Date,BSV,QLD,QQQ,TECL,TMF,TQQQ,UPRO,UVXY,VIXM,VIXY
2022-02-08,79.55,73.63,363.81,68.8,23.01,61.61,66.27,12.52,29.75,15.48
2022-02-09,79.34,71.88,359.45,66.31,22.51,59.35,64.51,13.28,29.98,16.1
2022-02-10,79.23,71.46,358.47,65.06,22.1,58.76,63.64,14.01,30.27,16.74
2022-02-11,79.2,66.68,346.44,58.3,22.2,52.87,59.59,16.97,31.545,19.06
2022-02-14,79.16,69.16,352.93,61.35,21.47,55.87,61.17,15.15,30.9,17.7
2022-02-15,79.2,69.5,353.89,62.12,21.6,56.2,61.21,15.21,30.98,17.75
2022-02-16,79.3,69.03,352.71,61.38,21.84,55.68,60.9,15.18,30.67,17.75
2022-02-17,79.38,66.5,346.4,58.26,22.36,52.61,58.45,16.675,30.96,18.92
2022-02-18,79.29,63.51,338.44,54.0,22.47,49.03,56.24,17.35,31.73,19.45
2022-02-22,79.21,64.56,341.41,55.74,22.41,50.25,56.52,16.15,30.99,18.53
2022-02-23,79.33,56.19,318.67,44.75,23.06,40.68,48.22,21.32,33.55,22.36
2022-02-24,79.21,64.42,341.35,55.72,22.01,50.0,55.21,17.18,31.66,19.38
2022-02-25,79.46,64.85,342.4,55.74,22.74,50.39,56.04,18.23,32.09,20.16
2022-02-28,79.63,66.1,345.65,56.87,23.78,51.86,57.32,18.22,32.56,20.12
2022-03-01,79.53,65.09,343.01,54.8,23.54,50.7,56.18,20.0,33.14,21.48
2022-03-02,79.34,67.65,349.83,58.89,22.28,53.76,59.29,18.13,32.49,20.18
2022-03-03,79.42,63.79,340.0,53.82,23.68,49.25,55.85,20.2,33.75,21.655
2022-03-04,79.37,62.85,337.37,51.98,23.04,48.04,55.73,19.99,34.25,21.45
2022-03-07,79.16,57.87,323.83,46.25,22.24,42.37,51.13,22.18,34.78,23.06
2022-03-08,78.98,60.68,331.69,49.75,22.04,45.41,53.11,20.34,34.16,21.8
2022-03-09,78.91,60.22,330.75,48.42,20.94,44.87,52.0,21.18,34.89,22.39
2022-03-10,78.84,61.53,334.3,50.05,20.72,46.37,54.13,18.49,34.06,20.47
2022-03-11,78.61,57.43,323.26,45.35,19.97,41.88,51.43,19.83,34.86,21.41
2022-03-14,78.61,56.64,321.05,44.59,19.97,40.88,50.99,20.57,35.15,21.9
2022-03-15,78.46,60.63,332.36,49.65,19.55,45.28,54.63,18.83,34.25,20.61
2022-03-16,78.42,62.86,338.47,51.64,19.96,47.61,55.99,17.06,33.53,19.31
2022-03-17,78.46,64.45,342.33,53.3,19.87,49.54,58.3,17.0,33.3,19.3
2022-03-18,78.35,67.44,350.24,56.01,19.35,52.95,60.84,15.34,32.27,18.07
2022-03-21,78.0,67.59,350.55,56.75,18.23,53.14,61.46,14.7,31.98,17.58
2022-03-22,78.09,68.9,353.83,57.37,18.41,54.52,61.81,15.3,32.13,18.04
2022-03-23,77.91,68.78,353.75,57.19,18.47,54.45,61.34,14.63,31.97,17.47
2022-03-24,77.95,71.0,359.59,60.87,18.43,57.06,63.52,14.0,31.63,17.03
2022-03-25,77.69,70.89,359.3,59.74,18.34,56.93,63.85,13.77,31.5,16.83
2022-03-28,77.75,74.72,369.0,65.01,18.86,61.45,67.26,12.71,30.97,15.99
2022-03-29,77.8,74.85,369.46,65.73,18.64,61.83,67.43,12.47,30.93,15.76
2022-03-30,77.93,74.0,367.21,63.97,19.49,60.67,66.37,12.64,31.17,15.9
2022-03-31,77.56,72.2,362.75,61.4,18.7,58.44,64.31,13.13,31.35,16.35
2022-04-01,77.63,72.19,362.71,61.02,19.56,58.39,64.19,12.6,31.21,15.87
2022-04-04,77.61,74.16,367.71,63.4,18.99,60.84,65.13,12.0,31.03,15.38
2022-04-05,77.32,69.27,355.47,56.94,17.13,54.74,61.55,13.89,32.2,17.0
2022-04-06,77.5,67.93,352.13,54.75,17.02,53.17,60.99,13.82,32.33,16.92
2022-04-07,77.31,67.99,352.31,55.26,16.76,53.23,61.96,13.35,32.14,16.54
2022-04-08,77.24,65.06,344.76,51.75,16.15,49.81,60.33,13.54,32.3,16.67
2022-04-11,77.49,65.39,345.7,51.61,16.2,50.11,59.86,13.68,32.62,16.84
2022-04-12,77.63,63.15,339.71,49.05,15.8,47.59,57.83,14.48,33.11,17.46
2022-04-13,77.52,65.6,346.39,51.57,15.72,50.43,60.05,12.64,32.04,15.97
2022-04-14,77.4,62.17,337.41,46.71,14.92,46.52,57.26,13.56,32.84,16.76
2022-04-18,77.25,62.43,338.0,47.73,14.31,46.77,57.7,13.07,32.83,16.36
2022-04-19,77.14,65.82,347.26,52.3,14.7,50.6,61.31,11.83,31.82,15.3
2022-04-20,76.9,65.06,345.17,51.99,14.91,49.68,61.96,11.39,31.42,14.94
2022-04-21,76.82,60.98,334.19,47.93,14.61,45.0,57.23,13.07,32.71,16.37
2022-04-22,77.2,57.11,323.68,43.38,15.09,40.83,52.04,15.74,33.9,18.57
2022-04-25,77.29,58.46,327.37,44.74,15.48,42.21,52.81,15.27,33.71,18.2
2022-04-26,77.48,54.75,317.28,42.16,15.4,38.2,49.59,17.23,34.65,19.89
2022-04-27,77.28,56.36,321.94,44.74,14.68,39.84,51.37,16.4,33.91,19.16
2022-04-28,77.0,56.94,323.61,46.2,14.32,40.37,51.73,16.74,34.27,19.45
2022-04-29,76.9,53.06,312.89,41.81,13.86,36.25,47.43,18.38,35.03,20.75
2022-05-02,76.87,54.98,318.49,43.75,14.26,38.19,48.44,17.49,34.74,20.02
2022-05-03,76.82,55.26,319.4,44.37,13.87,38.52,49.18,15.96,34.0,18.87
2022-05-04,76.99,57.21,325.16,46.37,13.31,40.44,51.71,14.57,33.24,17.83
2022-05-05,76.67,52.22,311.22,40.44,12.55,35.09,46.77,18.14,35.4,20.76
2022-05-06,76.97,49.72,303.57,38.14,12.11,32.59,44.7,18.57,36.21,21.08
2022-05-09,77.1,49.93,304.63,38.31,13.1,32.73,44.36,18.02,35.88,20.74
2022-05-10,76.86,47.94,298.48,36.39,12.72,30.86,42.25,18.62,36.18,21.15
2022-05-11,77.25,44.42,287.48,32.36,13.84,27.45,39.49,18.75,36.69,21.24
2022-05-12,77.22,47.04,295.75,34.15,13.46,29.9,41.79,16.78,35.39,19.78
2022-05-13,77.22,48.39,300.16,35.24,13.18,31.11,42.77,15.97,35.05,19.07
2022-05-16,77.14,49.77,304.48,37.3,12.68,32.45,44.9,14.42,34.17,17.87
2022-05-17,77.03,48.76,301.47,36.63,12.69,31.43,43.8,15.0,34.77,18.35
2022-05-18,77.32,44.73,289.31,32.15,14.0,27.53,38.8,18.15,36.66,20.92
2022-05-19,77.31,45.96,293.05,33.11,13.45,28.67,40.31,15.22,34.79,18.62
2022-05-20,77.36,44.92,290.0,32.35,13.67,27.69,40.2,15.57,35.2,18.95
2022-05-23,77.28,44.36,288.18,32.83,13.71,27.13,40.06,16.13,35.74,19.45
2022-05-24,77.57,43.6,285.68,32.0,14.32,26.44,39.97,16.16,35.73,19.43
2022-05-25,77.62,45.09,290.28,33.23,14.09,27.79,41.96,15.08,34.77,18.49
2022-05-26,77.71,48.86,302.53,37.36,14.19,31.33,44.86,14.55,34.4,18.04
2022-05-27,77.56,50.95,309.12,39.49,13.44,33.33,46.67,14.61,34.88,18.17
2022-05-31,77.41,51.41,310.66,40.3,13.42,33.75,47.23,13.57,34.0,17.27
2022-06-01,77.34,49.53,304.86,37.86,13.31,31.95,45.28,13.77,34.21,17.44
2022-06-02,77.16,50.86,309.06,39.14,12.79,33.09,46.19,13.62,33.91,17.34
2022-06-03,77.14,51.39,310.78,39.91,12.8,33.65,46.94,13.06,33.72,16.85
2022-06-06,77.05,49.1,303.76,37.31,12.59,31.37,44.7,13.7,34.48,17.37
2022-06-07,76.97,50.81,309.04,39.5,12.61,33.08,46.63,12.89,33.92,16.72
2022-06-08,76.9,49.75,305.92,37.7,12.33,32.06,45.06,13.0,34.0,16.8
2022-06-09,76.67,45.78,293.61,33.52,12.51,28.24,40.32,14.38,35.25,17.98
2022-06-10,76.04,41.47,279.66,28.48,11.58,24.28,35.76,16.59,36.66,19.65
2022-06-13,75.68,40.79,277.64,27.83,11.26,23.64,34.78,17.55,37.535,20.63
2022-06-14,75.88,41.32,279.52,28.69,11.11,24.07,34.9,16.38,36.55,19.66
2022-06-15,75.84,40.12,275.57,27.15,10.62,22.99,32.97,16.72,36.64,19.96
2022-06-16,76.26,39.07,272.32,25.88,11.69,22.08,31.98,16.87,36.85,20.12
2022-06-17,76.05,41.15,278.8,27.85,11.1,23.83,33.66,15.3,35.6,18.84
2022-06-21,76.39,41.01,278.52,27.64,11.84,23.65,33.28,16.15,36.04,19.53
2022-06-22,76.5,42.45,283.18,28.9,12.24,24.97,34.9,14.66,35.04,18.32
2022-06-23,76.46,43.8,287.9,30.46,12.08,26.11,36.25,14.4,34.86,18.09
2022-06-24,76.45,46.29,296.02,32.99,11.37,28.35,38.96,14.22,34.6,17.95
2022-06-27,76.35,45.36,292.98,32.14,11.39,27.48,38.71,13.48,34.2,17.32
2022-06-28,76.39,42.34,283.43,28.9,11.72,24.77,36.01,14.4,35.07,18.15
2022-06-29,76.71,41.55,280.8,28.13,12.49,24.01,34.58,14.81,35.6,18.47
2022-06-30,76.94,40.98,278.88,27.6,12.92,23.59,34.69,14.76,35.59,18.43
2022-07-01,77.35,40.82,278.31,27.08,13.23,23.42,34.48,14.75,35.54,18.45
2022-07-05,77.18,43.5,287.35,29.46,13.4,25.77,36.21,14.04,34.91,17.81
2022-07-06,76.88,44.2,289.65,30.54,12.61,26.42,37.07,13.51,34.55,17.37
2022-07-07,76.64,44.88,292.0,30.86,12.07,26.97,37.63,13.47,34.62,17.35
2022-07-08,76.71,45.15,292.92,31.06,12.16,27.18,37.24,13.33,34.76,17.2
2022-07-11,76.83,44.33,290.24,30.91,12.73,26.41,36.59,13.56,34.93,17.43
2022-07-12,76.54,41.39,280.53,27.64,12.15,23.85,34.16,14.26,35.5,18.04
2022-07-13,76.45,42.1,283.13,28.32,12.58,24.48,33.76,14.04,35.75,17.85
2022-07-14,76.55,44.15,289.8,30.83,12.83,26.27,36.21,13.09,34.85,16.96
2022-07-15,76.65,45.63,294.72,32.38,12.63,27.63,37.85,12.32,34.37,16.36
2022-07-18,76.62,45.15,293.1,31.63,12.5,27.2,37.17,12.57,34.78,16.6
2022-07-19,76.65,46.84,298.7,33.34,12.67,28.68,38.94,12.55,34.48,16.56
2022-07-20,76.57,48.33,303.53,35.08,12.6,30.04,39.46,12.22,34.06,16.27
2022-07-21,77.09,49.28,306.39,36.38,13.6,30.91,40.87,11.79,34.06,15.9
2022-07-22,77.04,47.8,302.02,34.84,13.08,29.53,39.89,11.69,34.11,15.78
2022-07-25,77.11,46.72,298.41,34.12,13.79,28.44,39.32,11.69,34.16,15.81
2022-07-26,77.04,46.82,299.07,34.15,13.52,28.65,39.42,11.5,33.97,15.65
2022-07-27,77.49,49.15,306.59,36.82,13.53,30.7,41.66,11.13,33.52,15.3
2022-07-28,77.42,50.67,311.47,38.86,13.4,32.16,43.45,10.42,32.76,14.66
2022-07-29,77.38,51.42,313.68,39.09,13.64,32.79,43.89,10.6,32.61,14.81
2022-08-01,77.41,51.16,312.84,38.86,14.3,32.48,43.86,11.05,33.38,15.26
2022-08-02,77.04,52.2,316.02,39.58,13.24,33.56,44.24,10.69,33.23,14.93
2022-08-03,77.16,54.43,322.89,42.07,13.82,35.69,45.49,10.33,32.99,14.58
2022-08-04,76.81,53.14,319.18,40.56,13.16,34.42,43.95,10.58,33.66,14.82
2022-08-05,76.84,54.34,322.68,42.4,13.36,35.59,45.77,9.89,33.13,14.16
2022-08-08,76.77,53.0,318.7,40.23,13.38,34.21,44.8,10.12,33.45,14.41
2022-08-09,77.0,54.95,324.64,42.79,13.38,36.15,46.89,9.5,32.97,13.8
2022-08-10,76.96,56.15,328.42,44.17,13.07,37.37,48.25,9.12,32.4,13.44
2022-08-11,76.95,55.44,326.24,43.6,12.46,36.67,47.96,9.17,32.47,13.5
2022-08-12,77.0,56.5,329.52,44.56,12.85,37.67,48.8,9.3,32.36,13.64
2022-08-15,76.99,57.38,332.0,45.57,12.5,38.56,49.84,8.94,32.12,13.27
2022-08-16,76.75,56.34,329.02,44.6,12.43,37.47,49.19,9.14,32.52,13.48
2022-08-17,76.78,56.09,328.47,44.76,12.4,37.24,49.48,8.95,32.34,13.27
2022-08-18,76.66,55.35,326.22,44.42,11.84,36.45,48.87,9.02,32.59,13.35
2022-08-19,76.66,52.68,318.27,41.01,11.7,33.87,46.07,9.97,33.33,14.3
2022-08-22,76.54,51.25,314.04,39.17,11.53,32.43,44.64,10.21,33.52,14.53
2022-08-23,76.53,51.08,313.54,38.93,11.28,32.28,44.39,9.92,33.27,14.26
2022-08-24,76.51,53.23,320.37,41.01,11.5,34.37,46.77,9.14,32.47,13.53
2022-08-26,76.45,48.0,304.51,34.63,11.7,29.34,41.02,10.62,33.88,14.97
2022-08-29,76.34,48.53,306.06,35.0,11.61,29.82,41.54,10.19,33.25,14.53
2022-08-30,76.36,47.83,303.85,33.89,11.61,29.17,40.31,10.25,33.3,14.57
2022-08-31,76.01,45.55,296.61,31.3,10.81,27.05,38.16,10.52,33.6,14.85
2022-09-01,76.19,47.28,302.41,32.83,10.8,28.65,40.38,9.615,32.64,13.97
2022-09-02,76.16,45.19,295.61,30.7,10.52,26.75,38.22,9.95,32.83,14.31
2022-09-06,76.13,44.53,293.52,30.19,10.33,26.18,37.43,10.64,33.46,15.0
2022-09-07,76.17,45.51,296.44,30.68,10.45,26.97,38.77,10.01,33.13,14.36
2022-09-08,76.16,47.36,302.87,32.58,10.34,28.7,41.03,9.28,32.25,13.66
2022-09-09,76.12,49.13,308.55,34.32,10.43,30.3,42.85,9.08,32.16,13.5
2022-09-12,75.76,46.94,301.54,32.23,9.78,28.17,40.58,9.89,33.3,14.31
2022-09-13,75.66,44.66,294.85,30.0,10.05,26.09,38.23,10.48,33.54,14.86
2022-09-14,75.62,44.42,294.02,29.08,10.18,25.9,37.72,10.5,33.73,14.9
2022-09-15,75.56,42.53,287.62,26.93,9.96,24.2,35.65,10.83,34.0,15.2
2022-09-16,75.49,42.19,286.04,26.53,9.94,23.95,35.14,10.69,33.94,15.05
2022-09-19,75.45,42.89,288.44,27.19,9.54,24.54,35.91,10.25,33.215,14.68
2022-09-20,75.42,43.24,289.7,27.92,9.8,24.85,36.19,10.22,32.98,14.63
2022-09-21,75.22,40.92,281.76,25.78,9.56,22.82,33.5,10.78,33.4,15.16
2022-09-22,75.17,39.64,277.59,24.67,9.4,21.81,31.9,11.23,33.67,15.59
2022-09-23,74.85,38.9,274.98,24.13,9.42,21.18,30.8,12.22,34.54,16.51
2022-09-26,74.67,39.7,277.85,24.97,8.71,21.82,31.22,11.98,34.6,16.29
2022-09-27,74.81,38.75,274.44,23.5,8.76,21.06,30.3,12.61,35.15,16.83
2022-09-28,74.85,39.13,275.91,23.65,8.68,21.32,30.83,12.43,35.26,16.69
2022-09-29,74.95,37.74,271.11,22.54,9.04,20.12,29.57,12.6,35.19,16.87
2022-09-30,74.94,37.14,269.18,22.0,9.0,19.71,29.35,12.32,35.03,16.58
2022-10-03,75.05,39.92,279.15,24.96,9.07,21.92,32.11,11.29,34.18,15.66
2022-10-04,74.99,39.65,278.25,24.68,8.68,21.65,32.23,11.63,34.75,15.99
2022-10-05,74.99,40.44,281.07,25.79,8.65,22.3,32.8,11.35,34.54,15.72
2022-10-06,74.62,38.71,274.88,23.8,8.21,20.86,31.07,12.2,35.36,16.53
2022-10-07,74.63,37.05,269.3,22.23,8.13,19.54,29.75,12.79,35.86,17.07
2022-10-10,74.57,35.79,264.61,20.72,7.95,18.5,28.38,13.28,36.39,17.48
2022-10-11,74.52,35.45,263.48,20.21,7.83,18.25,28.33,13.37,36.54,17.58
2022-10-12,74.26,33.22,255.19,18.35,7.62,16.5,26.2,13.59,36.88,17.78
2022-10-13,74.58,37.53,271.25,22.41,8.02,19.87,30.79,12.33,35.13,16.63
2022-10-14,74.47,36.25,266.92,21.39,7.82,18.82,29.59,12.52,35.71,16.82
2022-10-17,74.47,38.89,276.81,23.43,7.51,20.92,32.3,12.21,35.32,16.55
2022-10-18,74.29,37.06,269.73,21.69,7.32,19.38,30.72,12.36,35.44,16.7
2022-10-19,74.17,36.96,269.44,22.1,7.04,19.31,30.47,12.26,35.38,16.6
2022-10-20,74.17,36.5,267.86,21.86,6.41,18.96,29.72,12.03,35.39,16.39
2022-10-21,74.25,38.62,275.87,24.27,6.37,20.69,32.4,11.85,35.17,16.24
2022-10-24,74.5,39.66,279.54,25.19,6.7,21.5,33.12,11.81,34.99,16.18
2022-10-25,74.58,39.34,278.32,24.37,6.98,21.16,33.82,11.23,34.48,15.66
2022-10-26,74.74,38.86,277.17,24.84,7.21,20.86,34.22,10.6,34.3,15.08
2022-10-27,74.68,37.55,272.14,24.09,7.2,19.73,33.31,10.39,33.71,14.87
2022-10-28,74.59,39.37,279.03,25.97,7.05,21.18,35.0,10.14,33.32,14.64
2022-10-31,74.65,40.11,281.72,26.64,7.34,21.78,36.0,9.62,32.86,14.135
2022-11-01,74.41,38.3,275.12,25.0,7.23,20.28,34.31,9.76,32.8,14.27
2022-11-02,74.12,34.92,262.8,21.45,6.87,17.61,30.97,10.2,33.26,14.74
2022-11-03,74.25,35.59,265.75,21.65,6.85,18.15,32.33,9.37,32.26,13.91
2022-11-04,74.26,35.66,265.79,21.66,6.75,18.17,32.52,9.44,32.05,14.0
2022-11-07,74.25,36.53,269.21,23.23,6.56,18.86,33.39,9.23,32.0,13.76
2022-11-08,74.33,36.13,267.66,22.59,6.56,18.48,33.0,9.79,32.49,14.3
2022-11-09,74.8,38.33,276.24,24.67,7.18,20.15,34.98,9.3,32.14,13.87
2022-11-10,75.02,40.05,282.67,26.63,7.33,21.47,36.97,9.48,32.4,14.03
2022-11-11,75.08,40.97,285.98,27.42,7.4,22.2,37.24,9.24,32.595,13.77
2022-11-14,75.22,42.75,292.44,29.16,7.5,23.68,38.47,8.86,32.45,13.41
2022-11-15,75.32,41.36,287.13,27.68,7.89,22.45,37.23,9.2,32.89,13.75
2022-11-16,75.17,39.44,280.87,25.87,7.9,20.93,35.41,9.34,33.05,13.89
2022-11-17,75.14,41.47,287.94,28.17,7.99,22.56,37.45,8.75,32.3,13.28
2022-11-18,75.1,40.19,283.41,26.8,8.0,21.54,36.56,8.75,32.3,13.31
2022-11-21,75.12,39.92,282.76,26.76,8.01,21.37,37.07,8.25,31.81,12.81
2022-11-22,75.13,40.88,285.99,27.82,8.36,22.07,37.86,7.96,31.255,12.48
2022-11-23,75.31,41.2,287.3,28.15,8.47,22.34,38.52,7.78,31.02,12.34
2022-11-25,75.27,40.55,284.79,27.22,8.69,21.75,37.7,7.98,31.43,12.52
2022-11-28,75.2,39.96,282.87,26.28,8.36,21.31,36.8,8.08,31.89,12.65
2022-11-29,75.12,39.36,280.81,25.57,8.19,20.84,36.65,7.97,31.58,12.54
2022-11-30,75.46,42.95,293.84,29.51,8.7,23.72,40.35,7.49,30.75,12.01
2022-12-01,75.46,41.46,288.5,27.94,9.13,22.46,38.41,7.57,30.95,12.11
2022-12-02,75.59,41.97,290.24,28.36,9.27,22.9,38.9,7.27,30.59,11.78
2022-12-05,75.45,41.12,287.41,27.48,9.46,22.17,37.55,7.24,30.36,11.74
2022-12-06,75.55,39.1,280.42,25.42,9.96,20.53,35.69,7.7,30.78,12.26
2022-12-07,75.56,39.51,281.88,25.88,10.02,20.86,36.27,7.76,30.79,12.32
2022-12-08,75.56,39.76,282.88,26.25,9.82,21.04,36.21,7.6,30.47,12.16
2022-12-09,75.54,39.55,282.19,26.3,9.76,20.9,35.99,7.78,30.9,12.33
2022-12-12,75.84,43.65,296.54,31.0,10.1,24.22,40.49,7.08,29.76,11.6
2022-12-13,75.81,41.18,288.08,28.64,9.7,22.22,38.02,7.22,30.11,11.73
2022-12-14,75.81,39.52,282.3,26.71,9.95,20.83,35.94,7.08,30.24,11.6
2022-12-15,75.67,37.79,276.0,24.5,9.47,19.36,33.9,7.77,31.14,12.35
2022-12-16,75.77,37.31,273.85,24.07,9.28,19.08,33.4,7.49,31.03,12.07
2022-12-19,75.57,35.88,268.55,22.46,8.55,18.01,32.29,7.3,30.7,11.82
2022-12-20,75.73,36.42,270.58,23.32,8.8,18.42,33.34,6.95,30.4,11.46
2022-12-21,75.61,36.23,270.12,23.19,8.65,18.2,33.05,6.88,30.25,11.37
2022-12-22,75.41,34.87,265.5,21.84,8.38,17.23,32.18,7.32,30.82,11.91
2022-12-23,75.37,35.21,266.83,22.13,7.82,17.48,32.98,7.05,30.54,11.59
2022-12-27,75.34,34.27,263.19,21.54,7.88,16.76,32.59,6.94,30.37,11.46
2022-12-28,75.35,34.16,263.01,21.17,7.7,16.68,32.08,6.85,30.29,11.37
2022-12-29,75.27,34.31,263.58,21.47,7.7,16.75,32.28,7.0,30.53,11.57
2022-12-30,75.41,35.67,268.75,22.84,8.2,17.75,33.27,6.77,30.08,11.3
2023-01-03,75.54,35.11,266.7,21.82,8.47,17.33,32.91,6.71,29.7,11.21
2023-01-04,75.31,34.41,263.93,21.33,8.11,16.79,32.52,6.62,29.49,11.11
2023-01-05,75.47,34.2,263.3,20.92,8.35,16.7,32.69,6.41,28.98,10.87
2023-01-06,75.81,36.13,270.85,22.67,8.75,18.13,34.67,6.29,28.52,10.76
2023-01-09,75.81,35.78,269.44,22.75,8.78,17.8,33.87,6.43,28.58,10.91
2023-01-10,75.89,36.95,274.1,23.55,8.86,18.73,35.18,5.94,27.91,10.36
2023-01-11,76.02,38.05,278.12,24.66,9.08,19.55,36.29,5.87,27.63,10.25
2023-01-12,76.12,37.62,276.49,24.37,9.4,19.16,35.46,5.64,27.58,10.02
2023-01-13,76.03,38.75,280.72,25.18,9.02,20.09,36.81,5.5,26.91,9.87
2023-01-17,76.34,39.42,283.31,26.04,9.73,20.6,36.92,5.35,26.94,9.66
2023-01-18,76.3,37.47,276.02,23.98,9.63,19.0,34.21,5.95,27.88,10.4
2023-01-19,76.19,37.62,276.61,24.13,9.3,19.15,34.42,5.7,27.57,10.13
2023-01-20,76.11,40.48,287.45,26.97,9.08,21.4,36.74,5.46,26.57,9.79
2023-01-24,76.18,39.48,283.46,25.91,9.4,20.48,35.88,5.33,26.37,9.65
2023-01-25,76.2,41.55,291.4,28.02,9.32,22.24,37.87,5.0,25.73,9.27
2023-01-26,76.1,41.77,292.01,27.9,9.09,22.37,37.99,5.02,25.64,9.27
2023-01-27,76.05,42.0,292.78,27.78,9.14,22.53,37.72,5.05,25.56,9.31
2023-01-30,76.11,41.23,290.4,27.09,9.29,21.94,37.22,5.07,25.35,9.35
2023-01-31,76.12,42.4,294.36,28.18,9.48,22.82,38.35,4.88,25.17,9.14
2023-02-01,76.4,46.2,307.76,31.65,9.82,25.99,41.07,4.51,24.6,8.65
2023-02-02,76.07,45.36,304.64,30.91,9.26,25.15,40.1,5.02,25.38,9.29
2023-02-03,75.81,44.9,303.42,30.8,8.98,24.8,39.53,4.98,25.56,9.23
2023-02-06,75.71,44.91,303.59,30.8,8.89,24.87,39.27,5.12,25.71,9.41
2023-02-07,75.73,46.41,308.49,33.03,8.83,26.08,40.49,4.92,25.46,9.18
2023-02-08,75.81,46.42,308.98,33.18,9.16,26.09,40.8,4.98,25.28,9.24
2023-02-09,75.63,43.63,299.49,30.45,8.65,23.74,38.29,5.45,26.5,9.87
2023-02-10,75.52,44.14,301.07,31.12,8.45,24.12,39.12,5.31,26.47,9.64
2023-02-13,75.49,44.63,302.91,31.93,8.58,24.54,39.81,5.02,25.91,9.31
2023-02-14,75.34,45.21,305.0,32.13,8.42,25.04,39.52,4.9,25.76,9.14
2023-02-15,75.34,44.99,304.36,31.69,8.05,24.84,39.01,4.91,25.76,9.18
2023-02-16,75.3,44.04,301.0,30.76,7.8,23.99,38.2,5.21,26.1,9.58
2023-02-17,75.27,42.88,297.25,29.04,7.79,23.1,37.35,5.46,26.53,9.86
2023-02-21,75.23,42.12,294.74,28.3,7.78,22.48,36.33,5.7,26.78,10.17
2023-02-22,75.23,43.05,297.93,29.58,7.9,23.21,36.85,5.25,26.2,9.62
2023-02-23,75.12,42.2,295.06,28.6,7.82,22.48,36.31,5.24,26.22,9.63
2023-02-27,75.08,41.67,293.31,27.94,7.66,22.09,35.61,5.13,26.2,9.48
2023-02-28,74.93,41.65,293.18,27.97,7.75,22.04,35.11,5.01,25.96,9.37
2023-03-01,74.76,40.31,288.57,27.14,7.37,21.0,34.32,5.18,26.45,9.57
2023-03-02,74.94,42.21,295.42,28.91,7.77,22.52,36.21,4.7,25.46,8.96
2023-03-03,75.01,43.82,301.03,30.71,8.07,23.79,37.65,4.52,25.14,8.72
2023-03-06,74.94,43.55,300.08,30.52,7.88,23.56,37.44,4.46,24.85,8.67
2023-03-07,74.75,42.55,296.75,29.65,8.1,22.76,35.77,4.63,25.13,8.89
2023-03-08,74.76,42.98,298.28,30.37,7.89,23.12,36.08,4.42,24.66,8.58
2023-03-09,75.3,41.38,292.73,28.74,8.47,21.79,33.71,5.25,25.97,9.69
2023-03-10,75.97,39.67,286.63,26.75,9.49,20.46,31.35,6.97,28.7,11.74
2023-03-13,75.83,41.8,294.24,28.84,8.71,22.11,33.54,5.65,26.8,10.19
2023-03-14,76.21,41.88,294.64,28.75,9.12,22.11,32.28,6.56,28.75,11.27
2023-03-15,76.23,42.77,298.0,29.35,9.28,22.92,32.54,6.76,29.27,11.49
2023-03-16,76.11,45.32,306.71,32.43,9.06,24.95,34.53,5.86,27.9,10.48
2023-03-17,76.42,44.72,304.32,31.83,9.14,24.44,33.85,6.49,29.18,11.29
2023-03-20,76.0,45.81,307.92,32.72,8.63,25.31,35.54,5.58,28.1,10.22
2023-03-21,75.9,46.47,310.26,32.93,8.52,25.73,35.86,5.2,27.48,9.75
2023-03-22,76.45,46.31,309.83,33.17,8.69,25.58,34.81,5.25,27.76,9.84
2023-03-23,76.9,46.13,309.07,33.21,9.12,25.4,33.93,6.0,28.42,10.72
2023-03-24,76.38,46.82,311.59,33.88,8.6,26.0,35.6,5.24,27.81,9.79
2023-03-27,76.24,45.8,308.08,32.76,8.4,25.13,34.96,5.12,27.25,9.64
2023-03-28,76.11,46.59,310.89,33.59,8.25,25.81,36.03,4.71,26.62,9.14
2023-03-29,76.15,47.86,315.22,35.43,8.41,26.83,37.15,4.63,26.53,9.04
2023-03-30,76.24,48.04,315.81,35.54,8.65,27.0,37.27,4.62,26.84,9.04
2023-03-31,76.24,48.91,318.66,36.56,8.85,27.65,38.41,4.65,26.94,9.03
2023-04-03,76.47,49.44,320.57,37.18,8.81,28.18,39.19,4.51,26.7,8.89
2023-04-04,76.83,48.65,318.06,35.79,9.31,27.43,38.06,4.63,27.12,9.04
2023-04-05,76.82,47.45,314.18,34.31,9.47,26.45,37.74,4.58,27.27,8.97
2023-04-06,76.47,47.69,315.22,34.68,9.25,26.64,37.66,4.49,27.25,8.84
2023-04-10,76.47,48.54,317.74,35.46,9.09,27.33,38.67,4.28,26.53,8.57
2023-04-11,76.64,48.52,317.86,35.21,9.11,27.35,39.15,4.16,26.24,8.4
2023-04-12,76.68,47.58,314.83,34.35,9.1,26.52,38.35,4.2,26.23,8.45
2023-04-13,76.42,48.37,317.51,35.23,8.67,27.21,39.32,4.12,26.45,8.35
2023-04-14,76.32,48.57,318.19,35.37,8.43,27.34,39.21,3.95,26.24,8.12
2023-04-17,76.24,49.41,321.0,36.42,8.27,28.08,40.1,3.78,26.0,7.92
2023-04-18,76.2,48.02,316.32,35.0,8.27,26.84,39.13,3.82,26.34,7.93
