Date,DBC,EEM,EFA,EWZ,SHY,TLT,TQQQ,UPRO,UVXY
2022-04-26,27.17,41.46,68.43,32.85,83.21,122.19,38.2,49.59,17.23
2022-04-27,27.45,41.97,68.89,32.95,83.05,120.4,39.84,51.37,16.4
2022-04-28,27.91,43.03,69.67,34.25,82.9,119.27,40.37,51.73,16.74
2022-04-29,27.26,42.26,68.39,32.38,82.87,117.9,36.25,47.43,18.38
2022-05-02,27.73,42.59,68.93,31.99,82.89,119.08,38.19,48.44,17.49
2022-05-03,28.65,42.21,69.18,32.32,82.93,116.35,40.44,51.71,14.57
2022-05-05,28.3,41.11,67.46,31.16,82.89,114.13,35.09,46.77,18.14
2022-05-06,27.75,40.18,66.04,30.55,83.01,112.83,32.59,44.7,18.57
2022-05-09,27.19,40.35,66.4,30.61,83.11,115.92,32.73,44.36,18.02
2022-05-10,27.49,40.21,65.91,30.75,82.98,114.76,30.86,42.25,18.62
2022-05-11,27.35,39.24,64.95,30.43,83.14,118.02,27.45,39.49,18.75
2022-05-12,27.86,39.81,66.13,31.23,83.11,116.97,29.9,41.79,16.78
2022-05-13,28.11,40.19,66.7,31.94,83.17,116.21,31.11,42.77,15.97
2022-05-16,28.49,41.39,68.14,33.15,83.04,114.73,32.45,44.9,14.42
2022-05-17,28.26,41.03,67.71,32.7,82.97,114.73,31.43,43.8,15.0
2022-05-18,27.37,40.49,66.58,32.58,83.22,118.65,27.53,38.8,18.15
2022-05-19,27.97,41.42,68.1,33.36,83.18,117.1,28.67,40.31,15.22
2022-05-20,28.0,41.39,68.49,34.37,83.22,117.68,27.69,40.2,15.57
2022-05-23,28.15,40.81,68.7,34.56,83.26,117.94,27.13,40.06,16.13
2022-05-24,28.16,40.62,68.34,34.28,83.48,119.61,26.44,39.97,16.16
2022-05-25,28.31,40.87,68.92,34.66,83.51,119.03,27.79,41.96,15.08
2022-05-26,28.62,41.87,70.04,35.45,83.49,119.29,31.33,44.86,14.55
2022-05-27,29.44,43.11,70.2,35.75,83.39,117.2,33.33,46.67,14.61
2022-05-31,29.06,42.91,70.42,35.48,83.25,117.02,33.75,47.23,13.57
2022-06-01,29.22,42.5,69.82,35.44,83.16,116.65,31.95,45.28,13.77
2022-06-02,29.47,42.65,69.8,35.12,83.11,115.07,33.09,46.19,13.62
2022-06-03,29.91,43.11,70.49,35.46,83.08,115.15,33.65,46.94,13.06
2022-06-06,29.91,42.34,69.28,34.01,83.05,114.61,31.37,44.7,13.7
2022-06-07,30.3,42.93,69.43,34.21,82.99,114.67,33.08,46.63,12.89
2022-06-08,30.3,42.23,67.35,31.73,82.93,113.85,32.06,45.06,13.0
2022-06-09,30.35,41.5,65.07,30.33,82.72,114.35,28.24,40.32,14.38
2022-06-10,29.99,40.06,63.04,29.42,82.31,111.5,24.28,35.76,16.59
2022-06-13,29.96,40.1,62.52,29.08,82.15,110.53,23.64,34.78,17.55
2022-06-14,29.6,40.39,62.64,29.14,82.13,110.09,24.07,34.9,16.38
2022-06-15,29.55,39.56,61.62,28.45,82.19,108.41,22.99,32.97,16.72
2022-06-16,29.4,39.94,61.67,28.17,82.43,112.01,22.08,31.98,16.87
2022-06-17,28.83,40.24,62.57,28.13,82.32,110.11,23.83,33.66,15.3
2022-06-21,27.7,39.48,61.71,27.43,82.52,112.74,23.65,33.28,16.15
2022-06-22,28.1,39.69,61.85,27.86,82.74,113.92,24.97,34.9,14.66
2022-06-23,27.59,40.15,62.79,27.1,82.61,113.46,26.11,36.25,14.4
2022-06-24,27.61,40.92,63.64,27.47,82.55,111.24,28.35,38.96,14.22
2022-06-27,27.71,41.03,64.02,28.38,82.51,111.26,27.48,38.71,13.48
2022-06-28,28.13,40.35,63.1,28.0,82.53,112.38,24.77,36.01,14.4
2022-06-29,27.23,39.74,61.72,27.22,82.76,114.86,24.01,34.58,14.81
2022-06-30,27.0,39.62,61.72,26.8,82.92,115.93,23.59,34.69,14.76
2022-07-01,26.03,39.03,60.7,26.27,82.98,116.93,23.42,34.48,14.75
2022-07-05,24.89,39.25,61.2,26.49,82.97,117.41,25.77,36.21,14.04
2022-07-06,25.28,39.84,61.85,27.0,82.72,115.09,26.42,37.07,13.51
2022-07-07,25.86,39.95,62.11,27.59,82.58,113.5,26.97,37.63,13.47
2022-07-08,26.09,39.18,61.58,26.77,82.64,113.8,27.18,37.24,13.33
2022-07-11,25.35,38.86,61.25,25.96,82.69,115.51,26.41,36.59,13.56
2022-07-12,24.91,38.3,60.6,26.08,82.44,113.76,23.85,34.16,14.26
2022-07-13,24.47,38.36,59.99,25.59,82.39,115.13,24.48,33.76,14.04
2022-07-14,24.98,38.45,60.88,25.51,82.5,115.82,26.27,36.21,13.09
2022-07-15,25.7,39.26,62.26,26.29,82.52,115.25,27.63,37.85,12.32
2022-07-18,25.26,39.35,62.82,26.13,82.53,114.95,27.2,37.17,12.57
2022-07-19,25.57,39.39,63.13,26.25,82.5,115.5,28.68,38.94,12.55
2022-07-20,25.08,39.47,62.75,25.68,82.55,115.22,30.04,39.46,12.22
2022-07-21,25.12,39.73,63.83,26.43,82.82,118.33,30.91,40.87,11.79
2022-07-22,25.19,39.48,63.89,26.63,82.79,116.71,29.53,39.89,11.69
2022-07-25,25.73,39.57,63.4,27.17,82.87,118.88,28.44,39.32,11.69
2022-07-26,25.63,39.57,63.63,27.4,82.77,118.01,28.65,39.42,11.5
2022-07-27,26.17,40.03,64.38,28.55,83.08,118.07,30.7,41.66,11.13
2022-07-28,26.35,39.62,64.95,28.73,83.0,117.69,32.16,43.45,10.42
2022-07-29,25.45,39.55,65.7,28.75,82.96,118.27,32.79,43.89,10.6
2022-08-01,25.61,39.28,65.29,28.5,82.95,120.16,32.48,43.86,11.05
2022-08-02,25.65,39.5,65.04,28.48,82.65,117.16,33.56,44.24,10.69
2022-08-03,25.09,39.99,65.26,29.0,82.72,118.96,35.69,45.49,10.33
2022-08-04,24.64,39.77,64.66,29.01,82.5,117.07,34.42,43.95,10.58
2022-08-05,24.82,40.11,65.53,30.39,82.52,117.67,35.59,45.77,9.89
2022-08-08,25.43,40.15,65.13,30.85,82.48,117.73,34.21,44.8,10.12
2022-08-09,25.42,40.24,66.17,31.52,82.66,117.74,36.15,46.89,9.5
2022-08-10,26.04,40.78,66.53,31.62,82.66,116.87,37.37,48.25,9.12
2022-08-11,26.06,40.61,66.28,31.27,82.61,115.1,36.67,47.96,9.17
2022-08-12,25.32,40.69,66.18,31.44,82.62,116.36,37.67,48.8,9.3
2022-08-15,25.78,40.77,65.97,31.78,82.59,115.25,38.56,49.84,8.94
2022-08-16,25.51,40.65,65.69,31.34,82.42,115.05,37.47,49.19,9.14
2022-08-17,25.8,40.55,65.73,31.94,82.56,114.96,37.24,49.48,8.95
2022-08-18,25.9,40.07,64.96,31.37,82.51,113.25,36.45,48.87,9.02
2022-08-19,25.82,39.59,64.0,30.77,82.46,112.77,33.87,46.07,9.97
2022-08-22,26.42,39.59,63.43,31.35,82.44,112.22,32.43,44.64,10.21
2022-08-23,26.71,39.44,63.35,31.96,82.43,111.5,32.28,44.39,9.92
2022-08-24,26.98,40.16,63.84,32.13,82.44,111.29,33.31,45.38,9.39
2022-08-25,26.51,40.93,64.43,32.22,82.41,112.28,34.37,46.77,9.14
2022-08-26,26.67,39.83,62.43,31.95,82.38,112.94,29.34,41.02,10.62
2022-08-29,26.53,39.88,63.0,32.21,82.31,112.62,29.82,41.54,10.19
2022-08-30,25.88,39.68,62.12,30.66,82.31,112.69,29.17,40.31,10.25
2022-08-31,25.35,39.04,60.79,30.6,82.16,109.9,27.05,38.16,10.52
2022-09-01,25.53,39.03,61.4,30.96,82.29,109.68,28.65,40.38,9.615
2022-09-02,25.43,38.62,60.76,30.63,82.19,108.88,26.75,38.22,9.95
2022-09-06,24.87,38.12,59.84,29.98,82.18,108.3,26.18,37.43,10.64
2022-09-07,24.71,38.24,60.15,30.44,82.2,108.85,26.97,38.77,10.01
2022-09-08,25.06,38.78,62.06,30.95,82.14,108.31,28.7,41.03,9.28
2022-09-09,25.66,39.36,63.23,32.06,82.13,108.6,30.3,42.85,9.08
2022-09-12,25.67,38.79,62.13,31.19,81.82,106.54,28.17,40.58,9.89
2022-09-13,25.71,38.6,61.29,30.83,81.72,107.36,26.09,38.23,10.48
2022-09-14,25.24,38.26,60.86,30.5,81.67,107.89,25.9,37.72,10.5
2022-09-15,24.98,37.79,60.24,29.7,81.6,107.01,24.2,35.65,10.83
2022-09-16,24.47,37.46,59.7,29.71,81.55,106.93,23.95,35.14,10.69
2022-09-19,24.89,37.72,59.78,31.02,81.54,105.69,24.54,35.91,10.25
2022-09-20,25.13,37.48,59.51,31.59,81.54,106.7,24.85,36.19,10.22
2022-09-21,25.17,37.06,59.01,31.41,81.38,105.79,22.82,33.5,10.78
2022-09-22,24.08,36.24,57.3,31.14,81.32,105.34,21.81,31.9,11.23
2022-09-23,23.91,35.75,56.18,29.96,81.18,105.34,21.18,30.8,12.22
2022-09-26,23.77,35.78,56.19,29.55,81.11,102.69,21.82,31.22,11.98
2022-09-27,23.88,35.25,55.54,29.31,81.3,103.12,21.06,30.3,12.61
2022-09-28,24.35,35.17,56.01,28.71,81.25,102.84,21.32,30.83,12.43
2022-09-29,24.02,34.91,55.94,28.76,81.29,104.3,20.12,29.57,12.6
2022-09-30,24.45,35.12,56.58,31.57,81.27,103.8,19.71,29.35,12.32
2022-10-03,24.92,36.22,58.65,33.2,81.34,104.17,21.92,32.11,11.29
2022-10-04,25.2,36.5,58.44,32.37,81.22,102.71,21.65,32.23,11.63
2022-10-05,25.51,36.5,58.07,32.78,81.23,102.58,22.3,32.8,11.35
2022-10-06,25.73,36.06,57.46,32.65,81.06,100.81,20.86,31.07,12.2
2022-10-07,26.07,35.41,56.79,32.68,81.04,100.51,19.54,29.75,12.79
2022-10-10,25.44,34.76,56.15,32.17,81.07,99.77,18.5,28.38,13.28
2022-10-11,25.33,34.62,55.73,31.44,81.06,99.27,18.25,28.33,13.37
2022-10-12,25.16,33.73,54.74,30.78,80.8,98.34,16.5,26.2,13.59
2022-10-13,25.47,34.93,57.21,31.63,80.97,100.18,19.87,30.79,12.33
2022-10-14,25.35,34.91,57.22,31.16,80.98,99.29,18.82,29.59,12.52
2022-10-17,24.98,35.49,58.24,31.96,81.01,97.95,20.92,32.3,12.21
2022-10-18,24.68,34.61,57.27,31.85,80.85,97.19,19.38,30.72,12.36
2022-10-19,25.06,34.76,57.13,32.56,80.77,95.98,19.31,30.47,12.26
2022-10-20,24.75,34.67,56.42,32.75,80.83,93.02,18.96,29.72,12.03
2022-10-21,24.92,33.97,57.78,32.87,80.91,92.84,20.69,32.4,11.85
2022-10-24,24.96,33.97,58.41,31.52,81.04,94.57,21.5,33.12,11.81
2022-10-25,25.22,34.31,59.28,31.01,81.02,95.78,21.16,33.82,11.23
2022-10-26,25.6,34.53,59.62,30.99,81.17,96.98,20.86,34.22,10.6
2022-10-27,25.32,34.04,59.17,31.15,81.14,96.85,19.73,33.31,10.39
2022-10-28,25.08,33.92,59.18,30.93,81.02,96.35,21.18,35.0,10.14
2022-10-31,25.6,35.09,60.5,32.71,80.98,97.38,21.78,36.0,9.62
2022-11-01,25.47,34.9,59.85,32.77,80.82,96.93,20.28,34.31,9.76
2022-11-02,25.5,34.3,58.11,32.18,80.57,95.13,17.61,30.97,10.2
2022-11-03,26.47,36.02,60.18,34.34,80.63,95.1,18.15,32.33,9.37
2022-11-04,26.58,36.42,60.97,33.61,80.64,94.78,18.17,32.52,9.44
2022-11-07,26.35,36.3,61.36,32.51,80.65,93.81,18.86,33.39,9.23
2022-11-08,25.71,36.21,61.18,32.37,80.72,93.84,18.48,33.0,9.79
2022-11-09,25.56,36.83,63.21,30.27,81.16,96.75,20.15,34.98,9.3
2022-11-10,26.19,37.86,64.76,30.11,81.19,97.57,21.47,36.97,9.48
2022-11-11,26.02,37.96,64.93,30.59,81.16,97.94,22.2,37.24,9.24
2022-11-14,25.77,39.12,65.83,31.86,81.25,98.26,23.68,38.47,8.86
2022-11-15,25.73,38.48,65.28,30.56,81.29,100.02,22.45,37.23,9.2
2022-11-16,25.48,37.48,64.22,28.72,81.19,100.2,20.93,35.41,9.34
2022-11-17,24.9,38.12,65.32,30.0,81.15,100.59,22.56,37.45,8.75
2022-11-18,24.73,37.52,64.58,29.88,81.12,100.69,21.54,36.56,8.75
2022-11-21,25.31,37.44,65.07,29.91,81.1,100.64,21.37,37.07,8.25
2022-11-22,25.0,37.68,65.68,29.26,81.1,102.17,22.07,37.86,7.96
2022-11-23,25.1,37.82,66.36,30.07,81.16,102.61,22.34,38.52,7.78
2022-11-25,24.42,37.6,66.29,29.48,81.2,103.61,21.75,37.7,7.98
2022-11-28,24.92,38.4,65.93,30.37,81.21,102.13,21.31,36.8,8.08
2022-11-29,25.38,39.23,66.45,30.87,81.14,101.63,20.84,36.65,7.97
2022-11-30,25.7,39.63,67.89,31.48,81.29,103.26,23.72,40.35,7.49
2022-12-01,25.22,39.01,67.15,31.59,81.29,105.31,22.46,38.41,7.57
2022-12-02,25.27,39.55,67.49,30.83,81.33,105.88,22.9,38.9,7.27
2022-12-05,24.41,39.24,66.96,30.54,81.21,106.51,22.17,37.55,7.24
2022-12-06,24.1,38.75,66.56,30.72,81.37,108.39,20.53,35.69,7.7
2022-12-07,24.08,39.19,66.51,30.54,81.38,108.72,20.86,36.27,7.76
2022-12-08,23.93,39.34,67.05,29.91,81.35,107.98,21.04,36.21,7.6
2022-12-09,23.99,38.88,66.87,29.07,81.36,107.89,20.9,35.99,7.78
2022-12-12,24.54,39.1,68.67,27.39,81.6,109.04,24.22,40.49,7.08
2022-12-13,24.63,38.6,67.89,26.06,81.58,107.66,22.22,38.02,7.22
2022-12-14,24.71,38.32,66.92,26.52,81.39,108.39,20.83,35.94,7.08
2022-12-15,24.12,37.91,65.45,26.36,81.3,106.63,19.36,33.9,7.77
2022-12-16,24.03,38.11,65.62,26.4,81.4,105.83,19.08,33.4,7.49
2022-12-19,23.89,37.73,65.42,27.65,81.29,103.36,18.01,32.29,7.3
2022-12-20,24.26,37.8,65.92,27.87,81.42,104.27,18.42,33.34,6.95
2022-12-21,24.3,38.06,65.96,28.19,81.39,103.67,18.2,33.05,6.88
2022-12-22,24.23,37.79,65.53,28.68,81.31,102.58,17.23,32.18,7.32
2022-12-23,24.01,38.13,65.98,27.72,81.25,100.48,17.48,32.98,7.05
2022-12-27,24.5,38.26,66.16,28.31,81.22,100.61,16.76,32.59,6.94
2022-12-28,24.26,38.23,66.04,28.82,81.26,99.83,16.68,32.08,6.85
2022-12-29,24.3,38.14,65.95,27.95,81.21,99.86,16.75,32.28,7.0
2022-12-30,24.36,38.34,66.46,26.71,81.29,102.21,17.75,33.27,6.77
2023-01-03,23.75,38.89,67.18,25.91,81.35,103.29,17.33,32.91,6.71
2023-01-04,23.55,39.0,66.47,26.61,81.18,101.9,16.79,32.52,6.62
2023-01-05,23.7,39.5,66.82,27.93,81.29,102.7,16.7,32.69,6.41
2023-01-06,24.0,40.55,68.65,27.83,81.53,104.41,18.13,34.67,6.29
2023-01-09,23.97,40.47,68.34,28.44,81.53,104.53,17.8,33.87,6.43
2023-01-10,24.2,40.59,68.94,29.07,81.53,105.0,18.73,35.18,5.94
2023-01-11,24.55,40.89,69.72,29.35,81.74,105.83,19.55,36.29,5.87
2023-01-12,24.51,40.97,69.81,29.3,81.72,107.09,19.16,35.46,5.64
2023-01-13,24.87,41.04,70.75,29.19,81.66,105.68,20.09,36.81,5.5
2023-01-17,25.09,41.43,71.57,30.13,81.86,108.47,20.6,36.92,5.35
2023-01-18,24.83,40.98,70.26,29.25,81.86,108.09,19.0,34.21,5.95
2023-01-19,25.02,41.39,70.33,29.07,81.77,106.94,19.15,34.42,5.7
2023-01-20,25.13,41.79,70.7,29.16,81.73,105.55,20.57,36.15,5.46
2023-01-23,25.18,41.88,70.91,29.5,81.7,106.08,21.4,36.74,5.46
2023-01-24,24.98,41.84,70.96,29.75,81.75,107.37,20.48,35.88,5.33
2023-01-25,25.1,42.44,71.74,30.45,81.76,107.17,22.24,37.87,5.0
2023-01-26,25.12,42.35,71.3,30.17,81.7,106.18,22.37,37.99,5.02
2023-01-27,24.6,41.63,71.36,29.88,81.67,106.44,22.53,37.72,5.05
2023-01-30,24.47,41.09,70.94,30.16,81.74,107.01,21.94,37.22,5.07
2023-01-31,24.68,41.54,71.49,29.94,81.64,107.55,22.82,38.35,4.88
2023-02-01,24.42,41.89,72.41,30.45,81.85,108.99,25.99,41.07,4.51
2023-02-02,24.04,41.14,71.38,29.11,81.6,106.74,25.15,40.1,5.02
2023-02-03,23.64,40.16,70.72,28.1,81.35,105.72,24.8,39.53,4.98
2023-02-06,23.73,40.34,70.37,28.34,81.33,105.36,24.87,39.27,5.12
2023-02-07,24.16,40.55,71.19,28.29,81.33,105.08,26.08,40.49,4.92
2023-02-08,24.07,40.95,71.88,28.31,81.38,106.47,26.09,40.8,4.98
2023-02-09,24.13,40.35,70.71,27.94,81.31,104.42,23.74,38.29,5.45
2023-02-10,24.15,40.34,70.77,28.23,81.21,103.68,24.12,39.12,5.31
2023-02-13,24.12,40.24,71.03,28.58,81.16,104.21,24.54,39.81,5.02
2023-02-14,24.12,39.85,70.63,28.41,81.1,103.55,25.04,39.52,4.9
2023-02-15,24.03,39.91,70.55,28.22,81.12,102.07,24.84,39.01,4.91
2023-02-16,23.63,39.68,70.51,28.53,81.1,101.11,23.99,38.2,5.21
2023-02-17,23.98,39.41,70.52,28.43,81.08,100.99,23.1,37.35,5.46
2023-02-21,23.82,39.07,70.13,28.21,81.08,101.01,22.48,36.33,5.7
2023-02-22,23.75,39.49,70.15,28.8,81.09,101.57,23.21,36.85,5.25
2023-02-23,23.46,38.31,69.04,27.94,80.98,101.43,21.71,35.15,5.43
2023-02-24,23.76,38.55,69.84,27.67,81.0,101.28,22.48,36.31,5.24
2023-02-27,23.84,38.35,69.67,27.68,80.96,100.55,22.09,35.61,5.13
2023-02-28,23.89,39.16,69.89,27.3,80.76,100.8,22.04,35.11,5.01
2023-03-01,24.15,38.85,69.26,27.29,80.66,99.11,21.0,34.32,5.18
2023-03-02,24.02,39.32,70.25,27.15,80.77,100.95,22.52,36.21,4.7
2023-03-03,24.15,39.51,70.72,27.05,80.79,102.21,23.79,37.65,4.52
2023-03-06,24.2,39.24,70.6,27.55,80.76,101.46,23.56,37.44,4.46
2023-03-07,23.71,38.75,69.74,27.88,80.59,102.46,22.76,35.77,4.63
2023-03-08,23.8,38.5,70.03,28.19,80.64,101.54,23.12,36.08,4.42
2023-03-09,23.46,38.02,69.4,27.21,81.09,104.08,21.79,33.71,5.25
2023-03-10,23.3,37.71,67.92,26.59,81.85,108.18,20.46,31.35,6.97
2023-03-13,23.37,37.85,68.86,26.96,81.68,105.12,22.11,33.54,5.65
2023-03-14,22.75,37.08,66.5,26.01,82.26,106.79,22.11,32.28,6.56
2023-03-15,22.45,37.2,66.6,26.35,82.24,107.4,22.92,32.54,6.76
2023-03-16,22.83,37.81,67.36,26.51,82.03,106.66,24.95,34.53,5.86
2023-03-17,22.69,37.53,67.92,26.4,82.37,106.91,24.44,33.85,6.49
2023-03-20,22.84,38.04,69.21,26.36,81.91,105.08,25.31,35.54,5.58
2023-03-21,22.93,38.38,69.36,26.11,81.83,104.66,25.73,35.86,5.2
2023-03-22,23.08,38.97,69.61,26.27,82.3,105.36,25.58,34.81,5.25
2023-03-23,22.83,38.45,68.54,25.23,82.71,107.09,25.4,33.93,6.0
2023-03-24,23.04,38.4,69.24,25.89,82.23,105.06,26.0,35.6,5.24
2023-03-27,23.34,38.82,69.44,26.43,82.11,104.28,25.13,34.96,5.12
2023-03-28,23.55,39.01,70.17,26.77,82.0,103.7,25.81,36.03,4.71
2023-03-29,23.48,39.46,71.12,27.8,81.97,104.45,26.83,37.15,4.63
2023-03-30,23.53,39.51,71.35,27.81,82.04,105.37,27.0,37.27,4.62
2023-03-31,24.17,39.43,71.68,27.05,81.87,105.92,27.65,38.41,4.65
2023-04-03,24.16,39.47,72.09,27.52,82.0,105.78,28.18,39.19,4.51
2023-04-04,24.1,39.47,71.72,27.34,82.44,107.82,27.43,38.06,4.63
2023-04-05,24.13,39.14,71.6,27.21,82.39,108.45,26.45,37.74,4.58
2023-04-06,24.05,39.27,71.47,27.25,82.09,107.64,26.64,37.66,4.49
2023-04-10,24.12,39.77,72.06,28.39,82.1,107.04,27.33,38.67,4.28
2023-04-11,24.35,39.79,72.77,29.39,82.18,107.06,27.35,39.15,4.16
2023-04-12,24.53,39.84,73.19,29.31,82.26,107.09,26.52,38.35,4.2
2023-04-13,24.43,39.75,73.48,28.72,82.05,105.4,27.21,39.32,4.12
2023-04-14,24.39,39.88,73.02,29.36,81.93,104.42,27.34,39.21,3.95
2023-04-17,24.38,39.95,73.44,28.73,81.87,103.84,28.08,40.1,3.78
2023-04-18,24.11,39.4,73.1,28.3,81.84,103.88,26.84,39.13,3.82
2023-04-19,23.83,39.39,73.09,27.82,81.96,104.84,26.68,38.78,3.87
2023-04-20,23.92,39.04,73.35,27.93,82.07,105.34,26.7,39.08,3.83
2023-04-21,23.76,38.9,73.63,27.78,81.99,104.96,26.81,39.0,3.77
2023-04-24,23.81,38.4,73.46,27.72,82.19,106.33,26.29,38.59,3.82
2023-04-25,23.62,38.65,73.25,27.67,82.35,106.77,25.99,37.48,4.09
2023-04-26,23.31,38.64,73.11,27.74,82.15,105.2,26.54,37.49,3.84
2023-04-27,23.29,38.95,73.03,27.85,82.16,106.2,27.63,38.71,3.73
2023-04-28,23.39,38.98,73.68,28.21,81.89,105.27,28.14,39.81,3.51
2023-05-01,23.18,38.85,72.83,27.92,81.83,104.01,28.13,39.6,3.55
2023-05-02,22.58,38.66,73.04,27.43,82.14,106.0,27.5,38.58,3.74
2023-05-03,22.54,38.88,72.75,27.87,82.28,105.21,26.77,37.29,4.0
2023-05-04,22.91,39.05,73.16,28.01,82.27,104.35,27.1,37.85,3.89
2023-05-05,23.37,39.53,74.05,29.0,82.1,103.53,28.13,38.91,3.63
2023-05-08,23.17,39.01,73.27,28.46,82.08,103.49,27.98,38.38,3.67
2023-05-09,23.24,39.14,73.67,29.31,82.18,103.69,28.52,39.17,3.51
2023-05-10,22.91,38.81,73.02,29.0,82.41,105.29,28.9,38.58,3.6
2023-05-11,22.86,38.74,73.36,29.48,82.29,105.05,29.2,38.98,3.43
2023-05-12,22.81,38.96,73.36,29.91,82.17,103.39,28.84,38.64,3.43
2023-05-15,22.88,38.98,73.3,30.35,82.12,102.45,28.97,38.51,3.4
2023-05-16,22.88,38.98,73.09,29.91,82.06,103.1,29.56,38.62,3.36
2023-05-17,22.73,39.0,73.18,29.78,81.89,102.23,30.4,39.31,3.29
2023-05-18,22.92,39.05,73.53,29.67,81.78,101.28,32.07,40.8,3.08
2023-05-19,22.64,39.28,73.56,30.13,81.8,101.25,31.68,40.34,3.24
2023-05-22,22.78,38.95,73.06,29.97,81.7,100.43,31.56,39.88,3.31
2023-05-23,22.91,38.63,71.89,29.84,81.75,101.31,30.26,38.51,3.46
2023-05-24,22.55,38.5,71.51,29.85,81.56,100.69,32.35,39.09,3.37
2023-05-25,22.74,38.67,71.76,29.84,81.41,100.12,32.82,39.24,3.3
2023-05-26,22.46,38.91,71.92,29.36,81.47,101.42,36.33,41.16,3.02
2023-05-30,22.16,38.24,70.71,28.85,81.64,102.01,34.98,40.04,3.12
2023-05-31,22.16,38.24,71.05,28.97,81.55,103.32,34.75,39.95,2.98
2023-06-01,22.63,39.5,72.63,30.56,81.52,103.0,36.59,41.8,2.68
2023-06-02,22.81,39.435,72.54,30.69,81.31,101.34,36.77,42.89,2.6193
2023-06-05,22.55,39.44,72.4,30.75,81.4,101.84,36.66,42.39,2.52
2023-06-06,22.75,39.56,71.26,30.94,81.35,102.16,36.97,42.92,2.32
2023-06-07,22.81,39.42,71.22,30.82,81.41,100.87,35.0,42.32,2.35
2023-06-08,22.77,39.83,71.59,31.16,81.35,101.59,36.71,43.31,2.23
2023-06-09,22.4,39.88,71.76,31.51,81.33,102.21,37.16,43.59,2.27
2023-06-12,22.7,40.37,72.49,31.88,81.43,102.14,39.39,44.92,2.24
2023-06-13,22.8,40.33,72.98,31.83,81.29,101.63,39.36,45.42,2.26
2023-06-14,22.83,40.84,72.76,32.61,81.28,103.04,39.73,45.16,2.15
2023-06-15,23.28,41.09,73.88,32.22,81.18,102.45,42.35,47.75,2.25
2023-06-16,23.24,40.28,72.58,32.76,81.22,103.11,40.3,45.93,2.17
2023-06-20,23.23,39.85,72.29,32.76,81.19,102.81,40.04,45.35,2.11
2023-06-21,23.22,39.66,72.01,32.81,81.22,102.8,38.37,44.66,2.1
2023-06-22,22.73,39.21,70.83,32.5,81.3,103.84,38.81,44.32,20.66
2023-06-23,22.88,39.33,71.05,32.57,81.29,103.63,38.79,44.21,20.38
2023-06-26,22.79,39.63,71.26,32.73,81.27,103.59,37.85,44.11,20.0
2023-06-27,22.43,39.38,71.68,31.89,81.2,103.39,38.69,44.87,19.24
2023-06-28,22.46,39.18,71.41,31.75,81.06,102.15,39.36,45.15,18.56
2023-06-29,22.61,39.57,72.31,32.45,81.07,102.05,40.4,46.8,18.63
2023-06-30,22.8,40.01,72.47,32.74,80.82,102.79,41.21,47.27,18.4
2023-07-03,22.91,39.83,71.91,32.24,80.83,101.89,40.73,46.91,18.81
2023-07-05,22.82,39.15,70.56,31.8,80.63,100.2,39.96,46.05,20.09
2023-07-06,22.8,39.07,70.46,31.75,80.76,99.18,40.2,45.79,20.56
2023-07-07,22.98,39.16,70.78,31.83,80.84,98.88,39.76,45.63,19.62
2023-07-10,23.18,39.66,71.41,31.09,80.91,99.57,40.05,46.35,18.8
2023-07-11,23.52,40.42,72.71,32.27,81.12,100.1,41.87,48.23,18.12
2023-07-12,23.55,40.91,74.05,32.49,81.31,101.34,43.06,48.67,17.05
2023-07-13,23.83,41.15,74.24,32.51,81.27,101.71,44.24,49.49,17.67
2023-07-14,23.53,40.82,73.55,31.81,81.2,101.23,44.27,48.98,17.41
2023-07-17,23.47,40.83,73.9,32.14,81.28,101.8,45.01,49.44,17.19
2023-07-18,23.96,40.82,74.3,32.04,81.25,102.0,46.74,50.95,16.63
2023-07-19,24.04,40.51,74.06,32.44,81.13,102.22,45.15,50.57,17.58
2023-07-20,23.97,40.49,74.0,32.88,81.14,102.16,43.88,50.51,17.08
2023-07-21,24.27,40.44,73.67,33.21,81.15,102.0,42.98,50.3,17.03
2023-07-24,24.45,41.37,73.66,34.0,81.0,100.83,43.1,50.41,16.68
2023-07-25,24.49,41.02,73.54,33.79,81.05,101.67,43.3,50.59,16.9
2023-07-26,24.47,41.49,74.68,33.94,81.07,100.71,45.1,52.07,15.52
2023-07-27,24.41,41.73,74.46,33.4,81.08,99.4,44.25,50.97,16.25
2023-07-28,24.61,41.79,74.5,33.65,81.08,99.65,45.35,51.5,16.05
2023-07-31,24.52,41.61,73.71,33.34,80.86,98.84,44.81,51.08,16.5
2023-08-01,24.5,40.75,72.6,33.1,80.87,97.05,43.68,50.03,17.75
2023-08-02,24.18,40.48,71.59,32.8,80.88,95.18,41.11,48.25,19.36
2023-08-03,24.44,40.71,72.34,32.53,81.0,95.2,42.38,49.1,17.41
2023-08-04,24.5,40.65,72.62,32.09,81.07,96.11,41.75,48.43,18.63
2023-08-07,24.14,39.89,71.98,31.49,81.12,96.86,41.24,48.18,18.96
2023-08-08,24.55,40.25,72.43,31.76,81.13,96.88,41.14,48.51,18.11
2023-08-09,24.56,40.38,73.08,32.04,81.13,97.04,40.67,48.17,17.18
2023-08-10,24.42,39.69,72.12,31.8,80.97,95.3,39.02,46.79,18.67
