Date,AAPL,AMD,AMGN,AMZN,AVGO,CSCO,GD,GOOGL,INTC,META,MSFT,MSTR,NFLX,NOC,NVDA,PEP,RTX,SBUX,SOXL,SOXS,SPXL,TECL,TMUS,TNA,TSLA,UVXY,VIXM,VIXY
2020-05-27,76.9806,52.25,193.6375,119.2165,25.0261,39.1721,134.6264,69.5827,56.1609,223.0762,173.1644,126.78,417.24,317.3964,8.3808,112.1753,60.9392,70.5221,150.8,7.31,40.77,186.3,95.0151,29.48,54.234,33.98,39.34,27.45
2020-05-28,77.5833,52.07,192.5592,120.797,24.8417,39.2916,130.2649,70.5981,55.1803,223.9713,175.071,124.45,417.46,312.6997,8.5225,112.8592,58.1218,70.5042,145.16,7.56,39.88,189.57,96.7202,25.75,53.9167,35.74,40.06,28.43
2020-05-29,77.2188,53.31,195.8883,122.4,25.5021,40.2389,129.8313,70.86,55.7063,223.3646,174.8889,124.99,418.83,308.8259,8.8002,112.5087,57.5902,69.6433,151.08,7.2,40.32,192.0,97.3924,26.29,57.2,34.75,39.89,27.9265
2020-06-01,77.9478,53.45,193.2438,123.35,25.5556,39.5988,131.2292,71.3223,55.002,229.68,176.5273,122.45,425.87,305.8262,8.7634,113.7484,56.4384,69.9213,153.48,7.1,41.5,196.24,96.1258,27.32,59.6467,33.53,39.4071,27.2326
2020-06-02,78.898,53.6,191.2669,123.4005,26.4355,40.0938,133.9364,71.705,55.6706,230.8436,177.0734,122.51,426.95,303.4339,8.7893,113.9108,57.1471,70.3518,168.29,6.44,43.02,203.48,98.3181,28.74,59.208,31.45,38.85,26.1
2020-06-03,78.8324,52.59,188.9391,123.8715,26.8482,39.9146,137.3249,71.4107,55.0377,228.3075,176.5752,128.04,422.39,309.6724,8.6993,113.3734,59.4508,71.123,174.65,6.18,43.33,202.36,98.9319,28.93,59.3253,30.61,38.02,25.64
2020-06-04,78.5796,52.99,188.0233,122.2255,28.0732,40.3413,145.4199,70.36,56.4818,225.473,174.9656,128.43,407.29,315.8373,8.7656,112.865,62.9328,72.0377,193.91,5.54,45.99,205.39,98.698,33.21,58.5227,27.17,36.75,23.76
2020-06-05,80.2564,53.3,191.0786,125.01,27.88,40.5034,145.2253,70.8889,57.0256,227.7804,178.1465,125.52,416.0,314.3008,8.8481,113.1925,64.2352,74.5038,198.91,5.38,47.2,215.14,98.1524,34.14,61.2667,27.42,36.2,23.87
2020-06-08,80.7158,52.95,193.415,126.472,27.397,40.9813,145.9773,71.8312,56.152,230.2568,180.1201,125.03,421.65,319.1775,8.7711,113.5802,64.3681,74.0913,186.2,5.71,47.16,215.75,99.5554,33.16,62.6673,29.68,37.21,25.16
2020-06-09,84.5457,57.2,193.9969,132.25,27.8054,40.6741,144.0398,72.6399,55.9737,239.6453,183.1189,125.9,436.0,313.9879,9.1376,114.8294,62.1442,71.6341,197.3,5.41,47.72,227.11,100.1692,32.65,66.1253,30.91,38.234,25.86
2020-06-10,84.8884,55.94,195.178,130.175,27.0124,40.1023,134.1841,71.622,56.2233,228.6854,185.0351,121.54,428.2,303.6454,9.1199,115.6393,56.6953,67.9305,180.02,5.88,43.23,218.14,101.8256,26.34,66.0133,35.34,39.905,28.34
2020-06-11,83.7729,55.01,189.2215,130.0605,26.5909,38.3699,135.6528,70.868,53.5846,228.6456,182.5536,120.29,429.0,302.4494,9.1324,111.2712,58.4496,67.2579,172.38,5.93,41.48,210.23,101.5722,25.9,65.3333,39.91,42.145,31.5
2020-06-12,80.9855,52.58,184.6942,126.33,25.9043,37.653,128.3804,69.0603,52.8893,223.8619,176.8434,115.78,421.4,285.9329,8.7863,110.5302,55.8182,66.6302,153.91,6.7,37.4,189.38,98.7175,22.45,61.186,45.8,43.6002,34.64
2020-06-15,85.4108,55.72,190.702,131.0,27.2214,40.4608,140.3948,72.0181,54.8148,235.8461,184.8051,125.79,425.76,298.5571,9.1947,114.3125,61.6835,70.6567,186.09,5.45,44.45,220.89,101.3287,29.8,67.4567,35.02,40.17,28.91
2020-06-16,86.3076,54.79,195.5887,132.375,27.5217,39.8975,138.5192,72.2139,54.1463,233.7178,186.8555,122.75,441.82,297.9499,9.0838,113.6319,60.2482,70.011,184.44,5.54,43.84,222.36,100.3544,28.61,65.8473,37.08,41.33,30.01
2020-06-17,85.3987,54.62,194.151,132.3505,27.4076,39.0782,138.0149,72.0603,53.7986,233.7079,185.8686,120.59,448.73,294.1221,9.1967,113.2269,58.3255,68.8004,183.1,5.56,42.13,217.9,101.1533,26.12,66.8667,38.5,41.91,30.75
2020-06-18,86.1836,54.41,199.7309,133.904,28.1832,39.4793,143.1374,71.5708,54.066,236.4926,190.2662,120.86,449.12,296.2845,9.2121,115.803,60.5671,69.0783,191.09,5.33,44.44,229.89,104.5829,28.39,67.5187,35.2,40.8701,29.05
2020-06-19,85.3817,54.67,202.2385,134.225,27.1026,38.4979,137.776,70.8257,53.2459,237.2584,187.5836,119.01,455.01,287.0186,9.2694,112.4774,57.4218,67.1682,181.9,5.63,41.86,218.58,104.1152,26.1,66.6633,37.87,42.27,30.47
2020-06-22,88.4583,55.05,201.0061,136.301,27.9508,39.1891,136.334,72.1672,53.656,239.9636,193.6195,119.27,466.5,291.5457,9.5196,113.3992,57.9977,68.4506,189.36,5.38,44.1,236.35,101.0364,28.31,66.592,32.33,39.96,27.49
2020-06-23,88.7013,53.94,201.2971,139.0,27.4309,38.6515,133.5914,72.7278,53.1657,239.884,193.1501,117.07,468.54,280.2832,9.4451,112.4515,56.6953,67.1682,183.87,5.52,42.58,231.61,102.7512,26.51,66.274,35.53,40.585,29.28
2020-06-24,87.6563,52.56,198.122,136.9775,27.1523,38.2077,128.2831,71.1344,52.5773,233.3399,189.5093,113.83,458.86,276.3818,9.325,111.2625,53.9753,65.6617,174.58,5.82,39.91,219.49,106.9602,24.53,63.618,38.03,42.98,30.67
2020-06-25,88.5579,51.85,201.434,138.753,27.8186,38.5064,129.5925,71.2045,52.1405,231.3707,191.3584,116.89,466.39,276.667,9.4688,113.4509,54.0639,66.0293,177.0,5.69,40.97,225.92,106.3464,25.52,66.3187,35.07,41.43,29.07
2020-06-26,85.8459,50.15,199.7481,134.5005,27.3306,39.5476,131.1319,67.6115,51.2312,208.6056,187.574,117.19,445.23,280.4764,9.1396,112.1586,53.3285,64.0385,168.72,5.97,39.0,214.24,103.0727,24.99,64.6007,37.27,43.083,30.25
2020-06-29,87.5057,51.16,199.671,134.2535,27.4974,39.3854,131.0522,69.4276,52.3366,219.3864,189.586,118.05,450.02,284.019,9.2834,113.5801,54.0905,65.9845,176.2,5.7,40.0,220.57,103.1799,26.03,67.1,35.83,42.109,29.53
2020-06-30,88.7305,52.63,201.5624,137.8995,27.9552,39.7183,132.7993,70.5355,53.4064,227.2533,194.6255,117.79,454.0,284.203,9.4895,114.1833,54.7372,66.3611,188.33,5.31,42.2,233.0,102.9655,27.71,72.2,31.91,40.0,27.3599
2020-07-01,89.3939,53.03,216.4108,145.6005,28.1894,39.6269,133.3697,72.1592,52.7645,237.696,197.059,118.65,485.64,286.2825,9.6073,115.0534,55.5258,67.2938,187.91,5.3,44.12,240.11,104.2029,28.23,81.432,29.33,38.771,25.87
2020-07-02,89.9164,52.9,222.5385,146.7485,28.389,39.6269,133.2538,73.9639,52.3455,232.4846,200.077,118.83,480.77,288.0492,9.7097,114.6571,55.8713,67.1951,196.58,5.05,45.0,246.04,103.8619,28.63,85.1127,28.9,38.85,25.616
2020-07-06,91.2311,53.28,217.0356,152.9275,28.153,39.6699,131.9081,74.3605,52.6575,238.1038,201.6292,119.62,497.31,285.3623,9.9136,113.9593,55.4106,67.3745,199.48,4.96,44.57,248.89,103.706,26.86,93.6673,30.75,39.76,26.7
2020-07-07,91.5495,53.01,216.6504,151.1305,28.0466,39.214,129.6977,74.5926,52.1049,236.8108,201.265,117.57,498.58,279.722,9.9609,115.5876,53.9398,66.4239,199.5,4.95,44.24,248.4,103.5209,26.08,93.6667,31.15,40.27,26.95
2020-07-08,93.5738,53.52,214.1686,155.7995,28.3899,40.0828,127.4339,75.0464,51.882,243.6632,207.2626,117.89,508.4,275.701,10.3461,114.502,53.7449,66.119,205.0,4.82,45.16,260.0,103.9204,26.72,93.1327,30.8,40.01,26.72
2020-07-09,92.6722,57.54,214.5109,159.588,28.5585,40.1946,123.1736,75.2114,51.6591,242.3604,204.6662,117.65,519.73,264.236,10.554,114.0454,52.3627,65.4644,211.1,4.71,44.08,255.58,103.1019,25.1,93.0667,31.76,40.56,27.27
2020-07-10,94.5483,56.68,213.8091,162.553,28.5381,40.315,127.3804,77.035,53.344,245.6623,205.4902,118.11,567.98,270.907,10.5602,117.8363,53.4082,66.8633,217.39,4.51,46.52,262.64,104.1444,27.1,110.6,29.65,39.98,26.08
2020-07-13,92.191,53.3,207.7585,154.45,27.4123,39.128,126.7832,74.1945,51.5878,235.4682,197.4902,116.29,517.08,268.0085,10.0419,115.9581,52.2741,64.5676,194.9,5.04,43.59,234.47,100.9097,25.21,103.7333,34.52,42.41,28.91
2020-07-14,96.2251,54.96,217.8657,154.0115,28.0297,39.9967,130.8831,75.7075,52.6219,240.2321,200.7764,118.05,516.3,276.1517,10.38,116.6129,55.2423,66.7736,213.0,4.59,47.53,254.84,102.7999,28.5,102.8667,30.1,40.6,26.4
2020-07-15,93.8654,54.68,215.7176,148.553,27.556,39.3086,129.6977,74.6274,52.1851,236.7014,196.7908,119.57,526.48,275.5538,9.9821,115.5015,55.1979,67.1682,200.01,4.88,46.35,245.16,101.8158,28.89,98.4773,31.2,41.0901,27.04
2020-07-16,94.2786,55.31,219.6886,150.45,27.87,39.6011,133.1558,75.3933,52.9696,239.6851,195.8998,118.05,494.87,281.4242,10.1919,116.0098,55.3486,66.7467,207.81,4.71,47.27,247.63,102.1763,29.19,100.8967,29.025,40.27,25.8
2020-07-17,93.7245,55.23,222.5813,150.01,27.666,40.143,131.7744,75.2984,53.5579,238.7502,196.4076,118.1,489.14,282.2523,10.2405,115.9753,54.7372,66.5046,208.83,4.69,47.08,249.29,102.6927,28.95,101.2673,27.36,39.75,24.79
2020-07-20,96.4025,57.81,221.3318,161.6245,28.3207,40.6677,130.7138,78.779,54.8416,244.8766,204.7046,121.48,506.0,281.8659,10.4785,115.4498,54.9322,67.9574,224.48,4.34,49.3,271.9,103.6183,29.69,109.3287,24.97,38.16,23.35
2020-07-21,93.9918,57.07,222.3331,156.25,27.9463,40.444,130.9455,77.3218,54.6544,238.9491,200.4315,121.06,492.19,282.105,10.3334,116.7938,55.4638,67.7242,217.17,4.46,48.48,258.87,102.946,29.43,106.6,26.55,39.27,24.34
2020-07-22,94.2883,61.63,222.1191,154.9135,27.8008,40.4096,135.6514,77.8297,54.6098,238.3225,198.5058,120.69,491.13,290.7636,10.4157,117.6812,56.3409,68.9438,218.28,4.44,49.27,260.46,102.5076,30.0,111.93,25.52,38.7,23.7
2020-07-23,88.4461,64.18,215.0329,146.5,27.1993,40.8483,135.1345,74.5126,46.4888,228.9341,192.0195,118.87,468.77,289.641,9.8426,118.0258,56.0042,67.509,197.37,4.89,46.77,231.68,101.8353,29.56,94.4007,28.35,39.94,25.43
2020-07-24,91.0926,69.28,211.6439,153.1,27.351,40.1344,133.2182,75.2119,45.4903,230.1971,193.0255,117.55,484.51,286.172,10.1986,116.7679,54.622,68.056,206.0,4.69,47.08,239.21,101.8451,28.91,95.6667,26.67,39.56,24.44
2020-07-27,91.7317,68.1,217.7716,152.7135,27.6065,40.4096,131.4624,75.7954,44.1086,233.3498,195.0758,117.06,496.02,283.3197,10.3402,118.8788,54.7018,68.4237,213.47,4.5,47.44,244.07,102.303,29.4,100.2667,26.05,39.6585,24.05
2020-07-28,91.1315,75.5,214.297,151.5495,27.3714,39.9107,131.2218,74.8014,44.1175,229.8789,194.0123,123.99,492.25,290.8924,10.3566,118.3618,53.7804,69.5536,210.75,4.51,47.31,240.45,102.5173,29.35,100.0667,25.22,39.4,23.55
2020-07-29,91.5567,75.37,210.8737,150.7,27.147,39.6785,131.0346,74.452,42.6377,228.9639,192.5752,120.73,480.71,288.9233,10.3409,118.2412,51.9375,68.7196,214.66,4.41,47.15,240.7,102.0302,29.39,99.2,26.72,40.62,24.5
2020-07-30,100.0113,78.67,210.2147,162.2,27.9188,39.9021,132.113,74.4063,42.9052,254.4242,195.8327,121.7,488.29,299.9742,10.5285,118.2585,50.8211,68.3699,232.11,4.05,48.95,263.77,102.9168,30.02,101.0,24.87,39.475,23.31
2020-07-31,105.1779,78.19,209.5472,159.0255,28.2116,40.5472,129.8225,74.1056,43.03,251.2715,202.6543,124.37,490.86,298.6584,10.6972,118.1292,50.0326,68.5851,230.86,4.08,50.04,280.89,105.2064,30.01,96.6133,24.7,39.66,23.22
2020-08-03,106.0843,78.03,210.5057,155.0605,28.4334,40.4354,132.015,73.8923,43.3241,250.1875,205.1932,123.12,498.65,298.6768,11.0137,118.4825,51.1401,67.5897,238.9,3.95,49.82,288.26,103.8911,30.73,99.6673,24.72,39.5513,23.25
2020-08-04,106.3225,84.96,208.7427,157.1885,29.1209,41.0031,132.5319,73.4008,44.3226,248.8249,205.8926,124.11,508.68,299.8914,11.2071,119.0252,51.2552,67.5718,249.52,3.76,51.5,294.91,105.9469,32.5,99.5327,23.2,38.71,22.29
2020-08-05,107.3213,85.49,206.1239,159.718,29.0783,40.6247,132.7903,73.3675,43.7889,247.6812,203.4399,123.8,504.11,301.7961,11.3125,116.5439,52.7171,67.8041,248.06,3.78,51.48,295.0,104.5634,33.47,99.3887,23.12,38.84,22.21
2020-08-06,110.2415,86.67,208.4603,161.2005,29.1333,40.7107,132.8974,75.0022,43.5555,262.6391,205.8447,123.0,505.45,300.7286,11.2753,117.1212,53.045,68.0566,247.12,3.81,52.32,304.57,110.3313,33.18,99.9693,23.06,39.077,22.2
2020-08-07,109.6523,85.05,205.6189,158.5155,28.7634,40.5644,136.8279,74.0956,43.2594,266.5775,202.798,123.38,493.35,303.9767,11.297,117.4486,54.4892,68.3631,241.87,3.87,53.14,296.45,112.1046,35.34,96.5333,21.9,38.3784,21.45
2020-08-10,109.0388,80.71,203.8389,155.66,29.0606,41.201,142.1398,74.2547,44.5428,258.7704,198.4771,141.99,479.75,312.1015,11.0374,118.0086,57.7585,70.5722,239.91,3.92,54.0,288.74,113.0984,37.16,93.0667,20.62,38.0,20.61
2020-08-11,107.6049,78.43,200.8521,155.4,28.908,40.6677,142.9331,73.9127,43.6812,257.557,196.6854,135.02,471.34,315.7729,10.9546,116.6043,57.7053,71.7623,238.58,3.91,53.3,282.92,111.3349,36.67,98.0,21.57,38.4793,21.24
2020-08-12,111.4344,82.88,206.5176,159.1495,29.4722,37.6658,137.5408,74.9609,44.2107,260.1229,200.6615,138.48,478.4,309.8933,11.5081,118.1206,56.2872,71.1582,256.16,3.61,53.81,296.2,112.1923,35.53,107.4,21.22,38.45,21.04
2020-08-13,111.824,81.81,206.0917,158.909,29.1005,36.5476,137.3537,75.2293,43.735,260.8788,200.0099,137.62,482.82,310.3441,11.4921,118.9908,56.0551,70.8156,249.8,3.7,53.71,295.69,112.7282,35.05,110.9993,21.3,38.8957,21.08
2020-08-14,113.0242,82.09,206.9532,158.656,29.2327,36.5992,139.5017,75.3466,44.0761,261.0678,200.8148,148.01,484.19,314.4756,11.8123,118.4652,56.7513,70.8697,252.88,3.68,54.45,299.7,113.001,35.89,111.8,20.28,38.615,20.4187
2020-08-17,111.3589,82.8,209.805,160.6,29.4412,36.2379,136.614,75.8511,44.2107,259.5263,201.7058,144.44,484.35,312.5893,12.4091,119.4216,55.9837,71.3656,259.14,3.57,54.67,302.81,114.6573,36.12,126.5993,19.64,38.03,19.98
2020-08-18,112.9463,81.78,207.6511,165.1505,29.2292,36.2121,136.3287,77.1617,43.7889,259.9639,203.1154,143.39,493.93,310.0865,12.2561,119.4905,55.3589,71.3927,252.19,3.66,55.01,305.69,113.6927,35.51,124.3333,19.36,38.24,19.78
2020-08-19,112.7199,79.74,206.8843,162.6,29.0712,36.0143,134.8047,76.5395,44.7043,260.0732,201.2425,141.75,484.69,310.6201,11.9357,116.88,54.4484,69.4541,239.69,3.89,53.2,299.24,111.6174,34.08,124.0453,21.29,39.34,21.09
2020-08-20,116.1404,83.29,205.8074,164.75,29.1254,36.1691,133.6906,78.1215,43.9953,267.224,205.3915,144.4,496.46,310.3624,12.1617,117.4917,54.1539,69.373,240.68,3.84,54.45,316.55,111.4031,34.26,136.3173,20.33,38.74,20.44
2020-08-21,125.3284,84.55,204.8166,165.5075,29.4545,36.1863,134.1273,79.1488,44.2107,269.591,206.2846,146.5,495.44,311.6507,12.8414,117.5692,53.9129,70.0673,253.34,3.64,56.5,340.48,112.0754,34.71,141.752,19.09,38.655,19.61
2020-08-24,121.4331,83.36,209.2708,164.7495,29.7197,36.3239,137.523,78.534,44.2915,270.9237,204.6616,148.7,488.19,317.4476,12.5893,119.12,54.7698,72.1861,253.15,3.64,57.19,332.79,112.5917,35.41,131.6593,19.95,39.2,20.19
2020-08-25,122.8768,86.97,213.949,167.5555,29.6967,35.8251,134.5106,79.8362,44.3274,282.4504,209.2523,148.68,492.5,314.2271,12.7572,117.6726,54.1271,74.314,262.57,3.51,57.77,350.52,112.1533,35.13,137.3333,19.46,38.8,19.85
2020-08-26,123.8141,86.35,217.3177,172.5025,30.2068,36.4702,134.2343,81.8397,44.6864,298.5223,214.0639,147.33,537.78,316.0306,12.7395,119.5077,54.2342,74.6116,264.96,3.49,59.66,365.21,113.6245,34.86,145.364,19.99,39.15,20.2181
2020-08-27,122.7137,84.3,218.3171,171.15,30.0746,36.2465,136.2218,80.9878,44.4889,293.3904,219.1444,147.49,532.0,321.3407,12.6334,119.344,54.5556,75.5493,255.08,43.14,60.13,366.6,112.2897,35.2,153.008,21.62,39.86,21.3283
2020-08-28,124.2402,85.05,217.9122,170.4495,30.4756,36.2121,135.5355,81.6886,45.7724,292.3462,218.0112,147.26,521.16,317.1089,13.1394,120.0333,55.5106,76.3067,267.61,41.0,60.61,375.99,112.5235,35.57,148.2033,21.93,39.7795,21.51
2020-08-31,129.2846,91.92,215.4309,174.479,31.0505,36.1261,131.7298,81.1215,45.6916,293.102,216.5801,145.01,532.6,314.3001,13.4397,120.8345,54.1717,76.3698,271.9,40.5,60.51,383.89,113.6343,34.3,167.38,22.67,40.3593,22.01
2020-09-01,133.9881,94.01,216.4389,177.35,32.4575,36.1605,133.744,82.9033,45.9608,297.2493,218.9427,150.15,553.78,313.0619,14.6598,120.2056,54.4484,78.0017,294.42,37.07,62.85,414.2,114.8035,36.01,159.6633,23.16,40.6,22.31
2020-09-02,123.5877,87.84,223.3916,174.25,32.4708,35.9111,138.1469,84.4694,47.1186,294.375,220.1913,148.75,545.0,323.9925,13.7874,123.8902,55.5106,79.8862,293.57,36.88,63.44,388.76,115.6511,36.16,135.7433,24.51,41.126,23.1992
2020-09-03,116.9268,81.45,216.5337,165.9,32.0237,35.438,136.81,79.9704,45.3505,285.6827,206.5824,144.41,520.18,317.8387,12.7456,121.1914,54.8858,78.5247,249.24,42.35,58.08,331.72,112.5235,34.33,134.27,27.91,41.39,25.37
2020-09-04,110.967,78.05,212.1398,157.2,31.2865,34.4488,133.4945,75.7954,44.2107,269.7999,198.3229,140.61,498.4,314.0505,11.6994,120.02,53.895,76.8837,220.63,47.35,53.39,285.8,109.737,31.5,118.6667,28.21,41.832,25.65
2020-09-08,114.1904,81.4,209.0468,160.1495,31.597,34.4918,131.2663,76.9833,44.453,274.2654,199.3793,139.83,519.21,316.6284,12.363,117.5816,53.3505,77.4788,228.14,45.0,53.74,299.31,108.7724,31.64,118.8667,23.355,39.131,22.599
2020-09-09,117.2092,83.07,210.7009,165.361,32.1266,34.4316,130.6603,77.0469,44.8749,274.0068,204.9497,141.72,503.35,313.9396,12.9504,118.5361,53.8236,77.3616,237.75,43.01,55.7,319.47,110.2047,32.5,128.7367,22.12,39.12,21.78
2020-09-10,111.5708,79.82,208.2369,160.4345,31.982,34.208,128.4321,75.952,44.2107,268.5866,198.9952,140.87,486.49,307.7398,12.4482,117.3386,53.1095,76.5952,225.44,45.23,52.79,293.84,109.396,31.3,127.3133,21.86,38.885,21.64
2020-09-11,111.7168,76.8,210.9422,158.647,32.3289,34.595,130.5355,76.1259,43.8427,269.4717,196.1525,141.63,480.62,314.8451,13.0419,118.4753,54.6984,77.3165,233.3,43.56,53.59,292.04,110.0488,31.07,126.9833,20.41,39.08,20.6654
2020-09-14,115.2323,77.66,214.2678,156.808,32.4965,34.8445,131.302,75.9391,44.6864,269.1932,200.167,145.0,484.0,311.8885,13.2403,118.432,55.109,78.6059,242.31,41.79,55.31,310.55,110.2144,33.36,145.52,19.93,38.58,20.35
2020-09-15,112.2135,79.35,216.5509,158.9995,32.6633,35.0251,129.4571,76.6642,45.3326,265.8316,202.2798,158.94,499.99,311.6112,12.9185,118.2584,54.6627,79.3452,248.88,40.63,55.51,309.3,113.4199,33.22,146.6233,19.98,39.35,20.38
2020-09-16,106.8477,74.88,209.8136,150.4625,31.4941,34.1134,125.3572,73.8476,44.3094,256.8708,192.1283,173.4,475.16,315.1962,12.096,115.7506,55.5463,78.4886,221.24,45.63,51.64,270.0,108.0904,32.27,138.5333,21.03,40.5075,21.09
2020-09-17,107.5099,77.0,214.2592,151.587,32.5693,34.5606,127.4606,73.9714,45.1711,256.9901,194.7695,165.52,472.51,315.224,12.5561,116.0283,55.8498,78.2722,240.22,41.8,53.13,284.67,109.3278,33.11,149.3133,19.19,40.4114,19.84
2020-09-18,101.8033,74.23,212.8376,145.325,31.3345,33.8123,125.9811,71.1543,44.3274,246.1894,189.3816,157.7,467.69,312.2395,11.8894,113.1299,54.9661,74.7107,212.84,47.34,48.65,252.68,107.0966,30.49,151.0433,20.58,41.68,20.825
2020-09-21,109.7302,78.36,208.1077,151.692,31.9038,33.7005,123.3162,72.0837,44.7761,251.9279,196.9399,153.37,489.01,302.4362,12.5374,113.6766,53.5023,75.7837,230.36,43.78,49.94,285.0,108.7724,29.71,143.2,20.28,41.72,20.61
2020-09-22,108.698,77.39,213.0616,156.0215,32.2449,33.7435,124.8403,72.1717,44.7223,253.8673,199.6675,153.8,491.04,309.0241,12.5379,115.1518,53.3952,76.0812,231.97,43.3,51.0,288.9,109.9026,29.89,135.0533,20.44,41.8,20.72
2020-09-23,102.4168,74.54,208.6246,148.8895,31.3515,32.6855,121.3197,69.7159,43.5555,245.1551,191.9362,147.38,470.53,302.5839,12.0362,114.0585,51.8153,74.5034,211.42,47.4,46.54,254.0,105.4305,27.26,121.2667,22.19,42.868,21.9
2020-09-24,105.5915,76.35,206.3501,152.743,31.5171,32.4791,121.0702,70.8277,43.9415,248.0392,195.4897,146.17,474.39,299.4886,12.4103,113.5812,50.762,74.4132,223.1,44.87,47.11,266.98,107.4181,26.91,131.1567,21.54,42.32,21.5
2020-09-25,111.9992,79.12,213.389,157.4425,32.3792,33.7177,124.5105,73.1607,45.3326,257.9847,202.5295,148.45,489.11,305.4113,13.0013,118.0502,51.851,77.1091,240.62,41.51,51.9,300.0,109.9708,29.72,141.54,20.5,41.13,20.76
2020-09-28,111.5513,79.3,213.277,158.7695,32.8994,33.6059,125.1611,72.7592,46.0506,256.4034,201.06,150.67,489.5,303.7851,12.8989,120.3237,52.3776,77.7673,249.12,39.74,52.26,300.4,111.4128,30.63,138.6667,20.71,40.895,20.87
2020-09-29,110.8112,81.75,215.2241,157.057,32.4929,33.6231,124.0292,72.6115,45.9878,260.5506,199.5042,150.22,492.57,301.4012,13.1182,119.7423,51.4225,78.11,250.51,39.51,51.83,298.63,110.4483,30.59,140.44,19.6,40.745,20.15
2020-09-30,114.5604,83.06,219.7559,160.4,33.0327,33.9419,123.7886,73.7408,47.0289,263.9022,205.0361,150.66,506.03,293.2241,13.7169,121.0005,51.61,78.4796,262.83,37.7,53.97,318.15,112.0461,31.15,146.92,19.65,40.66,20.19
2020-10-01,109.9347,82.58,217.4555,157.6815,32.2288,33.0304,119.1807,72.5464,46.2211,259.7848,199.7636,146.32,516.43,285.6105,13.1855,120.8617,50.4496,76.7755,250.17,39.39,51.08,292.76,111.4713,30.27,140.4633,21.65,42.115,21.55
2020-10-02,110.928,82.55,212.3896,157.292,32.304,33.4037,126.5426,72.6965,46.0416,260.7694,199.0144,147.73,506.8,291.8382,13.1965,119.8464,53.4219,78.687,251.86,38.86,53.18,297.75,110.5457,33.46,141.1167,20.72,41.6,20.92
2020-10-05,112.6712,86.21,221.7633,158.25,32.7758,33.421,128.4143,73.3352,46.4096,260.3517,200.5511,149.32,518.72,295.9776,13.7887,119.751,53.3862,79.9313,267.94,36.24,54.98,308.23,110.6918,36.08,141.2633,19.77,40.76,20.29
2020-10-06,111.6194,86.1,218.7995,156.75,32.9763,33.8377,128.0488,72.5305,46.5352,257.7957,198.8608,151.0,518.0,286.8025,13.9579,117.9634,52.9399,79.1829,275.56,35.18,54.04,305.29,110.117,36.13,139.9567,19.86,40.725,20.3589
2020-10-07,113.2068,88.11,214.7589,161.2495,33.1142,34.5495,130.223,72.8357,47.4866,258.3327,202.1742,155.33,533.48,290.332,14.033,119.1262,53.3952,79.76,287.55,33.64,56.29,319.93,111.939,38.33,146.1467,19.13,40.4,19.845
2020-10-08,112.2622,84.74,205.4799,160.5,33.6549,34.8534,131.2199,74.198,48.061,263.0767,202.8656,164.59,537.83,295.6727,13.7259,120.3584,54.6448,80.9682,300.29,32.01,57.62,322.01,112.6112,39.42,143.3767,17.44,39.67,18.68
2020-10-09,116.917,83.65,204.8166,167.497,34.1795,34.6624,130.0434,76.4416,48.061,268.7257,210.1263,167.16,548.81,290.6093,13.9477,122.4584,53.413,81.5633,316.34,30.32,59.65,347.44,115.0275,39.49,147.3333,16.4,38.371,17.9319
2020-10-12,121.9907,84.86,206.083,173.3995,34.4141,35.1919,129.8638,78.3804,48.7072,276.0655,213.9007,165.6,540.56,291.1451,14.2538,123.4129,53.3327,81.6715,318.76,29.97,60.98,362.83,117.6971,38.84,147.7833,16.68,38.945,18.14
2020-10-13,117.8324,85.86,207.1169,172.35,34.3362,34.5929,128.2472,78.2607,48.4738,276.1053,214.1696,166.39,562.61,287.7541,14.2478,124.5671,52.9132,81.3018,320.08,29.89,60.2,355.32,118.9151,39.2,149.9267,16.48,38.63,17.99
2020-10-14,115.6121,83.4,203.3261,164.6005,33.5762,34.2631,127.2593,76.7646,47.343,266.1399,208.5032,162.43,545.52,289.6945,13.7695,122.4931,52.9935,79.4895,297.01,32.19,56.6,328.37,112.8353,36.55,150.1033,17.51,39.27,18.74
2020-10-15,118.1051,83.54,202.7661,168.1615,34.3129,34.619,127.1875,77.626,48.3751,265.9212,211.4324,165.98,549.5,291.949,13.9948,123.0051,54.4484,80.5985,318.18,30.04,59.27,347.12,112.8353,39.29,151.48,16.62,38.5,18.09
2020-10-16,116.8197,83.62,203.507,164.9805,34.1303,34.8534,127.7533,78.3267,48.8867,264.0812,211.6917,165.6,537.07,292.0137,13.8615,122.6493,54.984,79.9764,313.0,30.57,59.08,344.63,112.5041,39.08,148.7467,16.69,38.85,18.15
2020-10-19,113.1581,82.16,199.07,161.114,33.7516,34.237,125.9571,75.7015,49.0033,261.6247,207.2547,164.56,528.14,289.8885,13.5429,122.3542,55.3232,79.9583,305.41,31.32,56.45,323.46,110.9744,38.03,143.9167,17.76,39.63,18.901
2020-10-20,113.6158,81.72,197.6915,160.625,33.6406,34.1242,123.7927,78.0246,47.693,278.0347,204.6808,174.89,501.03,284.6219,13.5843,121.2088,53.9307,79.6879,302.33,31.82,56.39,321.0,109.776,37.61,140.9,17.77,39.5,18.93
