Date,QID,SHV,SHY,SOXL,SPLV,SQQQ,STIP,TECL,TLT,TMF,TMV,TQQQ,UDN,UGL,UPRO,UUP,VIXY,XLP
2023-07-14,12.54,110.23,81.2,26.26,62.74,17.46,97.3,55.97,101.23,7.44,120.92,44.27,19.42,59.82,48.98,27.65,24.03,74.0
2023-07-17,12.41,110.24,81.28,27.75,62.57,17.17,97.4,57.42,101.8,7.57,118.95,45.01,19.47,61.01,49.44,27.61,23.84,73.99
2023-07-18,12.09,110.26,81.25,28.44,62.65,16.53,97.38,60.4,102.0,7.62,118.15,46.74,19.34,61.45,50.95,27.71,23.31,74.22
2023-07-19,12.38,110.29,81.13,25.78,63.09,17.1,97.31,57.98,102.22,7.65,117.73,45.15,19.34,61.61,50.57,27.79,24.24,74.8
2023-07-20,12.59,110.31,81.14,25.0,63.91,17.53,97.4,56.8,102.16,7.62,117.71,43.88,19.2,60.49,50.51,27.94,23.73,75.49
2023-07-21,12.77,110.33,81.15,24.91,64.07,17.9,97.43,56.31,102.0,7.58,118.39,42.98,19.16,60.53,50.3,28.03,23.68,75.61
2023-07-24,12.75,110.34,81.0,25.31,63.89,17.84,97.4,56.26,100.83,7.34,122.56,43.1,19.1,60.21,50.41,28.14,23.36,75.83
2023-07-25,12.7,110.35,81.05,25.12,63.85,17.75,97.32,55.71,101.67,7.52,119.62,43.3,19.2,60.89,50.59,28.02,23.56,75.7
2023-07-26,12.34,110.41,81.07,27.0,63.98,17.01,97.43,57.53,100.71,7.3,123.21,45.1,19.11,60.1,52.07,28.1,22.25,76.13
2023-07-27,12.5,110.42,81.08,27.99,63.79,17.37,97.35,56.36,99.4,7.01,127.88,44.25,19.07,59.93,50.97,28.18,22.98,75.98
2023-07-28,12.31,110.43,81.08,28.53,63.53,16.92,97.45,57.2,99.65,7.05,127.08,45.35,19.06,60.58,51.5,28.2,22.86,75.99
2023-07-31,12.4,109.99,80.86,27.82,63.18,17.13,97.19,56.98,98.84,6.95,129.12,44.81,19.0,59.55,51.08,28.34,23.27,75.65
2023-08-01,12.61,110.0,80.87,27.5,62.93,17.55,97.11,56.16,97.05,6.57,136.15,43.68,18.99,59.31,50.03,28.4,24.41,75.04
2023-08-02,13.09,110.05,80.88,24.3,63.02,18.58,97.04,52.1,95.18,6.18,144.19,41.11,18.88,58.5,48.25,28.49,25.94,75.57
2023-08-03,12.85,110.08,81.0,24.77,62.65,18.03,97.21,52.12,95.2,6.17,144.73,42.38,19.03,58.96,49.1,28.26,24.12,75.5
2023-08-04,12.98,110.08,81.07,25.5,62.17,18.31,97.43,51.07,96.11,6.34,140.15,41.75,19.03,58.925,48.43,28.31,25.26,74.79
2023-08-07,13.06,110.11,81.12,24.5,62.38,18.52,97.53,49.81,96.86,6.49,136.65,41.24,18.96,57.95,48.18,28.48,25.58,75.21
2023-08-08,13.09,110.13,81.13,24.4,62.21,18.56,97.49,49.97,96.88,6.48,136.53,41.14,18.95,57.94,48.51,28.43,24.73,74.76
2023-08-09,13.19,110.17,81.13,23.66,62.49,18.76,97.48,48.93,97.04,6.52,136.22,40.67,19.02,57.62,48.17,28.4,23.92,75.07
2023-08-10,13.55,110.18,80.97,22.0,62.2,19.56,97.21,46.78,95.3,6.15,143.51,39.02,18.9,57.21,46.79,28.54,25.3,74.71
2023-08-11,13.6,110.2,80.92,20.89,62.48,19.67,97.17,46.5,95.23,6.14,144.17,38.83,18.8,56.67,47.02,28.71,24.22,74.9
2023-08-14,13.32,110.22,80.93,22.62,62.06,19.04,97.12,48.37,94.8,6.06,145.91,40.03,18.92,56.64,47.46,28.61,23.86,74.22
2023-08-15,13.57,110.22,80.95,21.72,61.66,19.59,97.03,47.21,94.27,5.96,148.45,38.92,18.81,56.54,46.22,28.68,24.81,73.93
2023-08-16,13.73,110.27,80.98,20.62,61.49,19.9,97.02,46.55,93.5,5.8,152.51,38.22,18.86,56.4,45.76,28.67,24.87,73.48
2023-08-17,14.41,110.3,81.01,19.2,60.95,21.41,97.05,43.27,93.44,5.79,152.69,35.47,18.77,55.82,43.34,28.79,27.24,72.63
2023-08-18,14.07,110.31,80.96,20.49,61.09,20.63,96.96,45.58,92.65,5.64,156.65,36.82,18.81,55.98,44.6,28.75,25.48,72.83
2023-08-21,13.52,110.32,80.91,22.76,60.84,19.46,96.94,48.74,92.64,5.63,156.75,38.95,18.82,55.92,45.72,28.8,24.54,72.3
2023-08-22,13.68,110.33,80.98,20.9,60.97,19.8,97.11,47.49,94.31,5.94,148.74,38.33,18.75,56.85,45.08,28.87,24.92,72.37
2023-08-23,13.08,110.37,80.97,23.83,60.97,18.51,97.14,51.65,95.16,6.07,144.13,40.88,18.76,57.03,46.72,28.89,24.0,72.35
2023-08-24,13.85,110.4,80.95,20.34,61.04,20.16,97.08,46.74,94.68,6.0,146.96,37.42,18.69,57.0,44.81,28.97,25.01,72.32
2023-08-25,13.49,110.4,80.93,21.26,61.35,19.34,97.12,48.65,95.65,6.18,35.56,38.96,18.69,57.04,45.89,28.99,23.72,72.66
2023-08-28,13.53,110.42,80.94,21.1,61.46,19.44,97.03,48.32,94.97,6.04,36.36,38.79,18.66,57.24,45.99,29.07,23.21,72.79
2023-08-29,12.91,110.44,81.21,22.92,61.67,18.11,97.43,51.68,96.19,6.28,35.0,41.45,18.89,58.92,48.17,28.71,22.44,73.1
2023-08-30,12.79,110.49,81.2,23.23,61.74,17.85,97.39,53.16,96.54,6.34,34.62,42.05,18.82,58.71,48.78,28.86,21.95,72.86
2023-08-31,12.56,110.07,81.13,24.33,61.56,17.37,97.25,54.63,95.8,6.24,35.15,43.22,18.84,58.99,49.26,28.82,21.12,73.0
2023-09-01,12.82,110.09,80.96,23.79,61.0,17.91,97.09,53.57,94.28,5.95,36.88,41.96,18.63,58.0,48.46,29.16,21.3,72.01
2023-09-05,12.79,110.1,80.91,23.85,60.36,17.85,97.09,54.13,94.1,5.9,37.05,42.14,18.55,57.32,47.64,29.21,21.45,71.44
2023-09-06,13.29,110.13,80.88,21.86,60.38,18.87,97.06,50.0,93.99,5.88,37.22,39.74,18.54,57.25,45.92,29.29,22.46,71.57
2023-09-07,13.16,110.16,80.99,21.73,60.69,18.64,97.23,50.58,94.42,5.95,36.82,40.32,18.55,57.28,46.49,29.29,21.67,71.58
2023-09-08,12.91,110.18,80.91,22.22,60.79,18.08,97.16,52.11,93.69,5.82,37.62,41.5,18.59,57.69,47.5,29.2,20.9,71.8
2023-09-11,12.93,110.19,80.91,20.99,60.92,18.18,97.21,50.3,93.92,5.85,37.45,41.31,18.59,56.44,47.06,29.27,20.99,72.36
2023-09-12,13.1,110.21,80.9,20.89,60.95,18.48,97.27,48.69,93.92,5.86,37.37,40.55,18.6,56.74,46.81,29.23,20.73,71.82
2023-09-13,12.89,110.26,81.0,21.88,61.29,18.06,97.42,49.96,93.94,5.86,37.36,41.53,18.55,55.99,47.7,29.37,20.22,72.12
2023-09-14,12.9,110.28,80.92,21.24,61.5,18.08,97.23,49.66,93.45,5.76,38.07,41.43,18.52,57.33,47.55,29.42,20.03,72.5
2023-09-15,13.33,110.29,80.89,19.29,61.21,18.96,97.24,46.74,92.85,5.65,38.8,39.45,18.48,57.49,46.19,29.4,20.93,71.8
2023-09-18,13.34,110.31,80.87,19.76,61.13,18.98,97.25,47.19,93.09,5.64,38.24,39.41,18.53,57.96,46.07,29.35,20.54,71.42
2023-09-19,13.04,110.32,80.91,19.66,61.32,18.42,97.26,48.14,93.32,5.68,38.0,39.76,18.57,57.81,46.42,29.35,20.07,71.57
2023-09-20,13.8,110.35,80.79,17.77,61.19,20.0,96.97,43.99,91.32,5.3,40.49,36.52,18.45,56.79,43.79,29.5,22.17,71.38
2023-09-21,13.87,110.37,80.86,17.9,60.54,20.16,97.03,44.0,90.8,5.2,41.14,36.14,18.5,57.33,42.77,29.53,22.73,70.54
2023-09-22,14.1,110.39,80.88,17.59,60.13,20.66,96.99,43.2,89.66,5.01,42.6,35.31,18.4,57.15,41.79,29.62,23.5,69.98
2023-09-25,14.09,110.41,80.89,17.74,60.0,20.64,96.9,43.21,89.45,4.97,42.92,35.36,18.37,56.12,41.74,29.66,23.42,69.59
2023-09-26,14.22,110.42,80.91,17.64,59.54,20.91,96.87,42.17,89.51,4.98,42.82,34.8,18.34,55.11,41.15,29.8,24.31,69.27
2023-09-27,14.33,110.46,80.89,17.51,59.13,21.16,96.81,41.16,87.63,4.66,45.71,34.39,18.29,54.19,40.61,29.76,23.96,68.9
2023-09-28,13.73,110.48,81.02,19.41,59.29,19.88,97.15,43.94,89.28,4.92,43.26,36.56,18.42,54.2,42.4,29.65,21.99,69.23
2023-09-29,13.98,110.04,80.69,18.95,58.65,20.43,96.66,43.13,87.82,4.73,45.15,35.64,18.33,51.88,40.89,29.85,23.38,68.65
2023-10-02,13.97,110.06,80.7,18.59,57.78,20.39,96.56,43.64,86.27,4.49,47.45,35.72,18.2,51.25,40.43,30.0,24.05,68.14
2023-10-03,14.2,110.06,80.71,18.18,57.96,20.87,96.38,42.37,85.77,4.4,48.27,34.78,18.3,51.27,39.55,29.89,25.13,68.02
2023-10-04,13.88,110.13,80.88,18.58,58.3,20.19,96.57,43.75,86.1,4.44,47.72,35.89,18.29,50.87,40.16,29.86,24.29,68.26
2023-10-05,14.21,110.15,80.77,18.02,57.72,20.89,96.31,42.99,84.2,4.15,50.88,34.7,18.3,51.15,39.47,29.91,24.72,66.75
2023-10-06,13.69,110.15,80.95,18.92,58.16,19.73,96.68,45.53,85.52,4.34,48.64,36.59,18.34,52.37,41.04,29.82,24.5,66.42
2023-10-09,13.35,110.17,80.96,19.54,58.94,19.0,96.77,47.13,85.87,4.4,47.89,38.04,18.43,52.93,42.6,29.71,23.01,67.28
2023-10-10,13.14,110.19,80.95,20.3,59.2,18.56,96.88,47.75,87.85,4.69,44.69,38.95,18.49,53.87,43.38,29.64,22.29,67.71
2023-10-11,13.02,110.23,80.91,20.65,59.08,18.31,96.93,48.9,88.07,4.71,44.41,39.5,18.39,54.07,43.71,29.76,21.85,67.15
2023-10-12,13.11,110.26,80.95,20.8,58.46,18.49,97.19,48.76,87.63,4.63,44.82,39.08,18.32,55.85,43.15,29.91,22.5,66.34
2023-10-13,13.4,110.27,80.89,19.12,58.97,19.08,97.11,46.76,86.19,4.41,47.03,37.86,18.35,56.4,42.72,29.87,24.31,67.19
2023-10-16,13.45,110.27,80.77,18.63,59.0,19.2,96.95,46.0,84.87,4.2,49.24,37.53,18.38,56.78,42.38,29.88,23.77,67.22
2023-10-17,13.46,110.3,80.72,18.35,59.33,19.26,96.92,46.11,84.38,4.13,50.12,37.45,18.37,58.35,42.78,29.88,24.04,68.06
2023-10-18,13.54,110.33,80.72,18.76,58.97,19.39,96.77,46.19,83.87,4.05,51.03,37.14,18.35,58.43,41.76,29.89,24.63,67.98
2023-10-19,13.95,110.37,80.89,17.44,58.51,20.29,97.09,44.8,83.01,3.91,52.68,35.51,18.37,59.99,40.29,29.84,26.3,67.68
2023-10-20,14.45,110.38,80.92,16.32,57.84,21.35,96.99,41.74,82.83,3.89,53.0,33.67,18.4,59.95,38.47,29.84,26.92,67.19
2023-10-23,14.09,110.4,80.96,16.65,57.87,20.59,97.02,43.15,84.45,4.13,50.05,34.9,18.46,59.02,39.32,29.8,24.84,67.24
2023-10-24,14.15,110.41,80.93,16.36,58.07,20.75,96.97,44.05,84.08,4.06,50.61,34.65,18.39,59.91,39.08,29.94,24.48,67.6
2023-10-25,14.75,110.45,80.96,15.15,58.43,22.08,97.0,42.19,83.5,3.97,51.66,32.39,18.32,59.81,37.53,29.99,26.0,67.97
2023-10-26,14.98,110.48,81.07,15.26,58.22,22.49,97.15,40.25,84.18,4.06,50.41,31.62,18.35,60.11,36.9,29.95,25.64,67.38
2023-10-27,14.88,110.49,81.03,14.79,57.73,22.26,97.17,40.81,83.85,4.01,51.02,31.98,18.42,61.26,36.7,29.92,26.01,66.83
2023-10-30,14.76,110.5,81.01,14.54,58.08,22.02,97.21,41.51,84.37,4.09,50.05,32.33,18.4,60.91,37.39,29.95,24.87,67.68
2023-10-31,14.55,110.06,80.81,14.95,58.49,21.56,96.74,42.59,84.04,4.08,50.14,32.99,18.27,60.13,38.17,30.13,23.25,67.91
2023-11-01,13.75,110.12,81.05,16.9,58.87,19.8,97.15,46.07,86.71,4.48,45.46,35.79,18.43,60.24,40.2,29.84,21.91,68.03
2023-11-02,13.52,110.13,81.19,17.58,59.92,19.29,97.37,46.86,88.82,4.78,42.27,36.74,18.6,60.41,42.03,29.65,21.31,69.07
2023-11-03,13.25,110.15,81.13,18.46,59.94,18.71,97.3,48.55,87.13,4.52,44.93,37.82,18.62,60.21,42.69,29.59,20.9,68.77
2023-11-06,13.13,110.17,81.08,18.19,59.84,18.48,97.22,49.75,87.62,4.6,44.08,38.33,18.55,58.94,42.71,29.77,20.42,68.88
2023-11-07,12.93,110.19,81.11,18.66,59.84,18.05,97.17,51.46,88.48,4.72,42.77,39.2,18.51,58.78,43.26,29.79,20.1,69.08
2023-11-08,12.91,110.23,81.12,19.02,59.76,17.98,97.18,51.99,89.03,4.81,42.06,39.36,18.56,58.02,43.46,29.74,19.77,68.84
2023-11-09,13.03,110.24,81.07,19.07,59.62,18.25,97.04,52.03,88.25,4.68,42.96,38.77,18.49,57.71,42.72,29.84,20.41,68.64
2023-11-10,12.68,110.26,80.96,20.13,59.69,17.5,96.85,54.33,87.2,4.51,44.52,40.27,18.5,56.92,43.65,29.85,20.05,68.9
2023-11-13,12.22,110.28,81.29,21.5,60.18,16.53,97.31,56.49,90.05,4.94,40.42,42.49,18.7,58.47,45.77,29.51,18.99,69.53
2023-11-14,12.0,110.3,81.24,22.62,60.5,16.08,97.16,57.99,89.09,4.79,41.75,43.66,18.76,58.64,46.88,29.42,19.24,70.29
2023-11-15,12.17,110.36,81.33,22.36,60.49,16.43,97.26,57.13,89.32,4.82,41.35,42.75,18.79,59.15,46.55,29.42,19.11,69.72
2023-11-16,12.13,110.38,81.31,22.5,60.71,16.38,97.34,57.95,90.16,4.96,40.19,42.86,18.82,59.82,46.89,29.39,18.74,69.67
2023-11-17,12.1,110.39,81.29,23.08,60.29,16.28,97.36,58.03,89.68,4.87,40.99,43.17,18.91,58.7,46.96,29.25,18.44,69.2
2023-11-20,11.9,110.41,81.34,23.58,60.5,15.92,97.44,59.61,90.5,5.01,39.75,44.1,18.97,60.81,47.71,29.14,18.47,69.43
2023-11-21,11.82,110.47,81.38,23.22,60.79,15.74,97.39,60.0,91.12,5.11,39.06,44.6,18.89,60.48,48.25,29.38,17.8,69.8
2023-11-22,11.9,110.48,81.31,22.96,61.09,15.87,97.35,59.31,90.16,4.95,40.4,44.23,18.91,60.75,48.24,29.26,18.05,70.16
2023-11-24,11.94,110.5,81.33,22.79,61.16,15.96,97.36,59.0,90.3,4.96,40.11,44.0,18.99,61.44,48.09,29.2,17.55,70.34
2023-11-27,11.98,110.51,81.41,22.42,61.03,16.04,97.4,58.63,90.91,5.06,39.32,43.8,19.07,62.33,47.89,29.1,17.45,70.19
2023-11-28,11.72,110.54,81.67,23.5,61.02,15.52,97.83,60.8,92.08,5.26,37.78,45.23,19.1,63.18,48.88,29.07,17.1,70.5
2023-11-29,11.88,110.59,81.67,23.47,60.74,15.87,97.86,60.34,91.98,5.24,37.97,44.3,19.0,62.95,48.29,29.23,17.42,70.03
2023-11-30,12.04,110.13,81.42,22.37,61.31,16.18,97.52,59.34,91.32,5.17,38.47,43.48,18.9,62.81,48.34,29.31,17.2,70.61
2023-12-01,12.14,110.16,81.53,22.39,61.55,16.37,97.64,58.44,92.52,53.57,36.95,42.9,18.9,63.28,48.25,29.35,17.455,70.56
2023-12-04,12.26,110.17,81.55,21.63,61.83,16.61,97.68,57.05,93.63,55.56,35.61,42.29,18.89,61.96,48.13,29.37,17.32,70.93
2023-12-05,11.89,110.18,81.64,22.8,61.61,15.87,97.66,60.15,95.04,58.09,33.96,44.3,18.86,62.44,49.27,29.4,16.91,70.32
2023-12-06,12.04,110.23,81.66,22.0,61.71,16.18,97.66,58.2,95.19,58.2,33.81,43.44,18.93,62.47,48.59,29.41,17.15,70.5
2023-12-07,11.99,110.25,81.51,22.99,61.62,16.09,97.5,59.12,94.39,56.79,34.71,43.62,18.89,60.72,48.76,29.51,17.09,70.47
2023-12-08,11.83,110.26,81.44,24.43,61.65,15.71,97.48,60.54,94.01,56.03,35.16,44.65,18.88,59.8,49.5,29.52,16.67,70.5
2023-12-11,11.59,110.26,81.48,25.74,62.19,15.26,97.48,61.85,94.15,56.2,34.99,45.96,18.86,59.35,50.06,29.46,16.11,70.93
2023-12-12,11.35,110.28,81.57,26.73,62.34,14.81,97.52,64.4,95.16,58.0,33.9,47.39,18.95,59.33,51.0,29.4,15.8,71.0
2023-12-13,11.05,109.86,81.78,28.65,63.5,14.22,98.47,65.61,97.67,63.02,30.92,49.26,19.2,62.58,53.61,28.99,15.51,72.36
2023-12-14,11.11,109.86,81.73,30.35,62.12,14.33,98.41,64.64,98.71,65.0,29.93,48.89,19.23,62.32,53.19,29.03,15.66,71.14
2023-12-15,11.04,109.88,81.73,30.55,61.92,14.16,98.49,65.96,98.5,64.51,30.17,49.47,18.23,61.63,53.68,27.32,16.08,71.01
2023-12-18,10.89,109.89,81.7,30.38,62.03,13.91,98.44,66.47,98.85,65.26,29.84,50.39,18.28,62.13,54.21,27.27,16.245,71.31
2023-12-19,10.64,109.93,81.82,30.17,61.98,13.55,98.53,66.9,99.13,65.77,29.59,50.46,18.29,62.42,54.53,27.25,16.34,71.11
2023-12-20,10.72,109.98,81.97,29.8,61.48,13.66,98.63,66.0,99.74,66.5,28.8,49.87,18.3,62.66,53.54,27.18,17.12,70.57
2023-12-21,10.62,110.0,81.95,30.64,61.87,13.48,98.62,66.67,99.38,65.69,29.14,50.63,18.42,64.23,54.38,27.11,16.9,70.86
2023-12-22,10.61,110.01,81.895,30.95,62.0,13.45,98.53,66.63,98.54,63.98,29.89,50.66,18.41,63.84,54.42,27.12,16.53,71.07
2023-12-26,10.51,110.04,81.96,32.54,62.18,13.27,98.6,67.2,99.77,66.34,28.82,51.37,18.47,64.37,54.89,27.04,16.02,71.54
2023-12-27,10.44,110.09,82.03,32.59,62.29,13.14,98.64,67.8,100.08,66.9,28.54,51.92,18.49,64.67,55.26,26.98,15.42,71.75
2023-12-28,10.51,110.11,81.98,32.12,62.45,13.28,98.47,67.36,99.13,64.94,29.48,51.36,18.4,63.7,55.13,27.08,15.41,71.78
2023-12-29,10.8,110.12,81.94,29.85,62.42,13.83,98.46,63.91,98.21,63.08,30.25,49.29,18.32,64.01,53.61,27.29,15.9,71.77
2024-01-02,11.12,110.14,81.91,26.59,63.21,14.45,98.41,59.74,97.37,61.46,31.05,47.14,18.21,62.17,53.0,27.42,15.77,72.97
2024-01-03,11.32,110.18,81.91,24.93,63.1,14.84,98.46,58.45,97.44,61.56,31.06,45.88,18.22,62.34,52.23,27.42,16.07,72.22
2024-01-04,11.32,110.19,81.86,25.65,62.95,14.84,98.39,58.24,96.45,59.68,31.93,45.86,18.27,62.74,51.92,27.43,15.875,72.21
2024-01-05,11.24,110.21,81.92,26.49,62.92,14.66,98.35,58.93,96.23,59.22,32.21,46.39,18.27,61.11,52.21,27.38,15.5,72.02
2024-01-08,11.01,110.23,81.95,27.53,63.0,14.21,98.44,61.13,96.65,59.9,31.77,47.69,18.28,62.09,53.36,27.39,15.31,72.27
2024-01-09,10.79,110.24,82.03,28.64,63.11,13.79,98.51,62.93,96.9,60.37,31.55,49.19,18.2,61.66,54.12,27.44,14.69,72.67
2024-01-10,10.6,110.31,82.04,28.24,63.13,13.44,98.61,65.22,96.17,58.86,32.32,50.43,18.21,61.58,55.2,27.45,14.41,72.5
2024-01-11,10.58,110.34,82.33,28.54,63.11,13.39,98.89,65.57,96.74,59.98,31.76,50.69,18.33,63.24,55.26,27.4,14.5,72.82
2024-01-12,10.7,110.35,82.27,28.11,63.01,13.6,98.9,65.37,95.62,57.85,32.95,49.87,18.09,62.2,54.36,27.63,15.18,72.81
2024-01-16,10.81,110.35,82.08,28.31,62.66,13.84,98.6,64.76,94.58,55.91,34.07,49.05,18.1,60.97,53.17,27.75,15.8,72.08
2024-01-17,10.59,110.39,82.1,30.75,62.62,13.4,98.66,67.75,94.46,55.63,34.17,50.68,18.1,60.3,53.82,27.75,15.48,72.17
2024-01-18,10.34,110.41,82.02,32.4,62.93,12.95,98.65,70.62,93.73,54.24,34.9,52.31,18.05,61.5,55.09,27.74,15.03,72.32
2024-01-19,9.94,110.43,82.06,35.66,62.88,12.19,98.67,75.08,94.82,56.15,33.74,55.47,18.12,60.83,57.27,27.69,14.75,71.74
2024-01-22,10.0,110.44,82.04,35.23,62.8,12.29,98.57,75.0,93.9,54.55,34.74,54.99,18.05,60.96,57.25,27.75,14.28,72.08
2024-01-23,9.77,110.46,82.15,37.04,63.14,11.86,98.74,77.28,94.51,55.56,34.12,56.95,18.17,61.55,58.54,27.57,13.9,72.42
2024-01-24,9.74,110.5,82.12,39.39,62.7,11.79,98.71,79.57,93.99,54.63,34.62,57.24,18.07,60.81,58.43,27.72,14.34,71.89
2024-01-25,9.92,110.52,82.14,34.87,63.03,12.15,98.76,76.47,93.93,54.5,34.84,55.66,18.08,60.79,58.42,27.74,14.52,72.42
2024-01-26,9.93,110.53,82.16,34.28,63.0,12.17,98.82,75.71,94.33,55.12,34.44,55.6,18.02,61.46,58.45,27.84,14.49,72.83
2024-01-29,9.8,110.56,82.22,34.51,63.16,11.92,98.87,77.28,95.5,57.15,33.12,56.71,18.1,62.31,59.43,27.76,14.48,72.94
2024-01-30,10.09,110.57,82.27,31.84,63.7,12.48,98.95,73.33,96.26,58.48,32.37,54.11,18.14,62.13,58.7,27.71,14.4,73.5
2024-01-31,10.19,110.17,82.18,32.28,62.95,12.65,99.12,71.64,97.42,61.18,30.92,53.31,18.11,62.27,57.17,27.81,14.87,72.95
2024-02-01,9.96,110.15,81.93,32.35,63.75,12.19,98.64,71.88,96.28,58.89,31.93,55.2,18.07,61.22,58.9,27.88,14.87,74.19
2024-02-02,9.7,110.16,81.83,34.6,63.19,11.75,98.48,76.46,94.65,55.88,33.61,57.17,17.95,60.44,60.34,28.06,14.78,74.19
2024-02-05,9.68,110.17,81.8,35.37,62.94,11.69,98.53,76.29,94.24,55.07,33.96,57.39,17.95,61.14,60.26,28.1,14.2,73.71
2024-02-06,9.65,110.2,81.87,34.5,63.31,11.63,98.63,76.5,94.57,55.61,33.64,57.67,18.03,61.48,61.24,28.0,13.87,74.19
2024-02-07,9.58,110.24,81.86,35.72,63.09,11.51,98.6,78.31,94.01,54.63,34.23,58.36,17.96,61.02,61.86,28.06,13.9,73.69
2024-02-08,9.5,110.26,81.79,37.79,62.97,11.37,98.54,79.62,93.78,54.09,34.63,59.02,17.95,60.76,62.13,28.02,13.8,73.6
2024-02-09,9.38,110.27,81.84,39.41,62.93,11.15,98.58,81.8,93.89,54.38,34.43,60.18,17.95,60.12,62.96,28.03,13.88,73.19
2024-02-12,9.79,110.27,81.65,35.61,63.07,11.91,98.46,74.73,92.86,52.51,35.59,56.17,17.89,59.33,60.4,28.18,14.74,73.58
2024-02-13,9.63,110.28,81.62,38.17,62.8,11.58,98.51,77.45,92.31,51.51,36.25,57.82,17.86,58.64,61.24,28.22,14.67,72.78
2024-02-14,9.51,110.35,81.78,39.97,62.95,11.36,98.7,78.36,93.59,53.6,34.81,58.86,17.92,59.37,62.06,28.11,14.31,72.99
2024-02-15,9.48,110.34,81.61,39.84,63.33,11.32,98.53,78.0,92.47,51.72,36.1,59.12,17.9,59.0,62.94,28.18,14.45,73.1
2024-02-16,9.76,110.37,81.74,37.19,63.19,11.83,98.69,74.02,92.81,52.25,35.76,56.55,18.02,60.91,61.42,28.0,14.55,73.8
2024-02-20,9.95,110.38,81.75,35.09,63.55,12.17,98.71,70.87,92.85,52.29,35.72,54.92,18.04,60.83,60.51,28.04,14.88,74.19
2024-02-21,9.48,110.43,81.64,40.35,63.77,11.32,98.56,77.12,92.33,51.41,36.4,58.78,18.05,60.53,63.61,28.06,14.07,73.99
2024-02-22,9.26,110.44,81.62,42.0,64.28,10.91,98.51,80.21,92.77,52.05,35.89,60.81,18.03,60.59,65.56,28.01,14.15,74.59
2024-02-23,9.35,110.45,81.65,41.25,64.41,11.07,98.56,78.96,94.01,54.12,34.47,59.94,18.04,60.73,65.17,27.99,13.77,74.8
2024-02-26,9.35,110.46,81.62,41.81,63.99,11.08,98.62,78.78,93.24,52.8,35.38,59.93,18.065,61.21,64.55,28.01,13.59,74.41
2024-02-27,9.45,110.47,81.65,39.7,64.09,11.24,98.7,77.48,93.1,52.5,35.53,59.02,18.0,61.08,63.99,28.05,13.59,74.44
2024-02-28,9.33,110.52,81.73,41.16,64.3,11.05,98.82,78.44,93.84,53.77,34.71,60.1,18.04,61.88,64.98,28.0,13.46,74.8
2024-02-29,9.27,110.11,81.54,44.37,63.91,10.92,98.92,80.21,93.49,53.56,34.85,60.75,18.0,62.23,65.29,28.11,13.37,74.25
2024-03-01,9.03,110.12,81.59,49.93,63.76,10.5,99.03,83.79,93.7,53.92,34.56,63.12,18.04,64.81,66.42,28.04,13.45,74.17
2024-03-04,9.23,110.14,81.64,48.0,64.15,10.86,99.12,81.52,95.22,56.6,32.93,61.01,18.04,66.99,65.71,28.03,13.64,74.84
2024-03-05,9.25,110.15,81.69,49.79,64.13,10.87,99.25,80.22,95.5,57.05,32.66,60.73,18.15,67.48,65.79,27.95,13.7,75.05
2024-03-06,9.17,110.2,81.73,52.15,64.67,10.73,99.26,81.6,96.37,58.59,31.8,61.54,18.2,68.42,66.69,27.86,13.805,75.64
2024-03-07,9.03,110.23,81.85,56.02,64.54,10.49,99.4,83.81,95.8,57.51,32.4,62.94,18.34,69.32,67.62,27.71,13.84,75.25
2024-03-08,9.37,110.23,81.76,46.93,64.59,11.1,99.29,78.4,95.96,57.78,32.26,59.35,18.27,69.87,65.6,27.79,14.53,75.22
2024-03-11,9.27,110.24,81.69,48.44,64.92,10.91,99.21,81.15,95.06,56.1,33.26,60.3,18.23,68.94,66.74,27.85,13.93,75.74
2024-03-12,9.16,110.25,81.65,47.87,65.1,10.71,99.2,83.0,94.51,55.15,33.82,61.39,18.24,68.88,68.12,27.81,13.51,75.95
2024-03-13,9.21,110.29,81.58,45.58,64.96,10.8,99.1,81.93,93.75,53.79,34.71,60.88,18.25,68.83,68.02,27.86,13.4,76.1
2024-03-14,9.44,110.31,81.51,41.66,64.27,11.2,98.99,77.09,93.06,52.52,35.43,58.69,18.13,68.51,65.97,27.99,14.04,75.2
2024-03-15,9.3,110.32,81.51,44.83,64.54,10.95,98.97,79.3,92.73,51.96,35.85,59.95,18.155,68.37,67.36,27.99,13.9,74.89
2024-03-18,9.45,110.33,81.56,40.64,64.74,11.21,99.05,77.08,92.85,51.81,35.21,58.55,18.09,68.25,66.67,28.12,13.8,75.56
2024-03-19,9.11,110.35,81.58,41.59,65.02,10.71,99.08,79.6,93.15,52.22,34.93,60.09,18.05,67.95,67.94,28.19,13.43,75.85
2024-03-20,8.75,110.41,81.72,47.65,65.15,10.09,99.43,84.5,93.28,52.43,34.81,63.78,18.12,71.16,70.9,28.08,12.94,76.01
2024-03-21,8.88,110.43,81.76,45.66,65.31,10.35,99.49,82.13,94.18,53.99,33.79,62.28,18.05,69.34,70.33,28.26,13.06,76.01
2024-03-22,8.97,110.45,81.75,44.46,64.99,10.48,99.49,80.0,93.75,53.15,34.34,61.49,18.0,69.24,69.39,28.26,13.08,75.64
2024-03-25,8.85,110.46,81.72,46.82,64.79,10.29,99.37,81.37,93.52,52.79,34.58,62.57,18.02,70.23,69.94,28.22,12.87,75.52
