Date,QID,SHV,SHY,SOXL,SPLV,SQQQ,STIP,TECL,TLT,TMF,TMV,TQQQ,UDN,UGL,UPRO,UUP,VIXY,XLP
2013-03-15,26.42,110.23,84.44,36.8,30.19,34.09,103.51,55.25,116.64,64.22,58.78,59.42,26.18,77.94,113.68,22.54,11.6,38.37
2013-03-18,26.51,110.23,84.45,36.37,30.23,34.2,103.47,55.01,117.43,65.48,57.54,59.18,26.12,78.63,112.97,22.61,11.63,38.69
2013-03-19,26.18,110.23,84.44,37.81,30.46,33.57,103.44,55.8,116.12,63.37,59.39,60.31,26.16,77.97,115.29,22.55,10.99,39.06
2013-03-20,26.71,110.23,84.45,36.01,30.3,34.67,103.38,54.04,117.23,64.97,57.75,58.38,26.15,78.79,112.36,22.56,11.31,38.94
2013-03-21,26.22,110.23,84.43,37.14,30.5,33.69,103.39,55.0,117.33,65.3,57.67,59.99,26.3,78.13,114.96,22.42,11.3,39.3
2013-03-22,26.4,110.24,84.43,36.95,30.45,34.03,103.43,54.64,117.21,64.99,57.77,59.38,26.14,77.78,113.82,22.57,11.15,39.27
2013-03-25,26.12,110.24,84.44,37.97,30.76,33.48,103.43,55.62,117.37,65.27,57.57,60.29,26.15,77.29,116.45,22.57,10.83,39.64
2013-03-26,26.03,110.24,84.46,38.13,30.79,33.31,103.45,55.13,118.37,66.92,56.1,60.61,26.02,77.87,116.3,22.66,10.92,39.58
2013-03-27,25.9,110.22,84.46,38.82,31.08,33.1,103.5,55.56,117.78,65.88,56.9,60.96,26.11,76.98,117.13,22.6,10.9,39.76
2013-03-28,26.27,110.23,84.45,36.63,31.01,33.76,103.47,54.35,118.36,67.38,55.62,59.78,26.19,77.24,116.07,22.52,10.96,39.77
2013-04-01,25.86,110.23,84.46,35.56,31.17,32.96,103.44,55.15,117.93,66.62,56.28,61.13,26.11,74.98,117.64,22.57,10.6,40.16
2013-04-02,26.35,110.23,84.46,33.44,30.97,33.78,103.37,53.84,118.97,68.37,54.8,59.51,26.19,73.26,113.99,22.52,10.98,39.74
2013-04-03,26.3,110.24,84.48,34.72,31.23,33.79,103.41,53.85,120.37,70.86,52.85,59.54,26.21,72.81,115.53,22.49,10.82,39.95
2013-04-04,26.75,110.24,84.47,34.22,31.16,34.67,103.34,52.56,122.82,75.07,49.67,58.08,26.28,75.23,113.88,22.45,10.85,39.68
2013-04-05,26.46,110.24,84.47,35.48,31.38,34.12,103.27,53.14,121.89,73.51,50.72,58.97,26.18,74.67,116.0,22.52,10.54,40.11
2013-04-08,26.11,110.24,84.46,36.45,31.32,33.43,103.18,54.28,121.57,72.91,51.13,60.13,26.32,75.8,117.51,22.41,10.4,40.07
2013-04-09,25.09,110.23,84.46,38.79,31.63,31.48,103.1,57.09,119.92,69.97,53.13,63.65,26.27,73.3,121.9,22.43,10.14,40.39
2013-04-10,25.12,110.24,84.47,38.41,31.77,31.54,103.17,56.74,120.13,70.19,52.92,63.54,26.36,73.55,123.06,22.37,10.09,40.57
2013-04-11,25.12,110.24,84.48,37.84,31.81,31.54,103.15,55.91,121.93,73.36,50.56,63.47,26.38,66.7,122.05,22.34,9.91,40.71
2013-04-12,26.12,110.24,84.49,35.14,31.21,33.46,102.98,53.28,122.98,75.2,49.29,59.61,26.32,54.92,113.5,22.41,11.04,40.06
2013-04-15,25.44,110.24,84.48,37.25,31.69,32.06,102.95,55.2,121.98,73.42,50.36,62.1,26.51,56.27,118.48,22.23,10.21,40.81
2013-04-16,26.39,110.24,84.48,33.58,31.4,33.97,102.83,51.83,122.79,74.86,49.42,58.43,26.23,56.23,113.35,22.47,11.38,40.44
2013-04-17,27.14,110.24,84.48,32.67,31.42,35.41,102.52,50.08,123.07,75.42,49.0,55.94,26.25,57.56,111.26,22.46,11.88,40.37
2013-04-18,26.44,110.24,84.47,33.45,31.83,33.95,102.68,50.34,122.83,74.99,49.31,58.26,26.19,58.54,114.12,22.5,11.03,41.01
2013-04-19,25.81,110.24,84.49,34.47,31.84,32.9,102.72,51.39,122.89,75.21,49.19,60.15,26.22,60.56,115.79,22.49,10.81,41.11
2013-04-22,25.37,110.23,84.48,36.69,32.01,31.96,102.69,53.19,122.49,74.38,49.64,61.82,26.09,59.65,119.27,22.57,10.24,41.43
2013-04-23,25.38,110.24,84.48,38.01,31.93,31.99,102.79,53.33,122.79,74.9,49.33,61.67,26.12,60.95,119.5,22.56,10.3,40.76
2013-04-24,25.14,110.24,84.49,39.12,31.97,31.47,102.92,54.04,122.29,74.06,49.91,62.67,26.16,63.89,120.99,22.52,10.38,40.87
2013-04-25,25.27,110.24,84.5,38.05,31.88,31.76,102.99,53.98,123.39,75.94,48.64,62.14,26.28,63.19,120.29,22.41,10.39,40.9
2013-04-26,24.82,110.23,84.52,39.35,32.11,30.89,102.95,56.19,122.95,75.13,49.09,63.79,26.4,64.4,122.65,22.31,10.33,41.01
2013-04-29,24.47,110.24,84.515,40.52,32.18,30.21,102.81,57.89,122.99,75.28,49.09,64.98,26.55,64.84,123.48,22.2,10.23,40.94
2013-04-30,24.68,110.24,84.5,39.38,31.92,30.67,102.55,56.59,124.02,77.51,47.53,64.36,26.56,63.38,120.17,22.18,10.65,40.9
2013-05-01,24.06,110.23,84.51,41.01,32.1,29.49,102.59,58.62,123.85,77.4,47.62,66.69,26.39,64.08,123.49,22.33,10.31,41.05
2013-05-02,23.49,110.25,84.47,42.2,32.23,28.45,102.66,60.25,120.93,71.79,51.07,69.02,26.4,64.23,127.33,22.32,10.08,41.23
2013-05-03,23.3,110.23,84.48,43.05,31.96,28.11,102.73,61.1,120.63,71.32,51.38,69.91,26.33,64.26,128.37,22.37,9.92,40.93
2013-05-06,23.32,110.25,84.47,42.99,32.22,28.18,102.75,60.9,120.19,70.51,51.94,69.74,26.34,62.72,130.31,22.37,9.82,41.25
2013-05-07,23.11,110.25,84.48,44.68,32.13,27.72,102.72,62.33,120.35,70.62,51.85,70.83,26.46,64.52,132.07,22.27,9.88,41.29
2013-05-08,23.15,110.25,84.48,45.39,31.86,27.81,102.69,61.83,120.01,70.11,52.22,70.58,26.2,63.08,131.03,22.48,10.08,41.0
2013-05-09,22.87,110.25,84.46,46.63,32.01,27.32,102.6,62.58,118.75,67.94,53.78,71.78,26.05,61.91,132.27,22.6,9.96,41.16
2013-05-10,22.83,110.24,84.44,45.23,32.02,27.22,102.5,62.06,117.85,66.45,54.99,72.06,26.01,60.88,132.51,22.64,9.9,41.23
2013-05-13,22.59,110.25,84.44,45.92,32.31,26.81,102.46,62.59,116.58,64.24,56.82,73.12,25.9,60.32,136.74,22.73,9.82,41.72
2013-05-14,22.49,110.25,84.45,47.14,32.51,26.66,102.45,63.1,117.33,65.52,55.77,73.66,25.82,57.55,138.77,22.79,9.9,42.15
2013-05-15,22.55,110.24,84.47,46.24,32.32,26.75,102.43,64.11,118.56,67.57,53.99,73.39,25.83,57.05,136.8,22.79,9.99,41.86
2013-05-16,22.13,110.23,84.45,47.98,32.51,25.95,102.34,66.18,117.07,65.03,55.94,75.46,25.67,54.5,140.89,22.92,9.72,41.94
2013-05-17,22.17,110.24,84.45,47.71,32.4,26.12,102.36,66.03,116.92,64.82,56.15,75.12,25.83,57.84,140.85,22.78,9.86,41.51
2013-05-20,22.13,110.24,84.47,47.61,32.47,26.0,102.33,65.53,117.83,66.28,54.92,75.38,25.82,56.01,141.41,22.79,9.96,41.55
2013-05-21,22.48,110.23,84.44,45.43,32.08,26.65,102.16,63.41,116.09,63.4,57.25,73.56,25.69,55.13,138.1,22.89,10.05,41.48
2013-05-22,22.61,110.23,84.45,45.38,31.91,26.85,102.05,63.39,116.64,64.07,56.57,72.76,25.87,57.37,137.04,22.74,10.13,41.33
2013-05-23,22.63,110.24,84.44,45.37,31.83,26.91,102.05,62.99,116.79,64.43,56.26,72.72,25.9,56.66,136.55,22.71,10.11,41.71
2013-05-24,22.32,110.23,84.37,46.58,31.81,26.35,101.93,63.75,113.85,59.63,60.4,74.22,25.72,56.43,139.09,22.88,9.86,41.77
2013-05-28,22.53,110.24,84.38,47.15,31.29,26.75,101.84,63.29,115.11,61.47,58.5,73.1,25.9,57.52,137.27,22.7,10.0,40.96
2013-05-29,22.32,110.24,84.39,49.32,31.35,26.32,101.71,64.39,114.83,61.14,58.85,74.23,26.08,59.17,137.82,22.55,10.01,40.84
2013-05-30,22.73,110.24,84.37,47.88,30.95,27.12,101.77,62.68,114.45,60.59,59.37,72.17,25.99,56.7,131.83,22.6,10.32,40.04
2013-05-31,22.63,110.25,84.39,48.0,31.09,26.87,101.64,63.62,114.74,61.62,58.39,72.59,26.2,58.95,133.98,22.45,10.31,40.49
2013-06-03,22.86,110.25,84.38,48.64,31.0,27.31,101.73,62.83,113.73,59.61,60.2,71.5,26.18,57.88,132.21,22.46,10.44,40.5
2013-06-04,23.43,110.25,84.39,46.38,30.65,28.35,101.63,61.0,115.29,62.21,57.62,68.76,26.24,58.09,126.3,22.42,10.87,40.0
2013-06-05,23.24,110.25,84.39,46.02,30.93,27.97,101.68,61.65,115.21,61.94,57.79,69.6,26.6,58.97,129.89,22.13,10.76,40.18
2013-06-06,22.6,110.24,84.37,48.22,31.24,26.81,101.57,63.12,113.26,59.04,60.59,72.51,26.54,56.17,134.89,22.16,10.27,40.68
2013-06-07,22.59,110.25,84.35,48.98,31.23,26.8,101.36,63.45,112.65,57.9,61.64,72.54,26.55,56.79,67.45,22.17,50.74,40.68
2013-06-10,23.02,110.24,84.33,45.85,30.99,27.58,101.28,61.56,113.96,59.88,59.57,70.44,26.75,56.18,65.44,21.98,54.0,40.58
2013-06-11,23.55,110.24,84.33,44.17,30.83,28.52,101.22,60.19,112.34,57.39,62.0,68.0,26.78,57.01,63.73,21.97,57.18,40.38
2013-06-12,22.97,110.24,84.38,46.84,31.31,27.45,101.35,62.26,114.03,59.95,59.22,70.44,26.84,56.57,66.68,21.9,54.49,40.8
2013-06-13,23.26,110.25,84.43,46.33,31.23,27.96,101.37,60.93,113.84,59.72,59.46,69.2,26.87,57.08,65.43,21.88,55.98,40.7
2013-06-14,22.81,110.25,84.42,48.32,31.43,27.2,101.37,62.67,113.2,58.71,60.4,71.12,26.93,56.62,66.94,21.84,54.86,41.06
2013-06-17,22.46,110.24,84.43,50.67,31.57,26.53,101.46,64.09,113.29,58.69,60.26,72.8,26.9,55.18,68.47,21.86,54.11,41.21
2013-06-18,22.95,110.24,84.32,49.02,30.93,27.4,101.09,61.87,112.2,57.03,62.01,70.51,26.66,53.88,65.71,22.06,54.05,40.43
2013-06-19,24.05,110.23,84.31,44.45,30.13,29.4,100.68,57.73,110.29,54.15,65.14,65.45,26.48,48.18,60.76,22.19,60.49,39.15
2013-06-20,24.24,110.24,84.24,44.79,30.51,29.75,100.12,56.81,108.37,51.38,68.56,64.39,26.29,49.23,61.26,22.34,58.19,39.47
2013-06-21,24.76,110.23,84.2,42.01,30.37,30.65,99.9,54.58,108.83,51.88,67.74,62.4,26.25,48.4,58.96,22.36,61.56,39.27
2013-06-24,24.42,110.24,84.2,45.12,30.63,30.05,99.99,56.08,107.89,50.61,69.43,63.73,26.21,48.01,60.76,22.4,59.65,39.33
2013-06-25,23.97,110.24,84.25,45.7,30.98,29.23,100.14,56.92,108.56,51.47,68.18,65.47,26.05,43.98,62.42,22.52,58.42,39.74
2013-06-26,23.75,110.24,84.29,46.3,31.16,28.81,100.5,57.67,109.66,53.07,66.08,66.2,26.07,42.22,63.61,22.51,56.21,39.92
2013-06-27,23.74,110.24,84.29,46.92,31.12,28.78,100.68,56.93,110.44,54.17,64.72,66.38,26.01,44.63,62.46,22.56,55.7,39.67
2013-06-28,23.39,110.24,84.3,46.57,31.04,28.19,100.7,58.0,110.4,54.55,64.3,67.81,26.07,45.97,63.88,22.51,54.03,39.96
2013-07-01,23.38,110.25,84.31,46.69,31.04,28.2,100.86,58.28,110.34,54.44,64.39,67.83,25.87,45.17,63.63,22.66,54.75,40.01
2013-07-02,23.17,110.25,84.3,47.49,31.0,27.81,100.89,59.36,110.07,54.06,64.63,68.75,25.98,45.64,63.88,22.57,54.14,39.93
2013-07-03,22.81,110.24,84.21,49.28,31.14,27.18,100.77,60.49,106.32,48.46,71.41,70.27,25.56,43.63,65.82,22.9,51.48,40.03
2013-07-05,22.78,110.25,84.28,46.35,31.42,27.09,100.97,60.28,107.27,49.77,69.56,70.5,25.66,44.67,66.93,22.84,49.06,40.43
2013-07-08,22.51,110.25,84.27,47.78,31.62,26.6,100.95,60.87,107.42,50.01,69.24,71.82,25.55,45.51,68.28,22.93,48.01,40.75
2013-07-09,22.25,110.24,84.25,49.42,31.72,26.13,100.92,61.52,106.56,48.78,70.8,73.0,25.72,45.8,68.42,22.78,47.54,40.78
2013-07-10,21.35,110.23,84.32,52.59,32.18,24.51,101.14,64.62,107.8,50.56,68.38,77.55,26.18,48.28,71.31,22.42,46.24,41.41
2013-07-11,21.16,110.24,84.29,53.47,32.2,24.24,101.24,64.68,107.72,50.36,68.5,78.36,26.1,48.11,71.33,22.47,46.69,41.43
2013-07-12,21.08,110.25,84.32,53.46,32.31,24.08,101.27,65.18,108.26,51.11,67.44,78.97,26.07,48.19,72.26,22.49,45.64,41.49
2013-07-15,21.12,110.23,84.34,53.9,32.2,24.17,101.37,65.43,108.66,51.61,66.7,78.66,26.26,48.78,71.38,22.32,46.87,41.34
2013-07-16,21.04,110.24,84.36,54.04,32.25,24.01,101.48,65.61,108.87,51.93,66.33,79.22,26.2,47.53,71.87,22.38,45.26,41.42
2013-07-17,21.13,110.25,84.35,52.64,32.5,24.16,101.47,65.1,107.54,50.13,68.74,78.64,26.15,48.05,73.04,22.42,44.51,41.55
2013-07-18,21.55,110.25,84.38,52.38,32.59,24.9,101.59,61.86,109.17,52.35,65.63,76.25,26.24,48.87,73.52,22.36,43.6,41.8
2013-07-19,21.45,110.24,84.4,52.0,32.55,24.69,101.54,62.44,109.33,52.58,65.31,76.8,26.35,51.85,73.9,22.26,42.6,41.71
2013-07-22,21.74,110.24,84.37,51.43,32.56,25.24,101.44,61.64,108.91,51.87,66.05,75.09,26.42,52.63,73.46,22.19,42.43,41.64
2013-07-23,21.62,110.26,84.34,48.61,32.25,25.01,101.14,62.8,107.53,49.97,68.57,75.78,26.32,50.76,72.65,22.27,42.95,41.37
2013-07-24,21.34,110.26,84.37,49.48,32.31,24.51,101.13,62.83,107.49,50.01,68.66,77.17,26.52,51.67,73.1,22.12,41.92,41.58
2013-07-25,21.12,110.25,84.39,48.14,32.47,24.13,101.13,63.18,108.1,50.9,67.5,78.45,26.54,51.83,73.34,22.1,41.74,41.53
2013-07-26,21.19,110.23,84.38,47.35,32.42,24.27,101.11,63.06,107.34,49.78,68.8,78.09,26.53,51.54,72.63,22.1,42.25,41.44
2013-07-29,20.96,110.24,84.4,48.93,32.43,23.88,101.1,63.95,107.3,49.53,68.93,79.25,26.48,51.33,72.7,22.15,41.45,41.4
2013-07-30,20.93,110.25,84.39,49.63,32.35,23.77,101.34,63.43,107.67,50.12,68.14,79.75,26.55,50.7,72.67,22.09,40.61,41.39
2013-07-31,20.47,110.24,84.32,52.3,32.6,23.02,101.32,65.47,105.37,47.29,72.01,82.12,26.31,50.02,75.29,22.28,39.28,41.73
2013-08-01,20.23,110.23,84.41,51.33,32.56,22.62,101.46,66.24,106.48,48.88,69.77,83.55,26.45,49.88,75.68,22.16,38.33,41.75
2013-08-02,20.2,110.25,84.4,51.09,32.49,22.59,101.43,66.71,105.73,47.71,71.2,83.73,26.48,49.32,75.45,22.13,37.83,41.78
2013-08-05,20.43,110.25,84.4,50.05,32.37,23.0,101.53,65.72,106.0,48.14,70.64,82.24,26.56,47.8,74.16,22.07,38.94,41.73
2013-08-06,20.51,110.25,84.41,48.49,32.34,23.06,101.5,65.13,106.74,49.22,69.11,81.74,26.68,48.07,73.38,21.98,39.34,41.53
2013-08-07,20.32,110.24,84.41,48.64,32.45,22.74,101.44,65.84,107.03,49.51,68.48,82.86,26.78,50.18,74.16,21.91,38.71,41.75
2013-08-08,20.46,110.25,84.4,47.92,32.35,23.03,101.46,64.69,107.23,49.89,68.18,81.97,26.75,50.03,73.52,21.93,39.29,41.57
2013-08-09,20.38,110.25,84.39,48.45,32.23,22.9,101.38,66.05,106.5,48.85,69.52,82.5,26.66,52.01,73.21,21.99,39.06,41.45
2013-08-12,20.16,110.25,84.35,50.07,32.17,22.49,101.27,67.33,105.0,46.74,72.44,83.85,26.52,50.89,73.97,22.1,38.72,41.48
2013-08-13,20.29,110.24,84.35,47.84,31.96,22.75,101.18,67.29,105.13,46.8,72.17,82.92,26.53,52.0,72.78,22.09,39.08,41.19
2013-08-14,20.99,110.24,84.33,44.56,31.41,23.91,100.91,63.93,103.73,45.03,75.09,78.76,26.73,54.53,69.61,21.94,41.02,40.53
2013-08-15,21.01,110.25,84.33,45.0,31.21,23.94,100.8,63.77,103.36,44.57,75.82,78.48,26.67,54.83,69.07,21.98,40.33,40.27
2013-08-16,21.06,110.25,84.31,44.11,31.01,24.05,100.65,63.24,102.48,43.39,77.77,78.17,26.68,54.24,67.73,21.97,41.43,40.11
2013-08-19,20.87,110.25,84.34,44.97,31.21,23.72,100.83,63.38,103.25,44.37,76.09,79.24,26.79,54.59,68.68,21.87,40.87,40.12
2013-08-20,21.02,110.24,84.29,43.98,30.9,23.97,100.59,63.06,102.14,42.9,78.49,78.45,26.67,54.57,67.38,21.98,41.64,39.81
2013-08-21,20.61,110.24,84.24,45.4298,31.12,23.29,100.52,63.85,103.16,44.22,76.09,80.69,26.62,54.87,69.15,22.03,40.64,39.98
2013-08-22,20.33,110.23,84.26,45.5,31.26,22.82,100.78,65.27,104.28,45.65,73.62,82.39,26.66,56.59,69.98,21.99,39.83,40.21
2013-08-23,20.35,110.24,84.29,45.19,31.03,22.79,100.91,64.38,104.81,46.38,72.46,82.46,26.65,57.06,69.23,22.0,41.15,39.74
2013-08-26,21.14,110.25,84.31,41.82,30.79,24.17,101.07,60.95,106.13,48.12,69.77,77.27,26.73,58.2,65.73,21.92,44.48,39.51
2013-08-27,20.97,110.25,84.29,43.2,30.74,23.87,101.03,61.03,105.26,46.98,71.4,78.27,26.61,58.12,66.47,22.01,44.33,39.23
2013-08-28,20.7,110.24,84.28,44.8,30.72,23.39,100.96,61.96,106.1,48.068,69.75,79.89,26.45,57.43,66.8,22.16,45.32,39.39
2013-08-29,20.94,110.25,84.3,43.62,30.65,23.81,100.84,61.15,105.99,47.88,69.9,78.4,26.42,56.37,66.01,22.19,45.81,39.51
2013-08-30,20.72,110.26,84.25,44.66,30.58,23.43,100.75,61.28,104.23,45.93,72.8,79.69,26.31,57.81,67.02,22.26,44.17,39.48
2013-09-03,20.27,110.26,84.165,48.11,30.76,22.64,100.489,63.0101,104.04,45.5,73.43,82.29,26.4,56.38,68.71,22.19,43.94,39.73
2013-09-04,20.21,110.25,84.08,49.23,30.69,22.56,100.13,63.0496,102.54,43.7089,76.35,82.65,26.23,54.32,68.91,22.32,42.95,39.69
2013-09-05,20.15,110.26,84.16,48.65,30.79,22.43,100.38,63.3,103.03,44.28,75.23,82.95,26.39,55.95,68.99,22.2,43.33,39.77
2013-09-06,19.68,110.26,84.19,50.6,31.02,21.65,100.44,65.44,103.09,44.36,75.14,85.87,26.5,55.78,71.06,22.09,41.67,40.09
2013-09-09,19.48,110.255,84.155,53.41,31.19,21.35,100.31,66.71,102.4,43.4499,76.68,87.17,26.5076,53.93,72.62,22.095,40.17,40.08
2013-09-10,19.54,110.26,84.21,52.96,31.22,21.49,100.53,65.8,103.26,44.55,74.67,86.73,26.61,53.89,73.28,22.01,38.93,40.38
2013-09-11,19.58,110.26,84.19,52.03,31.12,21.55,100.68,66.13,103.14,44.35,74.98,86.39,26.6,50.62,72.79,22.01,39.57,40.39
2013-09-12,19.57,110.25,84.2,52.72,31.2,21.48,100.68,66.19,103.54,44.9,74.03,86.63,26.61,50.75,73.17,21.99,38.94,40.72
2013-09-13,19.66,110.24,84.26,53.35,31.43,21.66,100.84,65.87,102.86,44.08,75.47,85.89,26.7,49.65,74.51,21.94,38.55,41.09
2013-09-16,19.41,110.25,84.3,54.43,31.52,21.21,100.87,66.91,103.7,45.0,73.69,87.6,26.74,49.69,75.4,21.9,38.15,41.23
2013-09-17,18.92,110.25,84.4,55.83,32.05,20.45,101.36,69.33,104.99,46.65,70.97,90.83,27.05,53.94,78.08,21.65,36.71,41.72
2013-09-18,18.83,110.26,84.39,55.25,31.98,20.31,101.3,69.65,104.37,45.87,72.09,91.39,27.01,53.84,77.79,21.67,36.56,41.52
2013-09-19,18.96,110.26,84.39,54.41,31.66,20.51,101.31,68.13,104.95,46.59,70.99,90.39,26.98,50.68,75.99,21.69,37.19,41.01
2013-09-20,19.03,110.26,84.39,53.66,31.72,20.63,101.24,68.52,105.68,47.6,69.46,89.88,26.97,50.36,75.04,21.7,37.67,40.85
2013-09-23,19.04,110.26,84.42,54.74,31.66,20.63,101.19,68.04,106.8,49.15,67.27,89.9,26.92,50.48,74.5,21.74,37.47,40.61
2013-09-24,19.17,110.27,84.44,54.88,31.47,20.82,101.29,67.38,107.04,49.4,66.8,89.05,27.01,51.31,73.78,21.67,37.31,40.25
2013-09-25,18.87,110.26,84.42,54.8,31.48,20.34,101.17,68.16,106.31,48.45,68.08,91.09,26.94,50.55,74.61,21.73,36.63,40.48
2013-09-26,18.92,110.25,84.45,53.54,31.33,20.4,101.25,66.77,106.54,48.71,67.69,90.66,27.04,51.49,73.71,21.64,38.14,40.25
2013-09-27,19.01,110.25,84.47,53.64,31.2,20.54,101.14,65.68,106.4,48.55,67.99,90.09,27.07,50.86,72.34,21.63,39.48,39.8
2013-09-30,18.62,110.25,84.42,55.03,31.35,19.96,101.15,67.46,105.82,48.89,68.45,92.77,27.08,48.0,74.14,21.61,38.16,40.02
2013-10-01,18.64,110.25,84.45,54.93,31.25,19.97,101.33,67.52,105.95,48.29,68.26,92.62,27.19,49.89,73.84,21.53,39.29,39.96
2013-10-02,19.06,110.24,84.45,54.49,30.96,20.67,101.4,65.72,105.79,48.08,68.58,89.33,27.22,50.04,71.9,21.51,40.76,39.75
2013-10-03,18.75,110.23,84.42,55.71,31.07,20.14,101.27,66.47,105.74,47.98,68.62,91.7,27.09,49.48,73.44,21.61,40.46,39.81
2013-10-04,19.04,110.24,84.4,54.88,30.94,20.63,101.27,65.51,106.14,48.55,67.84,89.49,27.16,50.35,71.61,21.55,43.47,39.68
2013-10-07,19.76,110.24,84.34,52.27,30.8,21.79,101.2,62.33,106.17,48.58,67.76,84.37,27.13,50.14,69.04,21.56,45.49,39.68
2013-10-08,19.93,110.23,84.37,51.6,30.89,22.04,101.28,63.32,105.34,47.42,69.39,83.44,26.98,49.11,69.16,21.66,44.01,39.74
2013-10-09,19.09,110.22,84.37,55.11,31.49,20.66,101.39,66.32,105.49,47.64,69.05,88.74,26.96,47.71,73.69,21.7,39.71,40.45
2013-10-10,18.76,110.22,84.38,55.62,31.66,20.15,101.38,67.88,105.46,47.57,69.1,90.74,27.0,46.44,75.07,21.66,38.96,40.57
2013-10-11,18.51,110.21,84.34,56.71,31.68,19.71,101.32,68.85,104.61,46.42,70.66,92.65,27.03,46.54,76.05,21.62,39.34,40.74
2013-10-14,18.63,110.2,84.36,55.26,31.28,19.94,101.34,67.64,104.54,46.35,70.84,91.63,26.96,47.13,74.25,21.7,41.75,40.4
2013-10-15,18.22,110.22,84.4,56.83,31.77,19.25,101.4,69.45,105.84,48.13,68.28,94.76,26.94,47.06,77.35,21.69,36.96,40.99
2013-10-16,18.01,110.23,84.44,58.03,32.12,18.95,101.49,69.42,106.79,49.43,66.44,96.29,27.25,49.96,79.0,21.45,34.89,41.43
2013-10-17,17.42,110.25,84.43,58.42,32.13,18.03,101.53,73.0,107.03,49.71,65.9,101.07,27.24,49.55,80.4,21.45,34.5,41.49
2013-10-18,17.37,110.25,84.44,59.11,32.02,17.92,101.46,74.28,106.7,49.24,66.56,101.63,27.23,49.65,80.6,21.47,34.68,41.4
2013-10-21,17.31,110.25,84.49,58.72,32.41,17.86,101.55,74.13,107.9,50.93,64.35,101.98,27.39,51.54,81.92,21.35,34.84,41.92
2013-10-22,17.5,110.25,84.47,52.92,32.46,18.13,101.43,73.13,108.3,51.45,63.62,100.34,27.37,51.02,80.81,21.36,35.12,42.03
2013-10-23,17.33,110.25,84.47,54.21,32.5,17.9,101.43,73.58,107.89,50.93,64.27,101.59,27.41,51.93,81.58,21.33,34.49,41.92
2013-10-24,17.13,110.25,84.5,54.81,32.68,17.54,101.48,74.75,108.3,51.48,63.6,103.59,27.41,52.4,82.61,21.34,34.45,42.02
2013-10-25,17.08,110.24,84.5,55.94,32.73,17.51,101.55,75.45,107.92,50.9,64.23,103.83,27.34,52.51,82.99,21.37,34.62,42.57
2013-10-28,17.03,110.24,84.5,58.4,32.84,17.43,101.5,76.84,108.07,51.16,63.92,104.37,27.23,51.87,84.49,21.46,34.41,42.94
2013-10-29,17.07,110.24,84.5,57.54,32.62,17.49,101.53,76.28,107.42,50.16,65.12,104.0,27.19,51.72,83.13,21.48,34.82,42.57
2013-10-30,17.16,110.24,84.5,58.52,32.53,17.57,101.44,75.73,107.63,50.53,64.66,103.34,27.03,50.15,82.25,21.62,34.61,42.35
2013-10-31,17.14,110.23,84.47,57.88,32.69,17.58,101.27,75.9,106.19,48.9,66.69,103.28,26.88,49.41,82.93,21.76,34.41,42.5
2013-11-01,17.1,110.24,84.48,57.77,32.8,17.51,101.27,76.59,106.27,48.98,66.57,103.78,26.92,49.41,83.85,21.69,33.51,42.57
2013-11-04,17.04,110.24,84.48,57.25,32.68,17.41,101.17,76.02,105.02,47.22,68.99,104.22,26.88,49.06,83.05,21.74,33.4,42.66
2013-11-05,17.05,110.23,84.51,57.89,32.94,17.45,101.45,78.17,105.06,47.36,68.78,104.04,26.94,49.75,84.23,21.67,32.87,43.09
2013-11-06,17.69,110.24,84.53,54.56,32.56,18.43,101.38,75.14,105.93,48.48,67.1,98.27,26.82,48.97,81.14,21.78,34.02,42.47
2013-11-07,17.23,110.23,84.47,56.37,32.75,17.69,101.24,77.26,103.46,45.11,71.74,102.15,26.68,47.37,84.29,21.9,32.6,42.67
2013-11-08,17.28,110.24,84.48,56.33,32.77,17.76,101.31,77.37,102.97,44.49,72.66,101.73,26.75,47.2,84.3,21.84,32.48,42.5
2013-11-11,17.22,110.25,84.45,57.27,32.6,17.68,101.28,78.15,103.5,45.09,71.69,102.16,26.72,46.1,83.9,21.85,32.45,42.6
2013-11-12,16.8,110.25,84.48,58.94,32.83,17.0,101.39,80.09,103.87,45.63,70.94,105.82,26.81,46.38,85.8,21.8,32.27,42.97
2013-11-13,16.71,110.25,84.51,58.07,33.12,16.93,101.62,79.4,104.56,46.47,69.57,106.64,26.78,47.46,87.18,21.8,31.92,43.28
2013-11-14,16.64,110.25,84.53,59.17,33.16,16.78,101.6,80.32,104.71,46.77,69.16,107.38,26.84,47.44,88.32,21.76,31.51,43.33
2013-11-15,16.94,110.25,84.55,57.57,33.05,17.26,101.69,78.87,105.32,47.55,67.93,104.43,26.86,46.39,87.51,21.73,31.54,43.2
2013-11-18,17.04,110.25,84.52,55.56,32.93,17.41,101.47,78.27,104.56,46.47,69.37,103.38,26.91,46.44,86.85,21.72,31.92,43.04
2013-11-19,17.14,110.25,84.55,54.73,32.73,17.54,101.38,77.31,102.81,44.18,72.89,102.66,26.76,44.24,86.08,21.82,31.26,42.86
2013-11-20,16.79,110.25,84.57,57.65,32.94,17.01,101.47,79.49,102.94,44.3,72.62,105.8,26.77,44.21,88.05,21.82,30.22,42.93
2013-11-21,16.61,110.25,84.54,57.75,33.06,16.73,101.56,78.95,103.89,45.53,70.61,107.47,26.87,44.11,89.3,21.72,29.76,43.16
