Date,DBMF,GLD,PSQ,QQQ,SH,SPY,SQQQ,TECL,TQQQ,UPRO,UVXY
2020-06-05,24.84,158.9,19.76,239.54,21.78,320.3,8.66,215.14,89.63,50.02,27.42
2020-06-08,24.5,161.1,19.69,240.66,21.79,320.26,8.54,215.75,90.97,50.0,29.68
2020-06-09,24.579,162.1,19.33,245.05,21.71,321.4,8.08,227.11,96.0,50.55,30.91
2020-06-10,24.5,163.35,19.54,242.16,22.4,311.31,8.34,218.14,92.5,45.76,35.34
2020-06-11,25.05,163.44,19.72,239.14,22.53,308.32,8.53,210.23,88.29,43.94,39.91
2020-06-12,24.58,160.52,20.32,232.35,23.33,298.01,9.31,189.38,81.01,39.63,45.8
2020-06-15,24.88,161.85,19.34,243.69,22.0,315.56,8.03,220.89,93.43,47.05,35.02
2020-06-16,24.88,162.0,19.31,244.4,22.11,314.04,7.99,222.36,94.15,46.45,37.08
2020-06-17,24.5,162.21,19.4,243.32,22.42,309.98,8.1,217.9,92.88,44.67,38.5
2020-06-18,24.32,162.87,19.11,246.73,22.01,314.1,7.76,229.89,96.89,47.06,35.2
2020-06-19,24.626,165.06,19.31,243.68,22.46,307.95,8.01,218.58,93.91,44.34,37.87
2020-06-22,24.65,165.68,18.96,248.39,22.06,313.5,7.56,236.35,99.32,46.76,32.33
2020-06-23,24.405,166.0,19.0,248.06,22.33,309.84,7.6,231.61,98.8,45.17,35.53
2020-06-24,24.48,165.89,19.31,243.8,22.78,303.47,7.96,219.49,93.9,42.33,38.03
2020-06-25,24.5206,164.9,19.16,245.78,22.58,306.17,7.79,225.92,96.03,43.46,35.07
2020-06-26,25.01,166.56,19.61,239.97,22.91,301.42,8.32,214.24,89.21,41.36,37.27
2020-06-29,24.28,166.31,19.36,242.77,22.71,304.01,8.04,220.57,92.32,42.45,35.83
2020-06-30,24.6,167.0,18.99,247.64,22.29,309.57,7.55,233.0,97.86,44.77,31.91
2020-07-01,24.7,166.2,18.58,253.02,21.95,314.24,7.06,240.11,104.3,46.82,29.33
2020-07-02,24.5401,167.75,18.38,255.45,21.81,316.38,6.87,246.04,107.36,47.77,28.9
2020-07-06,24.7431,167.41,18.19,258.13,21.88,315.38,6.65,248.89,110.56,47.26,30.75
2020-07-07,24.785,170.3,18.2,257.98,21.93,314.59,6.64,248.4,110.44,46.92,31.15
2020-07-08,24.875,170.48,17.93,261.97,21.77,316.85,6.34,260.0,115.39,47.92,30.8
2020-07-09,24.8138,169.95,17.92,262.03,21.96,314.26,6.33,255.58,115.61,46.72,31.76
2020-07-10,24.88,170.35,17.59,266.91,21.55,320.06,5.99,262.64,122.12,49.39,29.65
2020-07-13,24.82,168.97,18.33,255.93,22.01,313.25,6.76,234.47,107.52,46.25,34.52
2020-07-14,24.8549,169.66,17.92,261.83,21.38,322.48,6.31,254.84,115.09,50.4,30.1
2020-07-15,24.791,169.8,18.18,258.02,21.56,319.78,6.6,245.16,110.07,49.19,31.2
2020-07-16,24.8264,169.94,18.07,259.59,21.42,321.82,6.47,247.63,112.15,50.13,29.025
2020-07-17,24.95,170.76,18.03,260.08,21.45,321.41,6.44,249.29,112.83,49.95,27.36
2020-07-20,24.95,172.46,17.47,268.4,21.1,326.48,5.84,271.9,123.67,52.29,24.97
2020-07-21,25.14,174.05,17.72,264.51,21.23,324.62,6.1,258.87,118.24,51.43,26.55
2020-07-22,25.66,176.17,17.72,264.51,21.1,326.45,6.09,260.46,118.29,52.27,25.52
2020-07-23,25.235,179.12,18.43,254.04,21.47,320.93,6.84,231.68,104.21,49.63,28.35
2020-07-24,25.5,181.85,18.2,257.26,21.42,321.63,6.58,239.21,108.66,49.95,26.67
2020-07-27,25.425,182.02,18.05,259.31,21.37,322.45,6.42,244.07,111.08,50.32,26.05
2020-07-28,25.3701,184.05,18.1,258.4,21.39,322.14,6.48,240.45,109.7,50.19,25.22
2020-07-29,25.5058,183.45,18.15,257.74,21.4,321.9,6.53,240.7,108.88,50.02,26.72
2020-07-30,25.5,184.51,17.58,265.91,21.12,326.0,5.93,263.77,119.39,51.94,24.87
2020-07-31,25.98,185.06,17.45,268.0,20.98,328.31,5.79,280.89,122.24,53.09,24.7
2020-08-03,25.9194,185.56,17.4,268.86,21.0,327.88,5.73,288.26,123.51,52.86,24.72
2020-08-04,25.91,191.79,17.25,270.88,20.76,331.46,5.61,294.91,126.11,54.64,23.2
2020-08-05,25.955,193.68,17.26,270.85,20.76,331.52,5.61,295.0,126.1,54.62,23.12
2020-08-06,26.0,192.79,17.06,274.08,20.65,333.29,5.41,304.57,130.56,55.5,23.06
2020-08-07,25.635,191.2,17.19,271.77,20.54,335.0,5.53,296.45,127.27,56.4,21.9
2020-08-10,25.6,183.54,17.37,269.11,20.43,336.86,5.7,288.74,123.56,57.31,20.62
2020-08-11,25.1325,182.61,17.47,267.42,20.51,335.47,5.8,282.92,121.13,56.54,21.57
2020-08-12,25.3,181.6,17.12,272.66,20.44,336.58,5.45,296.2,128.19,57.12,21.22
2020-08-13,25.06,183.43,17.09,273.12,20.46,336.43,5.42,295.69,128.72,57.0,21.3
2020-08-14,25.09,184.68,17.03,273.93,20.36,337.91,5.37,299.7,129.94,57.77,20.28
2020-08-17,25.335,189.13,16.89,276.42,20.33,338.32,26.08,302.81,133.36,58.0,19.64
2020-08-18,25.4,187.26,16.78,277.93,20.28,339.11,25.65,305.69,135.66,58.39,19.36
2020-08-19,25.18,181.23,16.95,275.28,20.52,335.33,26.39,299.24,131.75,56.45,21.29
2020-08-20,25.085,182.16,16.66,280.13,20.35,337.86,25.03,316.55,138.59,57.77,20.33
2020-08-21,25.2127,182.85,16.36,285.25,20.1,342.13,23.675,340.48,146.26,59.94,19.09
2020-08-24,25.23,181.06,16.49,282.83,20.01,343.53,24.27,332.79,142.92,60.69,19.95
2020-08-25,25.09,180.26,16.25,287.15,19.95,344.72,23.2,350.52,149.33,61.31,19.46
2020-08-26,25.0963,185.0,15.91,292.97,19.74,348.5,21.77,365.21,158.58,63.32,19.99
2020-08-27,25.36,184.0,15.95,292.33,19.67,349.45,21.94,366.6,157.29,63.85,21.62
2020-08-28,25.355,184.82,15.89,293.07,19.62,350.35,21.75,375.99,158.67,64.33,21.93
2020-08-31,25.4218,186.99,15.66,297.62,19.62,350.24,20.76,383.89,165.92,64.24,22.67
2020-09-01,25.44,183.75,15.35,303.28,19.37,354.64,19.55,414.2,175.56,66.71,23.16
2020-09-02,25.45,182.3,15.62,298.1,19.29,355.85,20.54,388.76,166.58,67.34,24.51
2020-09-03,25.265,180.95,16.26,285.56,19.84,346.07,23.05,331.72,145.09,61.7,27.91
2020-09-04,25.18,179.5,17.04,272.22,20.39,336.74,26.35,285.8,125.02,56.66,28.21
2020-09-08,25.1924,182.5,16.81,275.64,20.3,337.52,25.26,299.31,129.21,57.04,23.355
2020-09-09,25.141,184.23,16.46,280.94,20.05,341.75,23.76,319.47,136.59,59.15,22.12
2020-09-10,25.26,183.14,16.87,274.15,20.41,335.79,25.5,293.84,126.95,56.03,21.86
2020-09-11,25.3208,183.51,16.87,274.36,20.3,337.52,25.39,292.04,126.98,56.88,20.41
2020-09-14,25.25,184.46,16.58,279.03,20.08,341.11,24.11,310.55,133.35,58.72,19.93
2020-09-15,25.55,184.98,16.51,279.88,20.05,341.5,23.9,309.3,134.53,58.94,19.98
2020-09-16,24.915,181.92,17.27,267.55,20.54,333.52,27.2,270.0,117.24,54.81,21.03
2020-09-17,24.9616,183.07,17.01,271.79,20.35,335.35,26.03,284.67,122.93,56.39,19.19
2020-09-18,24.95,179.84,17.58,262.47,20.95,325.71,28.68,252.68,111.21,51.62,20.58
2020-09-21,24.68,179.64,17.06,269.99,20.75,328.55,26.37,285.0,121.04,53.01,20.28
2020-09-22,24.4105,176.98,16.95,272.1,20.6,330.92,25.74,288.9,123.83,54.15,20.44
2020-09-23,24.4,174.36,17.63,261.39,21.22,321.22,28.77,254.0,109.58,49.42,22.19
2020-09-24,25.85,174.41,17.31,265.91,21.12,322.57,27.41,266.98,115.1,50.06,21.54
2020-09-25,25.85,175.83,16.64,276.58,20.45,333.22,24.21,300.0,129.27,55.11,20.5
2020-09-28,24.74,177.19,16.63,276.62,20.4,334.0,24.22,300.4,129.48,55.49,20.71
2020-09-29,24.659,177.72,16.67,276.15,20.44,333.1,24.3,298.63,128.58,55.05,19.6
2020-09-30,24.7112,178.69,16.31,281.87,20.16,337.63,22.85,318.15,136.59,57.31,19.65
2020-10-01,24.74,178.69,16.66,276.02,20.53,331.71,24.27,292.76,127.93,54.24,21.65
2020-10-02,24.6462,178.97,16.64,276.34,20.25,336.01,24.06,297.75,128.42,56.47,20.72
2020-10-05,24.5593,180.16,16.43,279.45,20.01,339.87,23.23,308.23,132.44,58.4,19.77
2020-10-06,24.5433,177.09,16.51,277.89,20.12,338.12,23.54,305.29,130.35,57.42,19.86
2020-10-07,24.6,178.18,16.24,282.4,19.83,342.88,22.43,319.93,136.47,59.81,19.13
2020-10-08,24.7619,180.13,16.21,283.11,19.68,345.53,22.24,322.01,137.5,61.22,17.44
2020-10-09,24.0,180.61,15.77,290.55,19.44,349.55,20.53,347.44,148.27,63.44,16.4
2020-10-12,24.86,178.57,15.45,296.39,19.31,352.31,19.26,362.83,157.0,64.8,16.68
2020-10-13,24.57,179.08,15.51,295.36,19.39,350.73,19.46,355.32,155.71,63.95,16.48
2020-10-14,24.5309,177.71,15.96,287.2,19.78,343.72,21.11,328.37,142.97,60.1,17.51
2020-10-15,24.0,179.22,15.71,291.74,19.47,348.99,20.14,347.12,149.93,62.94,16.62
2020-10-16,24.62,179.42,15.76,290.56,19.49,348.57,20.41,344.63,148.12,62.78,16.69
2020-10-19,25.75,178.54,16.1,284.62,19.79,343.42,21.64,323.46,139.03,59.95,17.76
2020-10-20,24.8441,180.45,16.08,284.55,19.78,343.36,21.66,321.0,139.08,59.87,17.77
2020-10-21,24.84,178.86,16.07,285.05,19.8,342.92,21.56,322.2,139.86,59.72,17.23
2020-10-22,24.9334,179.13,16.07,284.77,19.65,345.91,21.61,318.57,139.33,61.26,16.61
2020-10-23,25.45,178.72,16.24,282.38,19.86,342.14,22.16,305.99,135.73,59.23,17.32
2020-10-26,24.77,178.71,16.28,281.5,19.99,339.74,22.39,300.0,134.22,57.97,18.97
2020-10-27,24.6,176.45,16.45,278.01,20.44,332.11,23.16,282.87,129.49,54.1,21.23
2020-10-28,24.55,175.07,16.75,273.0,20.74,326.99,24.27,265.23,122.02,51.45,22.48
2020-10-29,24.64,177.2,16.64,274.335,20.66,328.28,23.89,263.31,123.5,52.02,21.2
2020-10-30,24.6,177.4,16.8,271.85,20.54,330.2,24.42,262.2,119.76,52.92,20.13
2020-11-02,24.65,178.95,16.78,271.96,20.3,333.72,24.41,264.07,120.06,54.59,19.97
2020-11-03,24.5424,178.96,16.05,283.59,19.86,340.8,21.38,297.43,135.58,58.1,18.0
2020-11-04,24.92,181.02,15.5,293.53,19.37,349.28,19.08,329.03,149.83,62.42,15.89
2020-11-05,25.1489,183.4,15.51,293.71,19.35,349.97,19.01,329.28,149.87,62.75,16.02
2020-11-06,24.7577,176.34,15.29,297.65,18.54,364.36,18.26,356.53,155.8,70.36,13.14
2020-11-09,24.685,176.7,15.93,285.17,19.14,353.52,20.68,318.26,137.07,64.63,13.62
2020-11-10,24.6456,174.72,15.89,286.03,18.98,356.43,20.48,319.1,138.07,66.23,13.16
2020-11-11,24.66,176.04,15.64,290.76,19.05,355.57,19.45,331.115,144.89,65.8,13.3
2020-11-12,24.79,177.65,15.67,290.17,19.03,355.3,19.57,329.73,144.05,65.6,13.65
2020-11-13,24.91,177.2,15.64,290.62,18.73,361.1,19.46,330.9,144.74,68.77,12.57
2020-11-16,24.96,177.25,15.48,293.4,18.78,359.97,18.9,335.18,148.78,68.16,12.95
2020-11-17,25.75,176.23,15.56,291.7,18.73,360.98,19.23,333.48,146.36,68.65,12.06
2020-11-18,24.96,174.32,15.69,289.54,19.01,355.68,19.68,321.53,142.83,65.63,12.74
2020-11-19,24.985,176.12,15.53,292.31,18.92,357.45,19.13,331.59,147.12,66.71,12.57
2020-11-20,25.1,175.09,15.59,291.53,18.91,357.25,19.22,324.41,145.9,66.53,12.3
2020-11-23,24.0,169.31,15.59,291.59,18.76,360.3,19.23,324.19,145.95,68.19,11.94
2020-11-24,24.83,169.94,15.36,295.57,18.6,363.16,18.46,336.5,151.82,69.84,12.04
2020-11-25,25.46,166.91,15.22,298.31,18.57,363.84,17.94,342.33,156.04,70.2,11.19
2020-11-27,24.99,166.65,15.16,299.34,18.62,362.84,17.75,341.83,157.69,69.61,11.54
2020-11-30,24.99,169.76,15.03,301.97,18.47,365.6,17.27,357.97,161.82,71.2,10.99
2020-12-01,25.02,170.57,15.02,302.25,18.52,364.8,17.22,357.95,162.2,70.74,11.32
2020-12-02,25.1855,172.64,14.91,304.17,18.42,366.66,16.88,361.86,165.38,71.81,11.0
2020-12-03,25.2,172.78,14.9,304.33,18.38,367.3,16.85,361.64,165.7,72.21,11.14
2020-12-04,25.75,172.56,14.85,305.72,18.3,368.97,16.61,370.66,167.86,73.22,11.22
2020-12-07,25.04,175.51,14.79,306.76,18.38,367.67,16.45,372.6,169.6,72.4,11.28
2020-12-08,25.07,173.92,14.73,308.13,18.2,370.91,16.22,377.08,171.84,74.28,10.38
2020-12-09,25.17,172.9,15.16,299.21,18.49,365.39,17.68,346.31,157.08,71.0,11.26
2020-12-10,25.22,172.23,15.08,300.77,18.5,364.93,17.4,348.84,159.59,70.69,11.7
2020-12-11,25.0,171.91,14.95,303.05,18.31,368.61,16.99,357.09,163.36,72.92,11.33
2020-12-14,25.23,173.43,14.8,306.4,18.37,367.46,16.44,368.57,168.62,72.19,11.91
2020-12-15,25.75,174.13,14.72,307.75,18.25,369.81,16.23,376.27,170.77,73.6,11.44
2020-12-16,25.8093,177.15,14.58,310.7,18.14,371.93,15.76,390.0,175.68,74.85,10.93
2020-12-17,25.85,176.65,14.53,311.6,18.11,370.98,15.61,393.15,177.59,75.21,10.81
2020-12-18,25.85,176.29,14.76,306.51,18.4,364.98,16.33,372.67,169.54,71.54,12.64
2020-12-21,25.359,176.2,14.6,309.77,18.27,368.23,15.81,395.0,175.32,73.5,12.08
2020-12-22,25.0,175.15,14.59,309.88,18.25,368.33,15.8,400.12,175.05,73.5,11.59
2020-12-23,25.3333,175.55,14.65,308.53,18.26,368.06,15.99,390.58,173.0,73.41,11.02
2020-12-24,25.41,177.29,14.47,312.31,18.07,371.81,15.42,407.24,179.16,75.6,10.55
2020-12-28,24.93,176.25,14.4,314.09,17.97,373.85,15.15,417.16,182.43,76.85,10.48
2020-12-29,25.72,176.44,14.4,314.2,18.04,372.38,15.15,408.7,182.44,75.92,11.2
2020-12-30,25.85,178.03,14.44,312.92,18.07,371.85,15.32,404.36,180.27,75.61,10.66
2020-12-31,26.04,181.95,14.35,315.18,17.9,375.3,15.0,411.44,184.15,77.74,10.64
2021-01-04,25.85,182.81,14.67,308.44,18.26,368.05,15.99,381.95,172.41,73.27,12.48
2021-01-05,25.75,181.53,14.72,306.82,18.18,369.67,16.18,376.01,170.0,74.22,11.3
2021-01-06,25.9821,179.72,14.56,310.41,17.85,376.18,15.65,383.4,175.5,78.13,10.62
2021-01-07,26.1,176.83,14.24,317.38,17.64,380.63,14.58,408.7,187.57,80.85,10.25
2021-01-08,26.84,172.14,14.28,315.95,17.77,377.84,14.76,397.82,184.87,79.13,10.78
2021-01-11,26.1056,173.13,14.36,314.4,17.72,378.84,14.97,398.9,182.03,79.82,10.75
2021-01-12,26.45,173.73,14.36,314.28,17.74,378.65,15.0,395.61,181.6,79.69,10.56
2021-01-13,26.1904,173.44,14.26,316.57,17.64,380.63,14.66,404.39,185.73,80.87,10.18
2021-01-14,26.81,172.85,14.36,313.96,17.81,376.71,15.02,389.85,181.07,78.41,10.71
2021-01-15,25.26,172.71,14.37,314.32,17.75,378.24,14.95,386.92,181.65,79.39,10.48
2021-01-19,26.2747,174.37,14.1,320.18,17.61,381.1,14.13,401.53,191.65,81.09,10.25
2021-01-20,26.39,175.08,13.87,325.15,17.45,384.5,13.47,422.83,100.34,83.28,10.14
2021-01-21,26.11,172.86,13.86,325.32,17.55,382.24,13.43,428.0,100.44,81.81,10.38
2021-01-22,27.48,174.83,13.71,328.95,17.5,383.6,12.99,443.71,103.87,82.73,10.36
2021-01-25,26.57,173.98,13.7,328.93,17.41,385.41,12.99,443.0,103.8,83.85,10.54
2021-01-26,26.65,172.93,13.81,326.26,17.65,380.24,13.3,431.8,101.17,80.48,11.4
2021-01-27,25.9,174.27,14.06,320.6,17.82,376.27,13.96,421.78,95.94,77.88,12.95
2021-01-28,26.38,174.87,14.08,319.49,17.86,375.57,14.08,414.03,95.0,77.4,13.89
2021-01-29,25.789,175.02,14.15,318.41,17.95,373.84,14.23,403.99,93.75,76.15,13.61
2021-02-01,26.05,172.51,13.81,325.52,17.66,379.68,13.23,431.92,99.93,79.74,12.45
2021-02-02,26.81,172.36,13.64,329.89,17.51,382.43,12.7,440.27,104.0,81.5,11.3
2021-02-03,26.76,168.3,13.71,327.96,17.48,383.03,12.92,440.01,102.13,81.81,10.5
2021-02-04,26.2,168.96,13.58,331.31,17.24,388.27,12.52,456.77,105.18,85.2,10.05
2021-02-05,27.37,171.98,13.5,333.18,17.2,389.3,12.32,455.25,107.05,85.88,10.0
2021-02-08,26.98,172.57,13.52,332.72,17.19,389.55,12.37,459.94,106.54,86.1,10.15
2021-02-09,27.35,173.12,13.41,334.99,17.07,392.1,12.12,467.92,108.72,87.71,9.91
2021-02-10,27.14,172.7,13.45,334.44,17.11,391.34,12.19,468.56,108.19,87.18,10.08
2021-02-11,27.13,170.25,13.47,333.75,17.17,389.88,12.25,472.01,107.48,86.17,10.09
2021-02-12,27.55,168.12,13.32,337.35,16.99,394.06,11.86,487.81,110.91,88.85,9.47
2021-02-16,27.3,166.92,13.52,332.49,17.14,390.43,12.37,464.77,106.25,86.55,9.78
2021-02-17,27.15,166.99,13.62,330.12,17.19,389.56,12.64,449.63,104.05,85.98,9.65
2021-02-18,27.63,166.76,13.45,333.99,17.07,392.1,12.22,466.53,107.64,87.67,9.18
2021-02-19,27.45,168.5,13.77,326.4,17.3,387.06,13.05,439.61,100.49,84.29,9.26
2021-02-22,27.08,169.45,14.15,316.84,17.39,384.72,14.22,406.19,91.75,82.76,9.46
2021-02-23,27.59,167.61,14.08,318.66,17.32,386.23,13.995,413.66,93.33,83.8,9.15
2021-02-24,27.66,166.92,13.98,321.44,17.13,390.51,13.64,429.88,95.67,86.5,8.52
2021-02-25,27.05,165.0,14.21,315.83,17.41,384.44,14.28,407.1,90.41,82.36,9.6
2021-02-26,27.01,163.0,14.03,319.48,17.33,385.65,13.76,421.71,93.45,83.06,8.68
2021-03-01,27.97,161.93,13.81,324.26,17.14,389.87,13.12,44.17,97.59,85.78,8.51
2021-03-02,27.14,160.61,14.13,317.13,17.34,385.83,14.0,41.34,91.32,83.11,8.5
2021-03-03,27.31,160.6,14.5,308.66,17.52,381.22,15.1,38.46,84.05,80.13,8.99
2021-03-04,27.34,159.59,14.58,306.95,17.55,380.41,15.3,37.44,82.42,79.57,9.19
2021-03-05,27.98,158.58,14.5,308.11,17.35,384.69,15.16,38.13,83.26,82.17,8.66
2021-03-08,27.35,160.73,14.51,307.65,17.3,385.88,15.05,37.95,82.51,82.88,8.56
2021-03-09,27.265,161.08,14.11,316.28,17.12,389.59,13.79,40.37,89.22,85.41,8.06
2021-03-10,27.86,161.47,14.12,316.01,17.01,392.24,13.78,40.22,89.15,87.05,8.04
2021-03-11,27.7865,159.54,14.2,313.78,17.03,392.09,14.03,39.61,87.05,86.91,8.16
2021-03-12,27.611,162.26,14.12,315.8,16.91,394.4,13.79,40.28,88.86,88.41,7.67
2021-03-15,28.14,162.33,13.87,321.23,16.8,397.06,13.09,42.32,93.43,90.27,7.03
2021-03-16,28.41,162.29,14.04,317.42,16.91,394.56,13.55,41.31,90.19,88.54,7.16
2021-03-17,28.02,161.18,14.06,316.92,16.91,394.49,13.65,40.66,89.64,88.45,6.8
2021-03-18,27.505,162.56,14.28,311.93,17.04,389.94,14.22,38.78,85.27,86.22,7.06
2021-03-19,27.97,162.27,14.09,315.41,17.05,390.01,13.7,39.02,88.44,86.25,6.6
2021-03-22,27.2786,162.45,13.89,319.68,16.96,391.89,13.14,40.9,91.91,87.5,6.11
2021-03-23,27.14,162.19,13.95,318.54,17.0,390.92,13.25,40.59,91.04,86.87,6.28
2021-03-24,26.89,163.03,14.33,309.99,17.23,385.99,14.36,37.39,83.54,83.55,6.62
2021-03-25,26.98,161.71,14.27,311.02,16.99,390.98,14.22,38.3,84.68,86.86,6.1
2021-03-26,27.2953,161.46,14.07,315.52,16.84,394.35,13.6,40.98,88.32,89.0,6.11
2021-03-29,28.15,157.99,14.14,314.05,16.84,394.35,13.8,39.81,86.95,89.09,6.1
2021-03-30,27.4417,158.06,14.04,316.14,16.8,395.35,13.51,40.38,88.81,89.67,5.63
2021-03-31,27.4,161.53,13.74,323.08,16.67,398.34,12.655,42.76,94.58,91.72,5.52
2021-04-01,28.66,161.52,13.56,327.27,16.45,403.49,12.13,44.68,98.3,95.26,5.12
2021-04-05,27.85,162.79,13.4,330.73,16.36,405.83,11.73,46.27,101.34,96.84,5.17
2021-04-06,27.67,162.82,13.42,330.33,16.36,405.95,11.77,45.83,100.99,96.97,5.18
2021-04-07,27.75,164.15,13.26,334.55,16.3,407.92,11.34,47.99,104.92,98.35,4.87
2021-04-08,28.23,162.75,13.3,333.77,16.26,408.44,11.43,48.11,104.0,98.74,4.93
2021-04-09,27.78,162.7,13.19,336.09,16.17,410.86,11.17,49.69,106.15,100.42,4.9
2021-04-12,27.74,163.18,13.11,338.21,16.13,411.57,10.96,50.01,108.31,100.93,4.74
2021-04-13,27.73,162.77,13.01,340.88,16.08,412.86,10.7,50.7,110.91,101.9,4.72
2021-04-14,27.845,164.05,13.04,339.55,16.04,413.79,10.81,50.48,109.44,102.51,4.67
2021-04-15,28.1,166.23,12.95,341.92,15.92,417.29,10.57,51.92,111.73,105.18,4.61
2021-04-16,28.0,165.96,13.01,340.35,15.95,416.26,10.72,51.02,110.17,104.42,4.55
2021-04-19,28.29,165.62,13.11,338.22,16.06,413.93,10.92,50.01,108.12,102.58,4.83
2021-04-20,27.789,167.15,13.23,335.08,16.14,411.55,11.23,48.7,105.0,100.84,4.94
2021-04-21,27.8,167.11,13.08,338.79,15.96,415.91,10.85,50.26,108.49,104.06,4.48
2021-04-22,27.74,167.37,13.19,335.97,16.07,412.82,11.11,49.01,105.77,101.77,4.86
2021-04-23,27.87,166.63,13.04,339.76,15.89,417.42,10.73,50.89,109.47,105.15,4.57
2021-04-26,27.995,166.92,12.94,341.93,15.86,417.97,10.52,52.0,111.53,105.5,4.55
2021-04-27,28.37,165.75,13.03,339.79,15.87,417.84,10.72,50.55,109.34,105.39,4.42
2021-04-28,28.33,165.55,12.91,342.44,15.78,420.38,10.49,51.17,112.0,107.31,4.29
2021-04-29,28.15,165.85,13.12,337.45,15.9,417.67,10.94,48.23,107.29,105.24,4.5
2021-04-30,28.16,167.6,13.05,339.08,15.81,419.41,10.79,48.36,108.66,106.5,4.47
2021-05-03,28.31,167.69,13.28,333.39,15.94,415.99,11.35,46.17,103.1,104.01,4.56
2021-05-04,28.42,166.63,13.32,332.28,15.9,417.43,11.43,45.7,102.07,105.0,4.52
2021-05-05,28.0,167.96,13.46,328.81,15.95,415.8,11.82,44.4,98.89,103.82,4.48
2021-05-06,28.53,171.53,13.22,334.44,15.8,419.85,11.22,47.07,104.04,106.84,4.43
2021-05-07,28.85,172.74,13.3,332.79,15.69,422.55,11.37,46.28,102.51,108.86,4.03
2021-05-10,28.31,170.53,13.84,319.5,16.06,413.12,12.8,40.77,90.31,101.61,4.69
2021-05-11,28.99,171.43,13.79,320.11,16.11,411.23,12.73,41.0,90.97,100.26,5.07
2021-05-12,27.75,170.31,13.81,320.14,16.28,407.02,12.68,40.61,90.76,97.08,5.54
2021-05-13,28.29,172.05,13.68,322.65,16.03,413.23,12.37,42.3,92.95,101.51,4.78
2021-05-14,28.74,173.28,13.6,324.67,15.94,415.39,12.09,42.81,94.43,103.07,4.38
2021-05-17,28.82,175.18,13.56,325.41,15.92,415.79,12.02,43.03,95.22,103.39,4.38
2021-05-18,28.43,175.14,13.94,316.53,16.27,406.93,13.04,39.64,87.55,96.77,5.02
2021-05-19,28.41,175.32,13.61,324.12,16.08,411.77,12.16,42.53,94.1,100.37,4.68
2021-05-20,28.34,176.58,13.33,330.62,15.87,416.83,11.45,45.11,99.7,104.11,4.38
2021-05-21,28.28,176.15,13.4,329.44,15.88,417.39,11.56,44.98,98.61,104.48,4.27
2021-05-24,28.66,176.15,13.18,334.11,15.75,420.33,11.07,46.83,102.81,106.62,4.07
2021-05-25,28.59,178.34,13.22,333.66,15.8,418.89,11.1,46.35,102.39,105.53,40.05
2021-05-26,28.5486,177.39,13.21,333.71,15.76,420.16,11.1,45.94,102.4,106.53,37.4
2021-05-27,28.81,177.46,13.2,334.23,15.72,421.03,11.05,46.03,102.8,107.12,34.75
2021-05-28,28.94,178.71,13.15,335.34,15.68,422.6,10.94,46.53,103.89,108.33,34.7
2021-06-01,28.48,178.36,13.22,333.13,15.74,420.35,11.14,45.37,101.8,106.61,36.68
2021-06-02,28.83,175.81,13.34,330.53,15.85,417.82,11.4,44.97,99.47,104.68,37.56
2021-06-03,28.9,176.63,13.29,331.97,15.74,420.73,11.26,45.59,100.74,106.89,35.2
2021-06-04,28.96,176.98,13.15,335.06,15.66,422.55,10.93,47.18,103.4,108.3,33.91
2021-06-07,28.64,177.21,13.01,338.39,15.63,423.16,10.61,48.0,106.51,108.71,32.65
2021-06-08,28.84,177.38,13.01,338.18,15.65,423.15,10.62,47.97,106.38,108.76,33.16
2021-06-09,30.0,176.71,13.07,337.23,15.65,422.96,10.72,47.62,105.38,108.59,33.13
2021-06-10,28.95,176.31,12.95,340.42,15.59,424.12,10.41,48.65,108.42,109.51,30.6
2021-06-11,28.91,173.13,12.9,341.61,15.59,424.43,10.3,49.49,109.56,109.64,29.95
2021-06-14,29.1,174.79,12.81,344.2,15.57,425.46,10.07,50.55,112.05,110.44,30.72
2021-06-15,29.18,173.94,12.85,342.76,15.59,424.61,10.19,50.01,110.65,109.86,30.9
2021-06-16,28.62,167.01,12.95,339.95,15.7,421.62,10.45,48.6,107.93,107.53,32.04
2021-06-17,28.01,166.16,12.82,343.79,15.8,417.16,10.09,50.06,111.62,105.13,33.86
2021-06-18,28.31,166.55,12.86,342.5,15.83,416.85,10.15,49.5,110.66,104.88,33.96
2021-06-21,28.34,166.36,12.78,344.3,15.65,420.86,10.01,50.92,112.44,107.84,32.83
2021-06-22,28.73,166.99,12.64,347.6,15.57,423.2,9.71,52.42,115.61,109.6,29.41
2021-06-23,28.79,167.0,12.57,349.81,15.5,424.93,9.52,53.14,117.82,110.87,28.0
2021-06-24,28.5674,167.45,12.55,350.61,15.47,425.96,9.46,53.28,118.59,111.72,28.1
2021-06-25,28.5773,166.66,12.54,350.84,15.42,427.13,9.45,53.54,118.84,112.66,27.22
2021-06-28,28.53,164.35,12.43,353.53,15.41,427.87,9.23,54.56,121.56,113.24,27.22
2021-06-29,28.4,164.57,12.39,354.78,15.42,427.18,9.13,55.54,122.86,112.75,28.68
2021-06-30,28.631,166.64,12.41,354.08,15.36,428.88,9.17,55.35,122.04,114.02,27.45
2021-07-01,28.66,167.35,12.32,356.59,15.27,431.67,8.99,56.67,124.72,116.19,26.28
2021-07-02,28.84,169.24,12.23,359.33,15.2,433.75,8.78,58.46,127.53,117.9,26.78
