Date,BIL,BTAL,COST,DBC,EDC,EDZ,FNGD,GE,GLD,IEF,IWM,LLY,NVO,PGR,PSQ,QID,QQQ,SLV,SOXL,SOXS,SPHB,SPXL,SPXU,SPY,SQQQ,SVXY,TECL,TECS,TLT,TMF,TMV,TQQQ,UUP,VIXY,VTI,VWO,XHB,XLE,XLK,XLP,XME
2018-06-04,91.46,19.23,178.5027,17.73,110.89,42.78,25.86,62.9655,122.85,101.83,165.73,76.6395,47.38,52.8632,31.28,40.53,174.84,15.52,182.99,9.06,44.88,46.01,38.92,275.1,13.76,13.55,148.23,21.66,119.71,18.62,20.04,60.61,24.75,27.74,142.37,45.18,40.11,75.54,71.91,49.84,38.11
2018-06-05,91.45,19.05,178.3403,17.79,115.69,40.92,25.15,62.2354,122.92,101.42,166.93,77.6424,46.85,52.5275,31.08,40.05,175.86,15.7,186.52,8.89,45.42,47.17,37.95,277.4,13.5,13.81,150.77,21.3,118.74,18.17,20.55,61.61,24.68,26.66,143.63,45.83,40.36,75.9,72.38,49.9,38.62
2018-06-06,91.46,19.1,182.7705,17.86,110.48,42.78,25.8,62.8742,122.86,101.85,166.02,77.5972,46.01,52.5442,31.33,40.69,174.43,15.72,181.57,9.12,45.12,47.09,38.0,277.37,13.82,13.7,146.69,21.9,119.89,18.7,19.96,60.18,24.63,27.07,143.42,45.13,40.56,77.05,71.8,50.21,38.29
2018-06-07,91.48,19.15,183.8441,17.85,109.81,43.03,25.56,63.5586,123.01,101.71,166.52,77.7779,44.93,52.7373,31.35,40.72,174.44,15.78,176.78,9.36,45.23,47.49,37.68,278.19,13.83,13.74,146.49,21.87,119.53,18.5,20.12,60.14,24.64,26.88,143.91,45.1,41.33,76.9,71.68,50.83,38.07
2018-06-08,91.49,19.21,184.5118,17.84,109.51,43.12,24.85,63.7867,123.23,101.61,166.77,77.5791,44.83,52.6533,31.27,40.5,174.91,15.94,175.47,9.43,45.34,47.7,37.51,278.56,13.73,13.85,147.73,21.86,119.31,18.41,20.26,60.61,24.66,26.52,144.12,45.04,41.39,77.3,71.76,51.25,38.31
2018-06-11,91.49,19.26,184.8547,17.83,108.98,43.39,23.94,63.7867,122.82,101.55,167.53,77.2448,44.29,51.9652,31.1,40.08,175.83,15.87,178.16,9.29,45.43,47.93,37.35,278.92,13.52,13.87,149.22,21.51,119.34,18.39,20.25,61.57,24.71,26.44,144.42,45.01,41.88,76.71,72.11,51.35,38.3
2018-06-12,91.48,19.23,184.1599,17.9,106.67,44.32,23.4,63.3761,123.19,101.43,166.87,77.4527,44.5,52.4687,31.12,40.11,175.82,16.08,177.55,9.32,45.32,47.38,37.78,278.03,13.54,13.78,146.82,21.85,119.28,18.37,20.29,61.5,24.67,26.77,143.88,44.68,40.86,76.42,71.74,51.19,37.96
2018-06-13,91.51,19.29,185.0712,17.7,104.59,45.16,21.93,62.2354,123.38,101.75,167.76,78.0219,44.65,51.94,30.79,39.29,177.6,16.17,180.59,9.16,45.45,47.75,37.5,278.73,13.12,14.01,149.7,21.45,120.27,18.82,19.78,63.37,24.99,25.86,144.29,44.44,41.0,76.31,72.25,51.28,38.24
2018-06-14,91.51,19.36,187.0562,17.27,102.18,46.17,22.25,61.2227,121.34,101.83,167.81,78.5008,44.84,52.3344,30.91,39.53,176.98,15.6,180.24,9.18,45.2,47.56,37.62,277.13,13.25,13.93,148.28,21.64,120.38,18.85,19.73,62.74,24.97,26.11,144.15,44.2,40.88,74.17,71.72,51.54,36.91
2018-06-15,91.5,19.39,186.0546,17.42,98.31,47.95,21.78,60.7624,121.11,101.88,168.6,77.805,44.75,51.6127,30.92,39.63,176.5,15.51,174.7,9.46,44.93,47.23,37.87,276.56,13.28,14.03,148.57,21.57,120.27,18.83,19.8,62.6,24.97,25.74,143.99,43.69,40.51,74.91,71.8,50.79,37.19
2018-06-18,91.52,19.42,187.2456,17.24,94.96,49.5,22.52,59.6116,120.8,102.15,168.61,78.4466,44.67,51.9987,31.01,39.85,176.0,15.36,168.59,9.75,44.57,46.69,38.33,275.5,13.4,13.69,145.83,21.94,120.97,19.05,19.44,62.04,25.04,27.04,143.51,43.19,40.42,74.74,71.43,51.06,36.36
2018-06-19,91.51,19.48,187.6517,17.22,96.19,48.85,21.65,59.2894,120.26,101.82,169.97,77.9586,45.65,51.5456,30.73,39.14,177.25,15.34,171.24,9.61,44.72,46.96,38.0,275.97,13.07,13.84,146.94,21.76,119.91,18.57,19.95,63.34,25.06,26.44,143.84,43.33,40.5,75.07,71.58,51.11,36.77
2018-06-20,91.52,19.6,189.4381,17.09,92.08,51.0,22.46,58.737,120.05,102.09,168.38,77.7689,46.4,51.2351,30.99,39.84,175.71,15.36,164.82,9.97,44.3,46.05,38.75,274.24,13.42,13.38,143.44,22.28,120.54,18.81,19.65,61.7,24.99,28.19,142.85,42.72,40.09,73.68,71.03,51.21,36.3
2018-06-21,91.53,19.64,190.4667,17.43,94.83,49.44,23.08,60.0719,120.34,102.11,167.82,77.6334,46.84,51.0085,31.1,40.11,175.32,15.5,161.0,10.22,44.2,46.25,38.53,274.74,13.55,13.56,141.97,22.49,120.53,18.84,19.62,61.08,24.9,27.48,142.45,42.79,39.85,75.15,70.8,51.63,37.0
2018-06-22,91.55,19.84,191.0532,17.23,91.3,51.35,25.27,58.6909,119.89,102.25,165.08,77.4978,46.97,50.5049,31.77,41.84,171.37,15.37,146.78,11.11,43.18,44.4,40.08,271.0,14.42,12.55,133.19,23.88,120.8,18.94,19.51,57.18,24.86,31.46,140.45,42.23,39.36,73.64,69.33,51.89,35.55
2018-06-25,91.54,19.85,189.5554,17.4,90.0,52.05,24.27,63.2481,119.26,102.3,166.04,76.9015,46.08,50.1441,31.64,41.5,172.07,15.33,148.32,10.99,43.25,44.65,39.88,271.6,14.27,12.86,134.68,23.6,120.97,19.01,19.42,57.81,24.99,30.13,140.77,42.06,39.67,74.57,69.61,51.67,35.86
2018-06-26,91.56,19.91,189.5013,17.49,84.69,55.09,25.78,64.2608,118.58,102.69,163.38,76.5039,45.43,49.2712,32.09,42.67,169.73,15.12,137.41,11.8,42.62,43.52,40.87,269.35,14.83,12.48,129.24,24.58,122.11,19.55,18.88,55.49,25.14,31.82,139.46,41.13,39.23,75.57,68.66,51.56,35.36
2018-06-27,91.56,20.06,188.3103,17.48,86.9,53.69,24.57,63.6624,118.22,102.59,163.88,77.2448,45.48,49.9594,31.8,41.92,171.19,15.07,140.88,11.49,42.88,44.34,40.12,270.89,14.46,12.58,133.78,23.68,122.14,19.57,18.88,56.85,25.14,31.39,140.33,41.52,39.23,75.47,69.5,51.56,35.26
2018-06-28,91.58,20.04,188.5539,17.68,90.92,51.18,25.35,62.6497,118.65,102.51,163.77,77.1003,46.12,49.6405,31.76,41.79,171.65,15.15,141.5,11.44,42.97,44.54,40.02,271.28,14.39,12.74,133.29,23.77,121.72,19.36,19.07,57.11,24.94,30.52,140.43,42.2,39.55,75.94,69.47,51.53,35.47
2018-06-29,91.44,20.01,187.6607,17.31,88.32,52.76,24.45,61.545,117.46,102.25,164.9,77.5791,46.76,50.1357,31.51,41.13,172.8,14.91,144.11,11.23,43.14,44.67,39.77,271.86,14.06,12.73,137.27,23.1,121.35,19.33,19.12,58.39,25.06,30.58,140.77,41.74,39.52,74.82,70.09,51.23,35.44
2018-07-02,91.46,20.14,186.8757,17.29,88.21,52.83,26.16,61.545,118.65,102.51,164.96,78.1665,46.97,49.7916,31.9,42.13,170.8,15.03,135.96,11.84,42.75,44.17,40.22,270.9,14.56,12.67,132.23,23.94,122.0,19.6,18.85,56.38,24.98,30.9,140.41,41.78,39.64,75.29,69.26,51.35,35.36
2018-07-03,91.46,20.12,188.6983,17.39,87.59,53.07,25.0,61.8211,119.05,102.52,166.84,78.2116,47.81,49.565,31.51,41.06,172.92,15.1,146.96,10.91,43.2,45.26,39.23,273.11,14.02,12.9,137.67,22.93,122.35,19.8,18.68,58.45,24.9,29.8,141.6,41.74,40.13,75.21,70.24,52.06,35.97
2018-07-05,91.48,20.07,189.1313,17.47,91.08,51.02,23.7,63.7545,118.86,102.61,168.25,78.9616,48.41,49.6741,31.03,39.86,175.61,15.08,152.51,10.51,43.65,46.37,38.27,275.42,13.4,13.22,142.65,22.11,122.75,19.98,18.5,61.08,24.82,28.26,142.79,42.25,40.24,75.67,71.06,52.22,36.25
2018-07-06,91.48,19.76,190.3223,17.56,95.84,48.34,22.93,64.2148,119.15,102.35,169.31,79.3953,48.66,49.993,30.73,39.1,177.19,15.17,155.36,10.3,44.34,47.68,37.24,277.9,13.01,13.58,145.87,21.63,121.96,19.6,18.83,62.78,24.83,26.76,144.09,43.02,40.78,76.8,71.6,52.02,36.64
2018-07-09,91.49,19.81,191.0081,17.52,95.34,48.56,23.0,65.2275,118.93,102.27,168.54,79.558,49.5,50.0601,30.72,39.05,177.32,15.12,160.22,9.98,44.43,48.14,36.86,278.9,12.99,13.71,146.89,21.45,121.95,19.61,18.85,62.93,24.84,26.27,144.46,42.98,40.71,77.37,71.77,52.64,36.77
2018-07-10,91.49,19.87,190.3313,16.91,89.74,51.44,23.3,64.3989,117.64,102.48,167.11,79.1152,48.84,49.7076,30.87,39.43,176.42,14.86,147.78,10.76,43.74,47.17,37.63,276.86,13.2,13.47,144.61,21.79,122.42,19.81,18.64,62.01,25.01,27.14,143.43,42.18,40.36,75.73,71.49,52.47,36.04
2018-07-11,91.49,19.97,193.1013,17.0,93.21,49.42,22.19,64.3989,118.13,102.44,167.92,80.335,49.9,49.2293,30.37,38.15,179.46,15.0,150.95,10.53,44.17,48.36,36.68,279.37,12.53,13.71,151.83,20.69,122.41,19.82,18.65,65.07,25.03,26.21,144.61,42.77,40.49,75.86,72.62,52.4,36.09
2018-07-12,91.5,19.99,195.375,17.03,93.53,49.2,22.55,63.9386,117.61,102.61,167.42,81.0578,49.88,49.0447,30.32,38.05,179.61,14.88,149.02,10.66,44.12,48.45,36.55,279.59,12.49,13.78,151.41,20.74,122.72,19.95,18.49,65.26,25.0,25.92,144.7,42.8,40.72,76.26,72.54,52.74,35.95
2018-07-13,91.51,19.89,193.8502,16.67,92.08,49.99,22.82,63.9847,117.55,102.44,166.77,80.4796,49.52,49.0279,30.41,38.21,179.18,14.85,148.41,10.71,44.06,48.35,36.66,279.34,12.59,13.82,150.38,20.94,122.21,19.69,18.74,64.82,24.96,25.74,144.47,42.56,40.55,75.38,72.37,52.49,35.73
2018-07-16,91.51,19.83,193.9855,16.69,94.05,48.99,22.31,63.018,116.28,102.38,167.51,80.9313,50.14,49.8503,30.21,37.76,180.27,14.67,154.99,10.23,44.41,48.93,36.21,280.47,12.34,13.9,153.52,20.47,121.98,19.56,18.85,66.02,25.07,25.46,145.13,42.89,41.14,75.08,72.91,52.94,36.17
2018-07-17,91.52,19.66,193.9584,16.84,93.69,49.14,22.58,63.2942,116.31,102.3,167.98,81.347,50.22,50.6812,30.27,37.92,179.93,14.63,158.34,10.01,44.73,49.22,36.0,281.06,12.42,13.96,152.84,20.56,121.49,19.34,19.08,65.6,25.1,25.21,145.45,42.85,41.08,75.13,72.79,52.51,36.78
2018-07-18,91.53,19.93,196.2772,16.82,90.18,51.01,23.32,63.2021,115.81,102.58,169.17,80.8049,49.81,49.9426,30.43,38.3,179.03,14.42,157.18,10.08,44.4,48.64,36.46,280.0,12.62,13.82,151.3,20.82,122.26,19.69,18.72,64.63,25.15,25.72,145.1,42.36,41.46,75.15,72.53,52.54,35.9
2018-07-19,91.54,19.87,197.3148,16.94,94.01,48.81,23.76,60.3941,116.56,102.22,168.48,79.9374,50.43,50.2112,30.45,38.33,178.99,14.59,154.88,10.24,44.14,48.51,36.55,279.68,12.64,13.8,151.07,20.78,120.76,18.99,19.4,64.54,24.95,25.82,144.84,42.91,41.0,74.89,72.55,52.86,36.12
2018-07-20,91.53,19.87,197.4502,17.0,92.17,49.74,23.93,59.7957,116.0,101.72,168.69,80.3079,50.34,50.0014,30.36,38.11,179.56,14.47,155.53,10.19,44.27,48.77,36.34,280.2,12.52,13.83,153.33,20.52,119.27,18.29,20.12,65.1,24.99,25.7,145.07,42.78,40.55,74.56,72.92,52.53,36.6
2018-07-23,91.55,19.85,197.2156,17.09,96.15,47.7,23.61,60.3941,116.04,101.79,166.89,84.3467,50.85,49.8419,30.22,37.77,180.3,14.58,150.51,10.53,44.24,49.41,35.86,281.61,12.36,13.95,156.01,20.15,119.68,18.48,19.92,65.93,25.0,25.22,145.39,43.42,39.85,75.5,73.32,52.63,37.18
2018-07-24,91.54,19.89,199.1284,17.32,100.67,45.3,22.03,60.3481,116.68,101.72,167.5,87.1297,51.08,49.951,29.8,36.74,182.82,14.68,152.87,10.36,44.69,50.78,34.88,284.01,11.84,13.99,161.6,19.44,119.49,18.37,20.04,68.68,24.88,25.11,146.63,44.11,39.11,76.13,74.24,53.03,37.25
2018-07-25,91.55,19.91,200.0486,17.32,97.54,46.74,23.9,60.5322,115.77,101.61,168.4,86.0003,51.24,50.4546,30.24,37.81,180.05,14.49,161.18,9.79,44.84,50.33,35.18,283.34,12.36,13.96,154.4,20.26,119.26,18.28,20.15,65.68,25.05,25.19,146.39,43.68,39.37,76.96,73.1,53.31,36.94
2018-07-26,91.57,19.83,198.181,17.25,98.61,46.33,26.44,60.118,115.83,101.77,165.26,87.2833,51.03,50.2448,30.67,38.88,177.62,14.57,158.86,9.93,44.38,49.33,35.82,281.42,12.88,13.76,146.09,21.36,119.46,18.35,20.06,62.94,25.02,25.91,145.22,43.74,39.17,76.63,71.85,53.38,36.46
2018-07-27,91.56,19.86,197.6938,17.35,97.92,46.6,28.63,60.5783,115.65,101.64,164.2,88.5664,50.71,49.8671,31.1,39.97,175.11,14.58,154.34,10.22,43.97,48.48,36.49,279.95,13.43,13.56,139.5,22.31,119.05,18.16,20.26,60.23,24.93,26.6,144.27,43.68,39.14,77.26,70.73,53.32,36.08
2018-07-30,91.58,19.88,197.3329,17.25,99.46,45.9,28.35,62.7418,115.99,101.78,165.87,89.2802,49.77,50.3622,30.93,39.52,176.45,14.61,157.22,10.01,44.22,49.19,35.9,281.33,13.18,13.75,140.67,22.14,119.7,18.45,19.94,61.43,24.98,25.9,145.09,43.88,39.62,77.12,70.92,53.57,35.92
2018-07-31,91.45,19.99,195.9073,17.0,97.02,47.0,28.04,60.9465,115.14,101.34,165.76,89.1808,49.63,50.7903,30.77,39.11,177.12,14.48,156.36,10.07,43.86,49.03,36.1,280.86,12.99,13.82,144.15,21.59,118.46,18.01,20.4,62.27,25.01,25.64,144.92,43.55,39.38,76.05,71.56,53.12,35.63
2018-08-01,91.46,20.09,199.5073,17.1,93.02,48.93,25.63,60.6243,114.52,101.46,166.97,89.8765,49.72,51.7638,30.35,38.06,179.53,14.43,161.21,9.77,44.16,49.73,35.57,282.39,12.47,13.89,149.82,20.74,118.63,18.08,20.32,64.75,25.15,25.37,145.78,43.05,39.37,75.63,72.46,53.66,35.35
2018-08-02,91.46,20.18,200.3283,17.16,94.99,47.89,25.78,60.4862,114.92,101.72,166.39,90.8795,50.0,51.6547,30.28,37.81,180.08,14.5,162.0,9.73,44.26,50.41,35.11,283.6,12.36,13.99,151.4,20.55,119.22,18.32,20.05,65.33,25.17,25.0,146.27,43.32,39.49,75.24,72.72,54.29,35.41
2018-08-03,91.47,20.09,200.9509,17.19,92.96,48.9,25.05,60.3021,114.33,101.77,167.32,92.1625,49.64,51.554,30.09,37.38,181.14,14.4,164.92,9.55,44.42,50.96,34.73,284.64,12.13,14.24,153.94,20.17,119.29,18.37,20.01,66.53,25.21,24.08,146.93,42.99,39.59,75.52,73.11,54.34,35.38
2018-08-06,91.48,20.02,201.9795,17.32,95.86,47.44,24.47,60.5783,114.59,101.56,167.72,92.1083,50.23,51.8813,29.98,37.11,181.8,14.43,168.96,9.32,44.63,51.44,34.42,285.58,12.01,14.4,155.51,19.96,118.67,18.09,20.33,67.18,25.18,23.56,147.41,43.38,39.97,76.08,73.39,54.01,35.18
2018-08-07,91.47,19.98,202.6291,17.11,95.34,47.61,24.87,60.0719,114.91,101.65,167.57,92.4065,47.11,51.9568,29.96,37.07,182.02,14.5,170.25,9.24,44.64,51.38,34.47,285.46,11.99,14.51,156.66,19.83,118.79,18.14,20.27,67.36,25.15,23.21,147.27,43.28,39.73,75.53,73.59,53.6,34.98
2018-08-08,91.48,20.06,196.9089,17.04,94.6,48.0,25.27,59.5656,114.74,101.93,168.0,92.3342,46.91,52.4855,29.97,37.11,181.91,14.52,164.98,9.54,44.45,51.16,34.61,285.07,12.0,14.41,156.85,19.78,119.79,18.57,19.77,67.3,25.3,23.52,147.17,43.22,39.84,74.83,73.62,53.44,34.83
2018-08-09,91.5,20.13,198.7765,17.04,88.4,51.13,25.41,58.783,114.69,102.37,167.53,92.3884,46.87,52.4016,30.21,37.66,180.52,14.41,152.55,10.24,43.97,50.1,35.3,283.16,12.27,14.06,153.16,20.24,120.66,18.97,19.35,65.73,25.48,24.67,146.25,42.36,39.33,75.29,73.03,53.24,34.7
2018-08-10,91.51,20.21,198.0998,16.95,84.11,53.6,25.31,57.31,112.96,102.34,166.55,92.5601,47.3,51.9987,30.23,37.72,180.32,14.1,153.15,10.22,43.73,49.52,35.72,282.1,12.31,13.63,152.57,20.34,120.41,18.89,19.44,65.54,25.49,26.15,145.69,41.68,38.63,74.33,72.93,53.24,34.14
2018-08-13,91.49,20.2,200.3013,16.98,85.74,52.63,25.42,56.8497,113.07,102.24,168.2,93.0716,48.35,52.2757,30.06,37.27,181.45,14.17,152.69,10.26,44.1,50.45,35.04,283.9,12.1,13.98,155.33,19.98,120.14,18.74,19.59,66.75,25.59,24.82,146.65,41.93,39.05,74.51,73.38,53.61,33.95
2018-08-14,91.51,20.38,200.0035,16.61,78.32,57.2,26.65,56.2512,111.19,102.49,166.09,93.8802,47.62,53.7611,30.4,38.17,179.23,13.57,146.4,10.68,43.38,49.36,35.82,281.78,12.52,13.54,151.23,20.51,120.84,19.05,19.28,64.32,25.59,26.39,145.49,40.7,39.05,71.91,72.72,53.83,32.54
2018-08-15,91.51,20.33,201.375,16.74,79.64,56.19,26.81,56.6195,111.1,102.46,167.63,94.816,47.77,54.592,30.33,37.96,179.82,13.77,145.38,10.73,43.65,50.51,34.97,284.06,12.43,13.93,152.95,20.29,120.83,19.05,19.26,64.91,25.57,24.94,146.63,40.99,39.24,72.43,73.04,54.6,32.92
2018-08-16,91.52,20.38,203.6216,16.81,82.1,54.46,27.69,56.6195,112.13,102.5,168.35,95.8972,47.46,55.6242,30.32,37.93,179.86,13.92,142.06,10.97,43.77,51.0,34.64,285.06,12.41,14.11,153.68,20.13,120.98,19.12,19.19,64.9,25.44,24.29,147.17,41.34,39.47,72.61,73.15,55.02,33.42
2018-08-17,91.52,20.33,205.1284,16.84,83.26,53.73,27.3,56.6195,112.69,102.82,168.82,96.1425,48.21,56.1446,30.35,38.02,179.7,13.88,141.73,11.0,43.94,51.34,34.38,285.67,12.44,14.25,152.87,20.26,121.79,19.49,18.81,64.77,25.38,23.82,147.45,41.52,39.6,73.1,73.04,54.99,33.63
2018-08-20,91.53,20.17,206.2021,16.87,86.29,51.68,26.26,58.1386,113.02,102.68,170.76,95.4611,49.18,56.4131,30.24,37.75,180.36,13.89,150.12,10.35,44.35,51.66,34.21,286.34,12.31,14.08,153.49,20.14,121.38,19.31,19.01,65.44,25.23,24.34,148.0,41.97,40.62,73.47,73.16,54.6,34.03
2018-08-21,91.53,20.1,206.8065,17.11,88.41,50.52,25.62,57.4021,113.27,102.87,171.18,95.4247,48.98,55.9935,30.12,37.45,181.06,13.88,152.09,10.22,44.45,51.61,34.19,286.17,12.17,14.18,154.83,19.99,121.86,19.52,18.79,66.2,25.16,24.04,148.05,42.22,40.49,74.35,73.38,54.26,34.11
2018-08-22,91.56,20.17,207.0772,17.08,84.18,52.84,26.01,57.7243,112.2,102.86,170.66,95.2339,48.99,56.069,30.17,37.58,180.8,13.65,152.61,10.19,44.24,51.37,34.4,285.79,12.23,14.21,155.7,19.91,122.05,19.61,18.7,65.87,25.32,23.88,147.76,41.56,40.47,74.0,73.54,54.13,33.18
2018-08-23,91.56,20.18,208.6743,17.21,88.63,50.09,24.82,57.5402,114.16,102.89,171.59,96.0971,49.21,56.1613,29.89,36.89,182.48,13.92,159.17,9.74,44.75,52.25,33.74,287.51,11.89,14.26,160.43,19.3,122.29,19.73,18.59,67.7,25.2,23.73,148.68,42.18,40.39,74.54,74.28,54.06,33.84
2018-08-24,91.57,19.9,207.5464,17.27,92.5,47.9,23.72,58.783,114.59,102.66,171.84,95.4974,49.79,56.4467,29.6,36.15,184.34,13.99,166.63,9.3,45.39,53.48,33.01,289.78,11.54,14.23,164.89,18.78,121.59,19.36,18.95,69.74,25.1,23.83,149.75,42.87,40.63,75.09,74.96,54.09,34.23
2018-08-27,91.57,19.93,207.7539,17.2,91.45,48.36,24.04,58.737,113.68,102.43,172.0,95.561,49.66,56.3544,29.57,36.04,184.61,13.84,168.56,9.18,45.42,53.63,32.93,289.92,11.49,14.23,165.41,18.68,120.86,19.02,19.26,70.05,25.1,23.8,149.84,42.66,40.45,74.77,75.09,53.91,34.19
2018-08-28,91.56,20.04,207.6908,17.39,93.22,47.54,23.52,59.7037,114.2,102.4,172.5,95.6973,49.94,56.7907,29.22,35.21,186.74,13.87,169.96,9.12,45.66,54.45,32.39,291.48,11.08,14.23,170.03,18.19,121.02,19.09,19.21,72.5,25.06,23.78,150.63,42.9,40.33,75.23,75.77,53.97,34.48
2018-08-29,91.6,20.07,208.7852,17.36,85.82,51.27,23.54,58.783,113.64,102.59,172.36,95.8336,49.59,56.3711,29.29,35.37,186.41,13.7,165.18,9.37,45.27,53.75,32.83,290.3,11.15,14.07,168.59,18.35,121.28,19.21,19.08,72.09,25.08,24.32,150.01,41.76,39.99,75.02,75.54,53.8,33.81
2018-08-30,91.59,20.1,210.8656,17.38,87.34,50.41,23.55,59.5656,113.51,102.61,173.02,95.988,49.17,56.6733,29.24,35.26,186.65,13.65,168.0,9.21,45.26,53.75,32.84,290.31,11.11,14.18,168.99,18.29,121.0,19.07,19.21,72.3,25.19,23.93,150.07,42.04,40.02,74.44,75.6,53.78,33.94
2018-08-31,91.46,20.17,212.2675,17.28,82.08,53.39,24.44,58.3227,112.93,102.17,172.25,95.0522,48.8,57.395,29.37,35.54,185.85,13.31,171.86,8.99,45.17,53.5,33.01,289.81,11.26,14.15,167.04,18.49,120.03,18.74,19.56,71.44,25.3,24.06,149.86,41.1,40.15,74.28,75.31,53.71,33.39
2018-09-04,91.45,20.19,213.1087,17.21,78.62,55.74,26.48,57.8163,113.32,102.16,171.79,96.0516,48.05,57.7307,29.76,36.5,183.45,13.35,169.39,9.13,44.89,53.09,33.27,289.03,11.71,14.08,160.3,19.25,119.71,18.59,19.69,68.6,25.21,24.25,149.37,40.66,40.48,74.18,74.37,54.33,33.57
2018-09-05,91.47,20.38,214.0766,17.11,78.74,55.55,27.69,57.5862,113.54,102.37,170.63,95.7336,47.94,57.7559,30.01,37.17,181.81,13.31,155.8,9.85,44.32,52.6,33.57,288.16,12.01,13.86,157.05,19.64,120.15,18.8,19.5,66.73,25.21,24.98,148.92,40.64,40.36,72.81,73.83,54.48,33.58
2018-09-06,91.49,20.38,218.4,17.15,77.56,56.42,28.23,57.0798,113.23,101.91,170.54,97.2418,47.96,57.7978,30.13,37.39,181.11,13.32,153.91,9.98,44.09,52.19,33.8,287.6,12.13,13.74,155.46,19.85,119.13,18.31,19.99,66.07,25.28,25.47,148.58,40.46,40.0,72.8,73.58,54.37,33.31
2018-09-07,91.49,20.38,219.9558,17.21,75.22,58.03,28.03,57.5862,113.15,101.97,170.75,96.6876,48.43,56.8915,30.06,37.2,181.72,13.31,158.93,9.66,44.38,52.49,33.62,288.1,12.03,13.93,156.81,19.65,119.57,18.5,19.78,66.65,25.23,24.74,148.9,39.98,40.31,72.77,73.81,54.56,33.3
2018-09-10,91.5,20.36,220.8874,17.38,75.63,57.77,27.18,56.7576,113.22,101.6,171.03,95.9789,48.51,57.0593,29.82,36.65,183.12,13.28,154.18,9.94,44.44,53.05,33.27,289.05,11.76,14.15,160.81,19.16,118.66,18.1,20.19,68.13,25.25,23.99,149.4,40.03,40.45,73.46,74.44,54.36,33.15
2018-09-11,91.5,20.36,219.2865,17.5,76.89,56.86,27.11,58.0465,114.17,101.72,170.62,96.2788,48.97,57.3698,29.9,36.85,182.58,13.39,148.89,10.26,44.38,53.07,33.27,289.12,11.87,14.24,159.04,19.38,118.94,18.22,20.07,67.54,25.16,23.68,149.41,40.28,40.63,73.84,74.13,54.99,33.9
2018-09-12,91.5,20.42,218.2282,17.31,79.68,54.74,26.39,58.5068,113.76,101.71,170.66,96.833,49.02,57.6887,29.61,36.14,184.53,13.35,154.13,9.93,44.58,53.94,32.71,290.83,11.52,14.45,164.16,18.74,119.12,18.28,20.03,69.54,25.09,22.98,150.16,40.79,40.23,73.87,75.0,54.91,33.78
2018-09-13,91.51,20.2,212.9008,17.2,79.53,54.85,26.47,58.9251,113.02,101.52,171.38,96.0971,47.97,57.2691,29.69,36.29,183.99,13.23,159.13,9.61,44.9,53.96,32.68,290.88,11.6,14.58,163.93,18.73,118.55,18.05,20.27,69.01,25.18,22.53,150.28,40.74,40.37,74.26,74.94,54.76,33.88
2018-09-14,91.53,20.38,209.8435,17.18,77.48,56.23,28.31,59.018,113.61,101.54,169.56,96.0425,47.64,57.5125,30.12,37.34,181.34,13.31,152.0,10.02,44.47,53.09,33.23,289.34,12.11,14.38,157.66,19.48,118.55,18.02,20.28,66.1,25.06,23.16,149.33,40.42,40.09,74.38,74.0,54.96,34.22
2018-09-17,91.53,20.31,211.9691,17.34,79.65,54.69,28.03,58.8321,113.44,101.12,170.27,97.1055,47.43,58.4776,29.87,36.75,182.84,13.31,156.27,9.74,44.86,53.92,32.7,290.91,11.8,57.54,160.47,19.09,117.31,17.47,20.92,67.67,25.1,23.12,150.13,40.74,40.24,74.87,74.47,54.73,34.81
2018-09-18,91.53,20.0,211.5168,17.45,82.79,52.54,26.84,59.7615,113.88,100.95,169.65,96.0698,47.0,58.6454,29.9,36.8,182.7,13.4,157.16,9.68,45.2,54.12,32.58,291.22,11.84,58.56,159.53,19.26,116.61,17.16,21.29,67.52,25.09,22.31,150.15,41.29,40.22,75.1,74.28,54.63,35.08
2018-09-19,91.55,19.9,211.5802,17.45,85.73,50.76,26.31,57.9027,114.27,100.96,171.22,96.3696,47.5,59.4008,29.59,36.02,184.72,13.45,162.57,9.34,45.69,55.38,31.83,293.58,11.45,59.06,164.95,18.6,117.15,17.38,21.03,69.64,24.91,21.94,151.31,41.63,40.1,75.12,75.16,55.32,35.17
2018-09-20,91.55,19.98,212.3399,17.49,86.69,50.1,27.5,56.555,113.49,101.0,170.4,96.6059,47.66,59.3504,29.73,36.39,183.71,13.44,161.11,9.45,45.68,55.25,31.87,291.99,11.65,58.98,163.31,18.76,117.1,17.37,21.03,68.53,24.99,21.98,151.16,41.8,39.91,75.1,74.61,55.02,34.88
2018-09-21,91.56,19.99,211.0555,17.75,83.87,51.72,26.81,54.5568,113.47,100.89,169.77,95.9335,47.97,59.0567,29.65,36.21,183.89,13.41,162.82,9.34,45.41,54.73,32.21,291.02,11.55,58.98,165.05,18.59,116.8,17.22,21.22,69.12,24.99,21.97,150.61,41.28,39.39,76.2,74.98,54.18,34.56
2018-09-24,91.56,20.03,210.6847,17.79,84.95,51.0,26.3,52.3727,113.65,100.79,170.03,96.0334,48.19,59.7532,29.61,36.09,184.14,13.59,154.27,9.79,45.21,54.41,32.31,290.75,11.5,58.71,164.63,18.57,116.68,17.11,21.22,69.4,25.01,22.16,150.53,41.54,39.31,76.69,74.89,53.86,35.09
