Date,BIL,BTAL,COST,DBC,EDC,EDZ,FNGD,GE,GLD,IEF,IWM,LLY,NVO,PGR,PSQ,QID,QQQ,SLV,SOXL,SOXS,SPHB,SPXL,SPXU,SPY,SQQQ,SVXY,TECL,TECS,TLT,TMF,TMV,TQQQ,UUP,VIXY,VTI,VWO,XHB,XLE,XLK,XLP,XME
2024-03-21,91.71,18.04,738.3911,22.83,30.02,10.52,3.64,139.317,201.31,94.56,207.92,763.4646,129.38,201.5417,8.72,8.88,445.33,22.65,45.66,3.29,86.67,133.49,6.49,522.12,10.35,111.96,82.13,7.49,94.18,53.99,33.79,62.28,28.26,13.06,259.19,41.69,111.03,92.64,209.87,76.01,58.18
2024-03-22,91.74,18.18,725.0702,22.8,29.73,10.61,36.16,138.021,201.19,94.41,205.72,764.5552,129.0,201.5221,8.76,8.97,443.42,22.6,44.46,3.37,85.75,131.76,6.57,519.81,10.48,112.12,80.0,7.71,93.75,53.15,34.34,61.49,28.26,13.08,258.1,41.55,110.46,92.72,207.92,75.64,58.3
2024-03-25,91.74,18.04,725.0701,22.9,30.24,10.42,34.98,137.0965,202.65,94.22,207.1,767.6289,130.1,201.4829,8.7,8.85,446.16,22.61,46.82,3.2,86.3,132.87,6.52,521.22,10.29,113.0,81.37,7.56,93.52,52.79,34.58,62.57,28.22,12.87,258.8,41.65,109.91,93.35,209.27,75.52,58.37
2024-03-26,91.79,18.11,728.0458,22.61,29.91,10.58,35.26,138.3055,202.32,94.5,206.86,772.1006,128.33,200.8661,8.71,8.86,446.44,22.34,46.23,3.23,86.15,132.88,6.51,521.67,10.29,113.5,81.01,7.61,93.99,53.51,34.12,62.6,28.3,12.76,259.13,41.55,110.12,92.34,208.97,75.85,58.16
2024-03-27,91.8,18.08,727.8969,22.79,30.26,10.44,36.24,142.2013,204.53,94.54,210.06,773.6969,128.25,202.8928,8.75,8.93,444.78,22.48,46.38,3.24,87.4,134.11,6.47,523.22,10.41,113.82,80.09,7.69,94.5,54.31,33.59,61.91,28.32,12.73,259.8,41.71,111.16,93.88,208.23,76.49,59.8
2024-03-28,91.42,17.99,725.824,23.06,30.6,10.27,36.59,138.7638,208.64,93.99,210.77,769.4137,129.09,202.8536,8.74,8.93,444.87,23.19,46.78,3.22,87.82,134.54,6.44,523.81,10.41,112.79,80.58,7.64,93.3,52.78,34.56,61.89,28.38,12.92,260.32,42.02,111.72,94.69,208.71,76.35,61.0
2024-04-01,91.43,18.41,714.1593,23.24,30.71,10.27,38.06,139.1464,209.07,93.11,205.7,748.6613,125.0,205.5657,8.84,9.13,440.0,23.33,45.83,3.27,86.07,130.16,6.66,518.24,10.77,110.47,78.09,7.89,91.6,49.87,36.53,59.84,28.46,13.5,257.5,42.11,108.89,95.74,206.53,75.72,60.84
2024-04-02,91.45,18.37,704.2207,23.47,30.29,10.42,37.87,136.7898,210.57,92.96,203.42,759.1911,125.47,205.9868,8.88,9.19,438.96,24.27,44.3,3.38,85.28,129.74,6.69,517.76,10.85,110.06,77.1,7.98,91.26,49.35,36.9,59.41,28.41,13.57,256.73,41.95,107.44,96.82,205.8,75.33,60.88
2024-04-03,91.48,18.14,703.0204,23.54,31.62,9.99,35.56,145.2061,212.0,93.64,208.0,774.9066,126.99,206.8782,8.73,8.89,446.42,24.59,48.07,3.1,86.88,134.0,6.47,523.5,10.33,112.13,81.25,7.58,92.65,51.53,35.31,62.36,28.23,13.09,259.65,42.46,109.81,97.25,209.37,74.86,62.36
2024-04-04,91.5,18.28,700.3126,23.74,30.38,10.43,37.28,147.0676,212.49,93.24,203.07,758.973,124.69,205.9378,8.93,9.29,436.84,24.49,42.7,3.46,84.74,127.06,6.82,514.48,11.02,107.77,76.0,8.09,91.71,49.89,36.44,58.37,28.41,14.09,255.11,41.99,107.21,97.45,205.0,74.15,61.03
2024-04-05,91.52,18.36,707.722,23.81,31.21,10.14,35.87,155.9196,215.98,92.93,205.99,778.3571,127.0,206.3884,8.83,9.08,441.46,25.36,44.52,3.34,85.52,130.48,6.64,519.14,10.67,108.73,77.9,7.9,91.22,49.14,37.06,60.28,28.33,13.9,257.8,42.31,108.93,98.13,206.55,74.2,62.61
2024-04-08,91.52,18.26,710.4299,23.79,31.71,9.94,35.5,154.5928,217.78,93.2,206.24,771.0397,126.17,206.2513,8.8,9.03,443.05,25.75,45.39,3.27,86.57,131.48,6.58,520.48,10.57,110.24,78.56,7.8,91.86,50.13,36.29,60.8,28.23,13.56,258.35,42.7,108.96,97.88,207.27,74.44,63.03
2024-04-09,91.53,18.1,705.2324,23.64,30.84,10.29,37.37,150.3945,215.37,92.51,201.12,744.9035,123.39,199.7766,44.61,46.37,436.84,25.33,43.18,3.44,85.07,126.18,34.28,513.51,11.01,108.68,75.66,8.11,91.21,49.01,37.04,58.26,28.49,13.91,254.72,42.34,105.16,97.22,204.89,74.0,61.28
2024-04-10,91.58,18.36,725.566,23.7,31.07,10.13,35.87,155.5236,216.84,92.23,201.97,753.3313,125.5,202.0295,44.3,45.72,440.12,25.69,43.63,3.38,84.64,127.65,33.91,515.67,10.79,54.58,76.68,8.02,90.39,47.64,38.03,59.54,28.56,13.82,255.75,42.42,104.78,98.1,205.62,74.67,62.31
2024-04-11,91.58,18.29,722.0944,23.96,29.77,10.6,34.68,154.6397,221.83,92.41,201.19,753.1231,126.92,203.7437,44.21,45.51,441.12,26.8,43.23,3.38,83.96,126.56,34.14,514.45,10.7,53.87,77.21,7.91,90.63,47.97,37.75,59.86,28.82,14.17,255.27,41.99,104.17,98.37,206.31,73.83,63.3
2024-04-12,91.59,18.37,729.4642,23.68,29.35,10.67,34.61,155.9291,217.94,91.68,199.31,753.6188,125.81,203.5086,44.13,45.34,442.07,26.21,42.93,33.81,83.82,127.0,33.96,515.03,10.63,53.34,77.51,7.86,89.26,45.76,39.53,60.2,28.85,14.26,255.0,41.8,104.94,96.59,206.68,73.83,62.13
2024-04-15,91.62,18.82,712.4732,23.66,27.23,11.53,38.46,151.4655,220.19,91.32,194.46,745.3001,123.07,203.4106,45.25,47.7,430.77,26.07,39.71,36.51,81.45,119.53,36.08,504.95,11.47,51.43,72.14,8.45,88.07,43.94,41.14,55.62,28.89,15.45,249.89,40.85,102.16,95.05,201.96,73.23,60.33
2024-04-16,91.63,18.84,717.1351,23.58,27.67,11.39,37.53,156.7227,221.05,91.7,196.44,752.7562,124.82,204.8016,45.05,47.22,432.96,26.13,40.57,35.81,81.7,120.26,35.86,506.09,11.29,52.31,72.76,8.36,88.87,45.17,40.01,56.54,28.88,14.95,250.44,41.13,102.44,94.2,202.5,73.52,62.33
2024-04-17,91.66,18.96,709.3883,23.37,27.57,11.4,39.67,155.4134,221.31,91.84,193.65,743.0593,123.4,205.0759,45.77,48.74,426.43,26.1,36.0,40.0,80.76,117.22,36.8,501.99,11.83,52.71,68.79,8.83,89.24,45.67,39.54,53.89,28.84,14.68,248.32,41.02,102.13,94.31,198.79,73.62,61.7
2024-04-18,91.68,19.08,707.246,23.39,27.12,11.59,41.92,152.2095,220.49,91.84,191.89,742.8014,123.52,206.5843,46.25,49.75,422.12,25.93,33.96,42.44,80.37,115.37,37.37,499.37,12.22,52.07,65.78,9.23,89.39,45.82,39.36,52.2,28.84,15.05,247.07,40.83,100.42,94.02,196.0,73.69,60.97
2024-04-19,91.7,19.2,709.0611,23.26,27.28,11.5,44.87,147.6268,216.35,91.57,194.24,723.5463,122.57,210.6592,46.79,50.85,417.46,24.95,31.59,45.0,80.42,114.21,37.72,497.88,12.59,52.53,63.7,9.47,88.67,44.74,40.37,50.45,28.97,14.77,246.59,40.87,100.72,94.54,194.01,74.59,60.23
2024-04-22,91.71,18.91,713.8717,23.49,29.08,10.74,39.15,160.5614,214.76,91.66,198.17,746.2519,126.95,209.4348,45.6,48.31,428.13,24.88,37.0,38.0,82.45,120.22,35.81,506.55,11.67,54.73,68.14,8.83,88.59,44.56,40.56,54.32,28.81,13.57,251.21,41.75,103.54,95.52,198.59,74.84,59.78
2024-04-24,91.76,19.16,722.5481,23.49,28.15,11.13,44.32,156.812,214.43,91.08,195.41,718.8465,123.53,207.799,46.61,50.4,419.02,24.86,35.07,39.91,81.95,114.79,37.46,499.2,12.43,53.27,65.08,9.26,87.5,42.88,42.12,50.87,28.87,14.26,247.31,41.41,101.35,96.08,195.56,76.09,58.99
2024-04-25,91.77,18.91,710.3382,23.78,29.8,10.5,38.02,159.7083,216.75,91.45,197.0,717.3394,126.28,204.733,45.7,48.5,427.65,25.19,37.3,37.66,82.59,119.85,35.92,506.43,11.73,55.06,68.7,8.76,88.25,43.95,41.09,54.03,28.85,13.42,250.86,42.19,102.91,95.76,199.16,75.48,60.64
2024-04-26,91.78,18.77,724.7735,23.75,30.52,10.29,36.28,161.6823,216.02,91.7,199.28,729.5052,127.32,203.7437,45.12,47.28,433.22,24.87,39.52,35.35,83.56,122.41,35.16,510.07,11.28,55.38,70.48,8.57,88.67,44.55,40.59,56.1,28.85,13.24,252.75,42.53,104.18,95.66,200.86,75.61,61.14
2024-04-29,91.79,18.85,720.7797,23.45,30.03,10.43,37.28,162.2377,213.36,91.51,198.11,768.4221,128.05,202.6074,45.34,47.72,430.99,24.24,40.15,34.9,83.22,121.22,35.51,508.62,11.45,55.51,69.59,8.67,88.44,44.21,40.86,55.28,28.89,13.23,251.94,42.39,103.94,96.0,200.0,75.75,60.43
2024-04-30,91.43,19.14,717.5608,23.22,29.72,10.54,38.95,161.2557,212.96,91.43,195.87,768.1842,127.5,204.88,46.21,49.5,422.85,24.18,36.0,38.64,81.48,116.07,37.01,501.33,12.1,54.44,64.71,9.3,88.6,44.89,40.2,52.07,28.97,13.67,248.46,42.19,102.45,93.39,195.22,75.28,59.98
2024-05-01,91.47,18.86,720.0246,23.02,30.93,10.11,38.55,160.0853,211.9,91.53,198.84,770.7422,128.02,207.417,46.0,49.05,425.26,23.95,35.98,38.33,81.69,117.89,36.42,504.1,11.9,55.24,65.93,9.09,88.22,44.27,40.79,52.93,28.85,13.27,250.13,42.81,103.34,92.65,196.74,75.27,59.56
2024-05-02,91.48,18.64,729.4925,23.14,32.53,9.53,35.88,163.9637,212.9,92.61,203.45,736.6938,123.14,203.5478,45.03,46.97,434.41,24.21,38.75,35.41,83.08,122.77,34.93,511.13,11.17,56.51,71.47,8.33,89.94,46.93,38.47,56.29,28.6,12.7,253.6,43.49,105.53,92.64,202.39,75.68,60.79
2024-05-03,91.49,18.57,744.7027,23.2,32.86,9.46,35.04,163.7851,215.14,92.5,203.51,731.7758,122.0,204.9289,44.73,46.36,437.32,24.99,39.97,34.26,83.35,124.56,34.44,513.79,10.94,56.96,72.64,8.19,89.87,46.79,38.61,57.4,28.63,12.51,254.8,43.54,106.2,92.86,203.32,76.05,61.31
2024-05-06,91.5,18.62,753.7434,23.26,32.41,9.61,33.76,166.4534,214.57,92.87,204.81,762.374,126.53,211.9032,44.39,45.65,440.69,25.03,41.55,32.87,83.86,127.3,33.68,517.52,10.69,57.44,74.92,7.95,90.89,48.34,37.29,58.72,28.68,12.3,256.59,43.29,106.86,93.43,205.6,76.24,61.2
2024-05-07,91.51,19.03,764.9796,23.11,31.66,9.82,35.13,166.741,213.64,92.59,202.71,772.4874,127.51,212.0306,44.72,46.28,437.73,24.89,39.12,34.81,82.3,125.61,34.11,515.3,10.91,57.38,72.79,8.18,90.33,47.39,38.075,57.51,28.8,12.33,255.48,42.99,105.09,92.67,203.53,76.75,60.74
2024-05-08,91.55,19.07,758.8201,23.24,32.3,9.66,34.12,167.3957,214.48,92.49,203.97,770.4051,127.44,210.1597,44.47,45.77,440.29,25.32,40.4,33.8,82.75,127.02,33.78,517.34,10.73,57.66,73.73,8.06,89.87,46.67,38.72,58.49,28.78,12.22,256.3,43.25,105.61,93.2,204.51,76.59,60.99
2024-05-09,91.56,18.92,773.9607,23.36,33.22,9.38,34.02,166.5526,219.18,92.6,206.35,767.4505,129.09,210.0029,44.28,45.34,442.54,25.98,41.15,33.18,83.75,130.22,32.94,521.79,10.58,57.91,75.0,7.92,90.28,47.25,38.18,59.36,28.73,12.12,258.67,43.66,107.6,94.55,205.72,77.17,62.59
2024-05-10,91.57,19.03,782.8623,23.32,33.31,9.31,34.21,161.7616,217.06,92.74,206.12,757.0197,131.47,212.0698,44.13,45.06,443.96,25.83,41.62,32.76,83.79,130.71,32.82,522.54,10.47,58.32,76.41,7.8,90.55,47.7,37.85,59.92,28.69,11.97,259.08,43.88,108.12,94.05,207.05,77.77,61.88
2024-05-13,91.6,18.82,769.8775,23.29,33.56,9.27,34.09,157.3575,217.31,92.79,207.13,745.1415,131.9,207.7696,44.29,45.37,442.72,26.0,41.18,33.14,84.08,129.6,33.12,521.01,10.57,57.88,75.67,7.88,90.65,47.82,37.74,59.39,28.69,12.1,258.23,43.83,107.15,93.4,206.44,77.47,62.38
2024-05-14,91.61,18.45,773.4441,23.33,34.76,8.96,32.32,158.7065,219.06,93.42,209.24,758.9557,132.945,203.1168,43.72,44.22,448.54,26.58,44.67,30.4,85.37,133.15,32.21,525.83,10.17,59.0,79.22,7.52,91.87,49.76,36.26,61.68,28.56,11.65,260.85,44.25,108.94,93.5,209.58,77.05,63.0
2024-05-15,91.65,18.48,786.6474,23.47,35.27,8.82,31.67,161.6823,220.14,93.61,208.93,779.3759,133.13,205.693,43.32,43.39,452.76,26.98,47.01,28.8,85.46,136.0,31.53,529.86,9.9,59.51,83.2,7.11,92.4,50.54,35.68,63.34,28.56,11.44,262.68,44.46,109.57,93.7,213.13,78.0,63.28
2024-05-16,91.66,18.69,788.4357,23.59,35.4,8.81,31.79,160.5118,222.18,93.27,207.96,767.6363,131.94,205.0269,43.39,43.54,452.14,27.86,47.13,28.66,84.98,135.1,31.74,528.75,9.94,59.6,82.79,7.15,91.64,49.29,36.57,63.11,28.61,11.44,262.15,44.71,107.1,93.82,212.78,78.31,63.34
2024-05-17,91.67,18.67,790.065,23.75,35.21,8.87,31.95,158.6272,223.82,92.98,208.02,761.687,131.64,204.7232,43.42,43.57,451.97,28.93,45.94,29.4,85.0,135.69,31.62,529.61,9.96,59.96,81.54,7.26,91.08,48.34,37.32,63.01,28.58,11.3,262.43,44.71,107.66,95.0,212.03,78.19,64.23
2024-05-20,91.69,18.82,790.3829,23.82,34.74,8.96,31.68,156.6632,224.72,93.26,207.76,787.0732,133.36,203.7339,43.32,43.37,452.94,29.1,46.66,28.91,84.91,135.41,31.69,529.33,9.9,59.9,83.19,7.12,91.73,49.34,36.5,63.38,28.61,11.36,262.2,44.57,107.13,94.1,213.52,77.88,64.69
2024-05-21,91.7,18.9,794.8237,23.63,34.82,8.96,30.75,159.1925,223.09,92.98,207.53,795.5552,133.6,205.1053,43.05,42.82,456.1,29.06,49.26,27.3,85.26,136.49,31.46,530.69,9.71,60.39,85.3,6.94,91.27,48.6,37.08,64.67,28.65,11.17,262.86,44.55,107.08,93.5,215.18,77.6,64.37
2024-05-22,91.75,18.76,799.056,23.67,34.77,8.9,29.6,160.6804,218.78,93.13,207.54,804.4939,136.46,201.5397,42.66,42.04,460.55,28.11,53.08,25.25,85.81,138.08,31.09,532.9,9.44,60.5,88.0,6.72,91.8,49.39,36.48,66.5,28.63,11.1,263.86,44.55,105.23,92.54,217.54,77.58,63.73
2024-05-23,91.76,19.18,795.4099,23.44,33.8,9.26,31.38,164.4894,216.96,92.66,204.75,802.5076,134.5,199.2966,43.17,43.05,455.28,27.93,49.78,26.92,84.06,134.0,32.05,527.82,9.78,59.59,83.66,7.07,90.98,48.05,37.56,64.23,28.67,11.43,261.04,44.17,104.7,91.87,213.93,77.17,63.32
2024-05-24,91.76,19.02,804.4605,23.85,34.09,9.11,30.13,165.6499,218.43,92.96,206.98,803.5008,134.53,198.8264,42.81,42.32,459.03,29.29,53.35,25.13,84.95,135.86,31.6,530.21,9.54,60.45,86.61,6.84,91.32,48.59,37.13,65.85,28.56,11.14,262.47,44.25,105.22,91.69,216.41,76.85,64.42
2024-05-28,91.77,19.2,801.7583,23.82,32.15,9.67,30.7,165.2532,216.95,92.13,202.44,797.5416,132.52,200.2467,43.17,43.03,455.5,29.07,51.15,26.09,83.16,132.24,32.46,525.74,9.76,58.38,83.41,7.1,89.37,45.46,39.65,64.22,28.7,11.93,259.62,43.56,102.49,92.06,213.82,76.09,63.54
2024-05-29,91.79,19.1,804.9175,23.53,31.52,9.89,30.48,162.1584,216.69,92.24,203.54,807.265,133.89,198.9929,43.18,43.04,455.37,28.83,50.62,26.25,82.94,131.34,32.69,524.48,9.79,58.48,81.81,7.24,89.6,45.84,39.26,64.17,28.69,11.87,259.28,43.33,102.74,90.48,212.34,76.1,63.09
2024-05-30,91.82,19.11,803.7552,23.5,30.98,10.03,31.77,162.9618,217.77,92.65,204.98,813.2342,135.04,203.205,43.55,43.78,451.72,28.77,50.28,26.58,83.07,130.71,32.9,523.65,10.02,59.1,79.32,7.45,90.47,47.08,38.19,62.62,28.62,11.61,259.0,43.07,104.45,91.1,210.45,76.08,64.35
2024-05-31,91.45,19.19,805.7123,23.25,32.18,9.64,31.83,164.777,215.92,92.66,207.52,818.2299,133.87,207.1329,43.3,43.27,454.54,27.82,50.91,26.14,84.04,134.59,31.89,529.01,9.83,59.88,80.71,7.27,90.63,47.72,37.64,63.79,28.64,11.3,261.66,43.62,105.82,92.89,211.77,77.09,64.72
2024-06-03,91.45,19.52,809.6664,22.74,30.27,10.22,31.94,159.6984,216.24,93.43,203.15,828.3308,136.44,204.6057,43.48,43.62,452.87,27.31,48.46,27.54,82.52,132.61,32.4,526.47,9.96,59.2,79.29,7.43,92.22,50.24,35.72,62.97,28.58,11.55,259.84,42.75,103.35,89.82,210.58,77.32,63.45
2024-06-04,91.47,19.22,825.4924,22.73,31.47,9.85,30.99,160.5217,216.69,93.76,203.26,824.8447,141.36,208.0536,43.0,42.65,458.02,27.12,50.03,26.57,83.07,135.73,31.64,530.76,9.64,59.99,81.87,7.18,93.0,51.51,34.8,65.1,28.55,11.31,261.8,43.1,102.4,90.0,212.8,77.88,61.43
2024-06-05,91.48,19.14,829.9731,22.9,32.46,9.53,29.51,160.9879,218.36,93.83,204.08,829.2049,141.19,209.1018,42.42,41.49,464.32,27.82,53.75,24.42,83.9,138.99,30.86,534.97,9.24,60.42,85.35,6.89,92.92,51.39,34.92,67.71,28.58,11.16,263.65,43.54,103.54,89.57,215.94,77.76,61.77
2024-06-06,91.51,19.26,841.1597,22.88,32.09,9.64,29.74,159.4009,215.07,93.16,201.48,832.0653,143.19,210.6102,42.57,41.77,462.92,27.29,52.16,25.06,83.22,137.8,31.15,533.7,9.35,60.445,84.58,6.93,91.83,49.54,36.15,67.08,28.72,11.14,262.89,43.46,101.49,90.18,215.33,78.03,61.27
2024-06-07,91.52,19.38,841.6564,22.91,31.53,9.87,30.01,160.6904,213.13,92.79,199.47,848.175,142.115,207.4169,42.69,41.99,461.96,27.07,50.46,25.97,82.71,137.38,31.26,533.24,9.4,60.31,83.96,7.01,91.0,48.14,37.15,66.64,28.89,11.2,262.33,43.3,101.06,90.33,214.87,77.78,60.35
2024-06-10,91.55,19.26,843.703,23.08,31.43,9.84,29.71,160.7201,213.95,92.91,199.6,876.1436,141.91,205.6146,42.53,41.68,463.52,26.71,53.55,24.49,83.36,138.06,31.1,534.09,9.3,60.39,84.84,6.93,91.05,48.21,37.12,67.3,28.92,11.16,263.0,43.31,102.01,90.29,215.6,77.49,59.55
2024-06-11,91.56,18.88,846.7529,23.34,32.65,9.45,27.89,159.9563,216.47,94.08,205.91,866.0725,143.41,202.8327,41.79,40.22,472.07,27.5,57.03,22.81,85.09,143.9,29.84,541.59,8.8,61.46,93.0,6.29,93.01,51.32,34.75,70.99,28.63,10.79,267.09,43.82,104.88,91.24,222.46,77.71,60.76
2024-06-12,91.57,18.88,842.2824,23.25,32.43,9.45,25.4,159.2917,214.46,94.18,203.2,863.1227,142.79,199.2868,41.29,39.24,477.63,26.79,60.0,21.67,85.13,145.05,29.6,543.14,8.5,61.42,98.82,5.91,93.22,51.63,34.55,73.49,28.6,10.8,267.47,43.76,105.37,89.28,227.13,76.68,59.16
2024-06-13,91.6,19.19,837.9209,23.24,31.91,9.66,26.08,152.9732,215.34,94.51,199.5,876.3323,142.3,201.5887,41.41,39.5,476.43,26.63,58.95,22.0,84.3,143.1,30.02,540.84,8.58,60.68,98.02,5.95,94.42,53.55,33.31,72.95,29.03,11.04,265.86,43.6,104.41,88.6,226.5,76.59,58.26
2024-06-14,91.63,19.31,848.9187,23.04,32.5,9.51,25.3,154.8777,214.93,94.14,198.12,872.0317,142.0,200.4329,41.17,39.04,479.41,26.9,60.88,21.22,83.86,144.02,29.84,542.11,8.43,60.49,100.02,5.84,93.53,52.05,34.25,74.24,28.98,11.16,266.41,43.81,103.56,87.92,228.2,76.66,57.85
2024-06-17,91.64,19.41,862.3407,23.13,33.04,9.32,24.15,162.079,214.38,94.32,200.39,880.9706,141.02,204.8212,40.71,38.15,485.06,26.65,63.45,20.5,84.62,148.06,29.03,547.15,8.14,61.0,104.49,5.58,93.89,52.63,33.88,76.82,28.95,10.97,268.86,44.12,104.45,88.84,231.35,77.56,58.19
2024-06-18,91.66,19.39,865.6291,23.42,34.45,9.03,24.3,163.6363,216.32,94.11,200.32,886.9298,141.5,206.5549,40.61,37.96,486.43,27.51,65.5,19.78,84.92,149.8,28.71,549.48,8.07,60.85,105.53,5.51,93.42,51.77,34.36,77.44,28.97,11.01,269.94,44.44,104.24,88.9,232.46,77.56,58.88
2024-06-20,91.7,19.62,860.9895,23.36,33.3,9.27,25.6,163.1701,217.86,94.51,199.83,879.6397,141.36,204.8016,41.07,38.8,481.03,27.55,58.73,21.95,84.34,146.97,29.26,544.33,8.36,59.62,100.71,5.76,94.25,53.11,33.53,74.77,29.08,11.475,268.42,44.02,102.97,90.51,228.86,77.77,59.26
2024-06-21,91.71,19.72,844.458,23.25,33.5,9.26,26.0,162.7734,215.55,94.37,200.72,883.9303,141.75,205.5166,41.28,39.2,478.27,27.06,56.38,22.79,84.12,146.82,29.3,544.42,8.47,60.21,97.01,5.99,94.05,52.72,33.78,73.79,29.0,11.24,268.34,43.96,103.12,89.53,225.64,77.27,59.21
2024-06-24,91.73,19.84,843.7824,23.31,32.78,9.25,26.69,158.2899,214.97,94.37,201.12,885.7082,145.51,206.6529,41.47,39.54,476.01,26.78,54.13,23.28,84.09,146.14,29.37,544.0,8.58,60.62,94.67,6.04,94.08,52.36,33.36,72.8,29.06,11.1,268.37,43.93,103.73,91.2,224.05,77.62,58.82
2024-06-25,91.73,19.88,847.1603,23.24,32.4,9.31,26.01,157.2881,212.44,94.02,199.28,897.855,145.44,202.9796,40.5,38.36,478.39,26.16,55.25,22.77,83.62,145.9,28.85,543.64,8.29,61.09,97.2,5.85,93.29,51.04,34.19,73.54,29.17,10.92,267.98,43.66,100.53,91.59,226.16,76.87,57.61
2024-06-26,91.75,19.71,852.1178,23.4,32.88,9.19,24.58,159.5,214.72,94.12,200.68,897.3883,143.86,204.6057,40.38,38.11,480.21,26.56,54.31,23.19,83.82,147.23,28.6,545.39,8.21,61.54,96.82,5.87,93.52,51.35,33.96,74.35,29.09,10.76,268.62,43.79,101.02,91.07,225.8,77.23,58.9
2024-06-27,91.78,19.67,845.6998,23.45,33.0,9.14,23.92,158.9644,215.64,94.36,203.86,905.1153,144.66,206.0946,40.22,37.82,482.28,26.88,54.91,22.91,84.6,148.53,28.35,547.15,8.11,61.74,98.58,5.81,93.74,51.65,33.79,75.27,29.15,10.72,269.37,43.93,101.31,91.5,227.14,76.91,59.26
2024-06-28,91.42,19.68,847.9352,23.38,33.19,9.12,24.27,159.3711,215.25,92.84,203.49,905.5722,143.59,204.9877,40.43,38.19,479.92,26.72,55.37,22.72,84.67,147.22,28.6,545.61,8.24,61.71,97.56,5.85,90.41,46.78,37.17,74.07,29.08,10.72,268.49,44.03,101.46,91.88,226.57,76.98,60.16
2024-07-01,91.43,19.83,840.1762,23.62,32.54,9.33,23.09,157.536,215.36,93.06,201.57,896.5738,141.71,203.8025,40.41,38.15,480.48,26.85,54.5,23.07,83.58,145.59,28.94,543.72,8.2,62.42,97.04,5.88,90.68,47.15,36.82,74.32,29.14,10.48,267.46,43.79,97.75,92.08,225.96,76.13,60.15
2024-07-02,91.46,19.54,849.4254,23.6,33.73,8.98,21.89,160.5713,217.34,93.24,202.25,904.8075,141.24,206.6921,39.95,37.25,486.26,27.71,58.11,21.59,84.94,149.5,28.18,548.66,7.92,63.0,100.4,5.7,91.18,47.81,36.26,76.98,29.03,10.29,269.61,44.32,98.53,91.19,228.75,76.44,61.2
2024-07-03,91.5,19.38,858.9232,23.79,34.85,8.66,20.56,161.9203,219.58,94.0,201.18,892.3228,140.81,206.1727,39.51,36.43,491.91,28.16,61.89,20.24,85.42,151.81,27.76,551.74,7.66,62.99,105.0,5.43,92.27,49.45,35.04,79.55,28.92,10.3,270.82,44.67,98.87,91.35,232.43,76.44,61.95
2024-07-05,91.5,19.44,881.0081,23.56,35.3,8.6,19.96,159.5,219.65,94.13,202.53,911.6506,142.18,206.9468,39.15,35.77,496.56,28.35,62.3,20.11,85.49,154.85,27.22,555.44,7.45,63.18,106.7,5.33,92.54,49.91,34.73,81.86,28.88,10.25,272.65,44.7,98.64,89.45,233.63,77.44,61.25
2024-07-08,91.52,19.4,878.0873,23.44,35.1,8.59,19.8,162.6543,218.57,94.04,201.87,922.7347,140.75,205.761,38.97,35.45,498.89,28.32,65.17,19.18,85.91,155.46,27.12,556.26,7.35,63.42,109.32,5.21,92.48,49.78,34.85,82.95,28.95,10.16,272.82,44.77,98.81,88.68,235.51,77.26,61.2
2024-07-09,91.54,19.31,881.6142,23.25,35.74,8.47,19.66,161.831,220.14,94.14,202.34,930.2037,139.85,205.3102,38.92,35.35,499.84,28.29,65.89,18.94,86.03,156.12,27.0,557.13,7.32,63.33,109.72,5.19,92.46,49.75,34.85,83.37,28.96,10.18,273.21,44.95,98.96,88.67,235.89,77.2,61.1
2024-07-10,91.54,19.15,884.9522,23.28,37.05,8.12,19.39,164.1319,222.66,94.83,207.86,927.7405,142.0,204.1244,38.67,34.87,503.28,28.75,70.0,17.79,87.65,159.75,26.38,561.45,7.16,63.71,112.62,5.03,93.68,51.7,33.49,85.04,28.75,10.07,275.75,45.51,103.27,89.13,238.04,77.29,62.28
2024-07-11,91.58,19.05,844.3488,23.3,37.0,8.21,21.98,160.8431,222.03,94.78,212.99,930.6307,141.75,208.1816,39.51,36.38,492.44,28.0,62.82,19.63,87.57,156.25,26.96,557.69,7.62,63.73,104.32,5.43,93.52,51.35,33.77,79.44,28.72,10.06,274.35,45.56,107.8,90.8,232.29,77.41,63.19
2024-07-12,91.59,18.87,841.3385,23.19,36.46,8.3,20.96,159.5713,223.39,94.71,214.88,949.7002,143.25,210.0339,39.19,35.79,496.81,28.09,64.99,18.97,88.63,159.86,26.35,561.97,7.44,63.98,107.92,5.23,93.01,50.51,34.3,81.56,28.69,9.98,276.8,45.34,109.28,91.16,234.99,77.4,64.04
2024-07-15,91.61,18.86,842.2724,22.93,35.79,8.42,20.82,158.8559,225.45,94.81,219.21,949.2532,142.0,218.0699,39.13,35.65,497.62,28.03,65.05,18.87,88.97,160.59,26.24,562.9,7.39,63.41,107.64,5.25,93.53,51.31,33.73,81.95,28.8,10.16,277.6,45.18,110.17,91.5,234.77,77.03,64.15
2024-07-16,91.62,18.89,842.481,23.11,34.96,8.63,22.6,160.6146,228.83,94.93,222.42,903.8242,136.41,210.5043,39.86,37.01,488.27,28.25,58.6,20.78,88.84,157.01,26.8,558.89,7.82,62.23,98.53,5.72,93.92,51.92,33.29,77.32,28.62,10.57,276.24,44.97,113.75,92.51,228.1,77.84,65.01
