Date,PSQ,QLD,QQQ,SHY,SPY
2013-04-15,23.71,62.16,69.47,84.48,157.42
2013-04-16,24.18,59.72,68.1,84.48,155.04
2013-04-17,24.53,58.04,67.14,84.48,154.14
2013-04-18,24.19,59.65,68.09,84.47,155.48
2013-04-19,23.94,60.8,68.79,84.49,156.2
2013-04-22,23.71,61.98,69.44,84.48,157.79
2013-04-23,23.69,61.93,69.43,84.48,157.9
2013-04-24,23.58,62.64,69.79,84.49,158.61
2013-04-25,23.66,62.24,69.57,84.5,158.26
2013-04-26,23.43,63.37,70.21,84.52,159.3
2013-04-29,23.25,64.31,70.73,84.515,159.68
2013-04-30,23.36,63.71,70.39,84.5,158.32
2013-05-01,23.07,65.29,71.28,84.51,159.72
2013-05-02,22.81,66.84,72.12,84.47,161.32
2013-05-03,22.71,67.33,72.4,84.48,161.78
2013-05-06,22.73,67.26,72.34,84.47,162.63
2013-05-07,22.6,67.92,72.71,84.48,163.34
2013-05-08,22.64,67.79,72.65,84.48,162.93
2013-05-09,22.51,68.51,73.05,84.46,163.41
2013-05-10,22.47,68.74,73.14,84.44,163.54
2013-05-13,22.36,69.43,73.52,84.44,165.28
2013-05-14,22.31,69.71,73.67,84.45,166.15
2013-05-15,22.33,69.58,73.6,84.47,165.34
2013-05-16,22.11,70.85,74.3,84.45,166.97
2013-05-17,22.16,70.65,74.19,84.45,166.97
2013-05-20,22.11,70.78,74.27,84.47,167.11
2013-05-21,22.31,69.65,73.65,84.44,165.92
2013-05-22,22.36,69.21,73.45,84.45,165.45
2013-05-23,22.38,69.2,73.43,84.44,165.33
2013-05-24,22.22,70.08,73.9,84.37,166.3
2013-05-28,22.33,69.4,73.54,84.38,165.22
2013-05-29,22.21,70.12,73.93,84.39,165.89
2013-05-30,22.4,68.79,73.17,84.37,163.24
2013-05-31,22.37,69.06,73.37,84.39,164.38
2013-06-03,22.49,68.39,73.0,84.38,163.56
2013-06-04,22.76,66.64,72.03,84.39,161.18
2013-06-05,22.68,67.14,72.35,84.39,162.64
2013-06-06,22.37,69.04,73.4,84.37,164.81
2013-06-07,22.36,69.14,73.42,84.35,164.8
2013-06-10,22.58,67.75,72.7,84.33,163.12
2013-06-11,22.83,66.15,71.84,84.33,161.75
2013-06-12,22.55,67.79,72.72,84.38,164.22
2013-06-13,22.69,66.96,72.28,84.43,163.17
2013-06-14,22.48,68.23,72.98,84.42,164.5
2013-06-17,22.29,69.32,73.56,84.43,165.69
2013-06-18,22.55,67.77,72.76,84.32,163.54
2013-06-19,23.09,64.46,70.94,84.31,159.27
2013-06-20,23.19,63.94,70.34,84.24,159.05
2013-06-21,23.42,62.61,69.73,84.2,156.99
2013-06-24,23.26,63.48,70.23,84.2,158.65
2013-06-25,23.04,64.56,70.87,84.25,160.17
2013-06-26,22.95,65.2,71.17,84.29,161.13
2013-06-27,22.93,65.26,71.21,84.29,160.01
2013-06-28,22.77,66.2,71.73,84.3,161.4
2013-07-01,22.77,66.22,71.73,84.31,161.16
2013-07-02,22.64,66.84,72.04,84.3,161.34
2013-07-03,22.49,67.75,72.56,84.21,163.05
2013-07-05,22.46,67.87,72.65,84.28,163.94
2013-07-08,22.33,68.7,73.09,84.27,165.08
2013-07-09,22.2,69.53,73.51,84.25,165.21
2013-07-10,21.75,72.4,75.03,84.32,167.51
2013-07-11,21.65,72.93,75.29,84.29,167.51
2013-07-12,21.61,73.27,75.48,84.32,168.22
2013-07-15,21.62,73.05,75.37,84.34,167.5
2013-07-16,21.6,73.43,75.57,84.36,167.97
2013-07-17,21.63,73.04,75.37,84.35,168.88
2013-07-18,21.85,71.56,74.59,84.38,169.23
2013-07-19,21.79,71.91,74.81,84.4,169.5
2013-07-22,21.94,70.92,74.26,84.37,169.14
2013-07-23,21.88,71.35,74.5,84.34,168.55
2013-07-24,21.77,72.2,74.97,84.37,168.93
2013-07-25,21.64,72.98,75.37,84.39,169.11
2013-07-26,21.68,72.72,75.23,84.38,168.53
2013-07-29,21.55,73.46,75.63,84.4,168.6
2013-07-30,21.53,73.75,75.77,84.39,168.66
2013-07-31,21.31,75.24,76.54,84.32,170.65
2013-08-01,21.16,76.12,76.97,84.41,170.95
2013-08-02,21.16,76.23,77.02,84.4,170.8
2013-08-05,21.29,75.32,76.56,84.4,169.73
2013-08-06,21.33,75.04,76.42,84.41,169.18
2013-08-07,21.21,75.72,76.8,84.41,169.81
2013-08-08,21.29,75.17,76.5,84.4,169.3
2013-08-09,21.25,75.45,76.67,84.39,169.1
2013-08-12,21.13,76.29,77.12,84.35,169.69
2013-08-13,21.21,75.76,76.81,84.35,168.74
2013-08-14,21.55,73.24,75.51,84.33,166.27
2013-08-15,21.58,73.1,75.46,84.33,165.87
2013-08-16,21.61,72.86,75.35,84.31,164.76
2013-08-19,21.51,73.51,75.7,84.34,165.59
2013-08-20,21.59,73.0,75.42,84.29,164.56
2013-08-21,21.39,74.38,76.16,84.24,166.06
2013-08-22,21.23,75.44,76.68,84.26,166.67
2013-08-23,21.24,75.46,76.71,84.29,165.97
2013-08-26,21.64,72.39,75.07,84.31,163.29
2013-08-27,21.57,72.99,75.43,84.29,163.91
2013-08-28,21.42,73.95,75.96,84.28,164.22
2013-08-29,21.54,73.04,75.46,84.3,163.65
2013-08-30,21.45,73.79,75.9,84.25,164.38
2013-09-03,21.19,75.43,76.71,84.165,165.76
2013-09-04,21.17,75.67,76.84,84.08,165.86
2013-09-05,21.13,75.86,76.93,84.16,166.04
2013-09-06,20.87,77.6,77.83,84.19,167.67
2013-09-09,20.78,78.37,78.2,84.155,168.84
2013-09-10,20.82,78.1,78.07,84.21,169.37
2013-09-11,20.84,77.95,78.01,84.19,169.04
2013-09-12,20.81,78.09,78.06,84.2,169.33
2013-09-13,20.88,77.64,77.85,84.26,170.38
2013-09-16,20.74,78.7,78.38,84.3,171.07
2013-09-17,20.48,80.57,79.34,84.4,173.14
2013-09-18,20.43,80.94,79.5,84.39,172.81
2013-09-19,20.51,80.37,78.98,84.39,170.62
2013-09-20,20.55,80.1,78.85,84.39,169.94
2013-09-23,20.54,80.05,78.83,84.42,169.57
2013-09-24,20.61,79.54,78.6,84.44,169.11
2013-09-25,20.45,80.75,79.17,84.42,169.69
2013-09-26,20.48,80.57,79.08,84.45,168.95
2013-09-27,20.53,80.19,78.85,84.47,168.1
2013-09-30,20.32,81.78,79.68,84.42,169.4
2013-10-01,20.32,81.7,79.65,84.45,169.11
2013-10-02,20.57,79.81,78.71,84.45,167.62
2013-10-03,20.38,81.14,79.4,84.42,168.89
2013-10-04,20.55,79.85,78.74,84.4,167.42
2013-10-07,20.95,76.82,77.22,84.34,165.48
2013-10-08,21.02,76.26,76.96,84.37,165.57
2013-10-09,20.57,79.42,78.61,84.37,169.24
2013-10-10,20.4,80.73,79.23,84.38,170.3
2013-10-11,20.26,81.84,79.79,84.34,171.04
2013-10-14,20.33,81.21,79.48,84.36,169.72
2013-10-15,20.1,83.06,80.37,84.4,172.05
2013-10-16,19.99,83.94,80.81,84.44,173.27
2013-10-17,19.66,86.69,82.15,84.43,174.36
2013-10-18,19.64,87.08,82.3,84.44,174.45
2013-10-21,19.59,87.23,82.41,84.49,175.35
2013-10-22,19.7,86.32,81.95,84.47,174.62
2013-10-23,19.61,87.04,82.31,84.47,175.24
2013-10-24,19.49,88.25,82.88,84.5,175.93
2013-10-25,19.47,88.38,82.96,84.5,176.24
2013-10-28,19.45,88.59,83.06,84.5,177.22
2013-10-29,19.47,88.44,82.96,84.5,176.33
2013-10-30,19.51,88.04,82.79,84.5,175.73
2013-10-31,19.52,88.07,82.79,84.47,176.14
2013-11-01,19.48,88.28,82.93,84.48,176.86
2013-11-04,19.44,88.56,83.05,84.48,176.28
2013-11-05,19.45,88.48,82.99,84.51,177.18
2013-11-06,19.81,85.18,81.43,84.53,174.97
2013-11-07,19.54,87.47,82.55,84.47,177.31
2013-11-08,19.58,87.2,82.43,84.48,177.29
2013-11-11,19.55,87.4,82.54,84.45,176.98
2013-11-12,19.32,89.57,83.55,84.48,178.32
2013-11-13,19.25,89.93,83.74,84.51,179.32
2013-11-14,19.21,90.41,83.96,84.53,180.12
2013-11-15,19.38,88.75,83.16,84.55,179.5
2013-11-18,19.45,88.14,82.9,84.52,179.03
2013-11-19,19.5,87.8,82.7,84.55,178.51
2013-11-20,19.3,89.46,83.55,84.57,179.97
2013-11-21,19.19,90.48,84.0,84.54,180.81
2013-11-22,19.16,90.88,84.19,84.54,180.71
2013-11-25,19.04,91.8,84.7,84.56,180.64
2013-11-26,18.91,93.09,85.22,84.56,181.12
2013-11-27,18.8,94.12,85.73,84.56,180.93
2013-11-29,18.84,93.64,85.48,84.5,180.54
2013-12-02,18.87,93.49,85.4,84.52,179.85
2013-12-03,18.84,93.69,85.47,84.51,179.67
2013-12-04,18.87,93.5,85.38,84.5,179.01
2013-12-05,18.74,94.75,86.0,84.48,180.95
2013-12-06,18.66,95.55,86.35,84.48,181.4
2013-12-09,18.67,95.44,86.29,84.51,180.75
2013-12-10,18.86,93.0,85.18,84.5,178.72
2013-12-11,18.95,92.55,84.96,84.46,178.13
2013-12-12,18.98,92.25,84.85,84.46,178.11
2013-12-13,18.87,93.26,85.33,84.47,179.22
2013-12-16,18.9,92.93,85.15,84.49,178.54
2013-12-17,18.7,95.09,86.14,84.5,181.7
2013-12-18,18.74,94.47,85.9,84.45,181.5
2013-12-19,18.55,96.37,86.47,84.42,181.58
2013-12-20,18.36,98.41,87.41,84.41,182.54
2013-12-23,18.35,98.54,87.45,84.38,182.93
2013-12-24,18.28,99.15,87.74,84.35,183.84
2013-12-26,18.32,98.64,87.52,84.38,183.84
2013-12-27,18.35,98.34,87.39,84.4,183.82
2013-12-30,18.25,99.6,87.96,84.39,184.67
2013-12-31,18.37,98.07,87.27,84.42,182.92
2014-01-02,18.51,96.68,86.64,84.38,182.88
2014-01-03,18.57,95.89,86.32,84.4,182.36
2014-01-06,18.4,97.62,87.09,84.4,183.43
2014-01-07,18.37,98.14,87.31,84.32,183.52
2014-01-08,18.43,97.44,87.01,84.33,183.64
2014-01-09,18.36,98.07,87.3,84.43,184.14
2014-01-10,18.64,95.1,85.98,84.45,181.66
2014-01-13,18.28,98.81,87.65,84.41,183.72
2014-01-14,18.14,100.38,88.37,84.39,184.69
2014-01-15,18.13,100.48,88.38,84.4,184.39
2014-01-16,18.22,99.31,87.85,84.42,183.65
2014-01-17,18.09,100.81,88.55,84.41,184.18
2014-01-21,18.04,101.4,88.81,84.37,184.3
2014-01-22,18.11,100.67,88.47,84.45,182.79
2014-01-23,18.46,96.57,86.71,84.46,178.83
2014-01-24,18.64,94.84,85.9,84.46,178.01
2014-01-27,18.65,94.7,85.84,84.47,179.1
2014-01-28,18.85,92.69,84.93,84.51,177.28
2014-01-29,18.5,95.95,86.49,84.51,179.23
2014-01-30,18.55,95.54,86.27,84.54,178.18
2014-01-31,18.98,91.27,84.29,84.58,174.15
2014-02-03,18.83,92.48,84.91,84.55,175.36
2014-02-04,18.89,92.0,84.69,84.53,175.17
2014-02-05,18.65,94.26,85.77,84.52,177.48
2014-02-06,18.31,97.69,87.31,84.55,179.74
2014-02-07,18.19,98.78,87.81,84.54,180.01
2014-02-10,18.0,101.02,88.79,84.51,181.98
2014-02-11,17.95,101.42,88.97,84.47,182.16
2014-02-12,17.81,102.9,89.63,84.53,183.0
2014-02-13,17.79,103.36,89.81,84.52,184.01
2014-02-14,17.7,104.37,90.25,84.56,184.26
2014-02-18,17.82,102.95,89.64,84.53,183.05
2014-02-19,17.72,103.79,90.05,84.53,184.1
2014-02-20,17.77,103.47,89.93,84.54,183.96
2014-02-21,17.66,104.74,90.43,84.52,184.91
2014-02-24,17.69,104.42,90.31,84.54,184.84
2014-02-25,17.7,104.25,90.23,84.57,184.85
2014-02-26,17.59,105.63,90.44,84.57,185.87
2014-02-27,17.59,105.41,90.34,84.56,186.3
2014-02-28,17.73,103.8,89.68,84.57,184.98
2014-03-03,17.49,106.53,90.83,84.52,187.58
2014-03-04,17.44,107.04,91.06,84.53,187.61
2014-03-05,17.47,106.79,90.98,84.5,188.21
2014-03-06,17.56,105.77,90.54,84.45,188.26
2014-03-07,17.55,105.91,90.61,84.45,188.21
2014-03-10,17.61,105.05,90.22,84.46,187.23
2014-03-11,17.54,105.78,90.55,84.48,187.28
2014-03-12,17.8,102.85,89.29,84.52,185.18
2014-03-13,17.92,101.37,88.65,84.53,184.66
2014-03-14,17.75,103.22,89.45,84.48,186.33
2014-03-17,17.53,105.69,90.53,84.5,187.66
2014-03-18,17.64,104.59,90.06,84.36,186.66
2014-03-19,17.59,105.1,90.29,84.37,187.75
2014-03-20,17.8,102.54,89.0,84.38,186.19
2014-03-21,17.95,100.82,88.22,84.34,185.4
2014-03-24,17.89,101.41,88.51,84.36,186.31
2014-03-25,18.12,98.8,87.37,84.4,184.97
2014-03-26,18.23,97.7,86.89,84.41,184.58
2014-03-27,18.19,98.11,87.05,84.4,185.5
2014-03-28,18.06,99.45,87.68,84.43,187.04
2014-03-31,17.73,102.92,89.21,84.39,188.27
2014-04-01,17.69,103.47,89.44,84.35,188.86
2014-04-02,17.84,101.85,88.73,84.36,188.6
2014-04-03,18.32,96.32,86.37,84.44,186.38
2014-04-04,18.47,94.63,85.55,84.45,184.34
2014-04-07,18.3,96.29,86.34,84.46,185.13
2014-04-08,18.0,99.58,87.82,84.51,187.15
2014-04-09,18.56,93.47,85.11,84.54,183.17
2014-04-10,18.78,91.3,84.11,84.54,181.48
2014-04-11,18.64,92.69,84.77,84.53,182.94
2014-04-14,18.55,93.28,85.06,84.51,184.24
2014-04-15,18.32,95.71,86.18,84.5,186.14
2014-04-16,18.29,95.77,86.2,84.47,186.39
2014-04-17,18.16,97.22,86.84,84.47,187.04
2014-04-21,18.01,98.79,87.53,84.44,187.89
2014-04-22,18.18,97.01,86.76,84.49,187.44
2014-04-23,18.01,98.9,87.59,84.46,187.81
2014-04-24,18.3,95.71,86.19,84.48,186.29
2014-04-25,18.23,96.4,86.47,84.47,186.88
2014-04-28,18.08,97.85,87.16,84.47,187.7
2014-04-29,18.04,98.37,87.39,84.52,188.43
2014-04-30,17.99,99.0,87.65,84.49,188.29
2014-05-01,18.01,98.62,87.49,84.49,188.06
2014-05-02,17.91,99.62,87.95,84.49,188.44
2014-05-05,18.15,97.02,86.81,84.47,186.81
2014-05-06,18.19,96.43,86.56,84.5,187.89
2014-05-07,18.22,96.28,86.48,84.53,187.7
2014-05-08,18.15,97.02,86.8,84.53,188.0
2014-05-09,17.87,100.13,88.23,84.53,189.81
2014-05-12,17.83,100.26,88.29,84.56,189.96
2014-05-13,17.94,99.21,87.83,84.6,189.04
2014-05-14,18.08,97.71,87.15,84.61,187.4
2014-05-15,17.96,98.97,87.7,84.61,188.11
2014-05-16,17.83,100.4,88.32,84.63,188.7
2014-05-19,17.88,99.65,88.0,84.63,187.55
2014-05-20,17.7,101.53,88.84,84.63,189.13
2014-05-21,17.63,102.36,89.23,84.62,189.6
2014-05-22,17.5,103.9,89.88,84.6,190.38
2014-05-23,17.29,106.52,91.02,84.63,191.57
2014-05-27,17.35,105.81,90.72,84.65,191.38
2014-05-28,17.24,107.14,91.3,84.64,192.4
2014-05-29,17.22,107.21,91.31,84.64,192.63
2014-05-30,17.24,106.94,91.22,84.57,192.91
2014-06-02,17.24,106.92,91.18,84.56,192.81
2014-06-03,17.18,107.61,91.52,84.57,193.19
2014-06-04,17.03,109.46,92.29,84.6,194.46
2014-06-05,16.96,110.7,92.82,84.56,195.41
2014-06-06,16.95,110.53,92.75,84.52,195.57
2014-06-09,16.94,110.87,92.91,84.51,195.59
2014-06-10,16.93,110.81,92.89,84.52,194.92
2014-06-11,17.09,108.92,92.05,84.55,193.54
2014-06-12,17.04,109.51,92.32,84.49,194.16
2014-06-13,17.0,109.68,92.4,84.48,194.29
2014-06-16,17.01,109.79,92.45,84.44,194.83
2014-06-17,16.91,111.13,92.97,84.47,196.26
2014-06-18,16.93,110.89,92.91,84.47,196.48
2014-06-19,16.9,111.1,92.77,84.47,195.94
2014-06-20,16.9,111.16,92.79,84.47,195.88
2014-06-23,16.91,110.96,92.7,84.49,194.71
2014-06-24,16.8,112.21,93.29,84.51,195.58
2014-06-25,16.8,112.3,93.34,84.55,195.45
2014-06-26,16.73,113.24,93.74,84.55,195.79
2014-06-27,16.7,113.7,93.91,84.55,195.72
2014-06-30,16.49,116.21,94.94,84.51,197.06
2014-07-01,16.48,116.56,95.1,84.48,197.22
2014-07-02,16.39,117.93,95.65,84.45,198.25
2014-07-03,16.42,117.25,95.41,84.44,197.51
2014-07-07,16.62,114.48,94.29,84.45,196.28
2014-07-08,16.49,116.16,94.96,84.48,197.12
2014-07-09,16.54,115.44,94.66,84.52,196.35
2014-07-10,16.45,116.81,95.27,84.54,196.6
2014-07-11,16.33,118.34,95.84,84.52,197.6
2014-07-14,16.39,117.52,95.51,84.49,197.23
2014-07-15,16.32,118.41,95.89,84.47,197.96
2014-07-16,16.54,115.29,94.61,84.54,195.71
2014-07-17,16.29,118.89,96.12,84.47,197.74
2014-07-18,16.31,118.55,96.0,84.48,197.34
2014-07-21,16.19,120.16,96.61,84.48,198.2
2014-07-22,16.1,121.63,97.24,84.51,198.64
2014-07-23,16.11,121.39,97.12,84.47,198.65
2014-07-24,16.17,120.32,96.74,84.49,197.74
2014-07-25,16.18,120.46,96.77,84.45,197.8
2014-07-28,16.19,120.1,96.6,84.46,196.93
2014-07-29,16.12,121.02,96.98,84.42,196.98
2014-07-30,16.46,116.08,95.03,84.46,193.09
2014-07-31,16.53,115.25,94.65,84.55,192.48
2014-08-01,16.39,116.76,95.32,84.55,193.88
2014-08-04,16.52,115.03,94.59,84.55,192.01
2014-08-05,16.54,114.8,94.52,84.56,192.07
2014-08-06,16.6,114.12,94.22,84.6,190.99
2014-08-07,16.46,115.71,94.87,84.56,193.24
2014-08-08,16.38,117.11,95.46,84.57,193.8
2014-08-11,16.38,116.94,95.42,84.58,193.54
2014-08-12,16.2,119.49,96.43,84.6,194.89
2014-08-13,16.13,120.72,96.93,84.61,195.76
2014-08-14,16.06,121.78,97.4,84.64,195.71
2014-08-15,15.91,123.77,98.15,84.62,197.32
2014-08-18,15.82,125.13,98.71,84.61,198.39
2014-08-19,15.83,125.2,98.7,84.53,198.92
2014-08-20,15.79,125.63,98.9,84.55,199.5
2014-08-21,15.77,125.98,99.05,84.52,199.19
2014-08-22,15.7,126.9,99.4,84.49,200.2
2014-08-25,15.69,127.2,99.5,84.53,200.33
2014-08-26,15.69,127.21,99.52,84.53,200.25
2014-08-27,15.72,126.84,99.41,84.56,200.14
2014-08-28,15.66,127.86,99.78,84.59,200.71
2014-08-29,15.6,128.59,100.07,84.5,200.61
2014-09-02,15.69,127.08,99.48,84.52,200.5
2014-09-03,15.71,126.74,99.39,84.51,200.22
2014-09-04,15.62,128.16,99.89,84.54,201.11
2014-09-05,15.6,128.57,100.08,84.5,200.59
2014-09-08,15.72,126.47,99.25,84.46,199.32
2014-09-09,15.59,128.43,100.07,84.44,200.07
2014-09-10,15.6,128.33,99.99,84.46,200.3
2014-09-11,15.69,126.97,99.48,84.45,199.12
2014-09-12,15.85,124.47,98.52,84.49,199.02
2014-09-15,15.7,126.66,99.38,84.5,200.52
2014-09-16,15.67,127.12,99.53,84.44,200.75
2014-09-17,15.56,128.96,100.28,84.44,201.82
2014-09-18,15.57,128.78,99.98,84.45,200.7
2014-09-19,15.72,126.43,99.05,84.5,199.15
2014-09-22,15.77,125.73,98.78,84.52,198.01
2014-09-23,15.59,128.41,99.84,84.49,199.57
2014-09-24,15.92,123.03,97.74,84.54,196.33
2014-09-25,15.74,125.71,98.78,84.51,197.9
2014-09-26,15.75,125.34,98.65,84.52,197.49
2014-09-29,15.75,125.72,98.79,84.5,197.02
2014-09-30,15.99,121.65,97.21,84.58,194.37
2014-10-01,16.0,121.57,97.21,84.55,194.42
2014-10-02,15.82,124.01,98.17,84.5,196.52
2014-10-03,15.87,123.47,97.96,84.55,196.3
2014-10-06,16.09,119.98,96.57,84.61,193.3
2014-10-07,15.76,124.75,98.45,84.71,196.61
2014-10-08,16.03,120.56,96.86,84.69,192.7
2014-10-09,16.44,114.52,94.44,84.72,190.54
2014-10-10,16.68,110.99,92.96,84.78,187.45
2014-10-13,16.69,110.94,92.97,84.82,187.83
2014-10-14,16.78,109.6,92.37,84.92,186.43
2014-10-15,16.88,108.15,91.79,84.89,186.27
2014-10-16,16.67,111.04,93.0,84.84,188.47
2014-10-17,16.41,114.32,94.39,84.87,190.3
2014-10-20,16.0,120.3,96.87,84.86,194.07
2014-10-21,16.08,119.02,96.37,84.83,192.69
2014-10-22,15.82,122.67,97.82,84.8,194.93
2014-10-23,15.71,124.54,98.62,84.8,196.43
2014-10-24,15.68,124.87,98.69,84.82,196.16
2014-10-27,15.46,128.56,100.18,84.81,198.41
2014-10-28,15.5,127.57,99.81,84.7,198.11
2014-10-29,15.47,128.19,100.02,84.73,199.38
2014-10-30,15.27,131.66,101.4,84.7,201.66
2014-10-31,15.2,132.42,101.7,84.65,201.77
2014-11-03,15.26,131.6,101.36,84.64,201.07
2014-11-04,15.27,131.52,101.37,84.63,202.34
2014-11-05,60.86,132.4,101.69,84.61,203.15
2014-11-06,60.92,132.1,101.6,84.67,203.34
2014-11-07,60.68,133.11,101.96,84.62,203.98
2014-11-10,60.51,133.87,102.28,84.6,204.16
2014-11-11,60.37,134.37,102.46,84.63,203.96
2014-11-12,60.14,135.49,102.9,84.65,204.19
2014-11-13,59.95,136.3,103.22,84.67,204.24
2014-11-14,60.11,135.46,102.91,84.68,204.37
2014-11-17,59.67,137.57,103.68,84.68,205.55
2014-11-18,59.94,136.3,103.21,84.66,205.22
2014-11-19,59.66,137.53,103.67,84.69,205.58
2014-11-20,59.55,138.04,103.87,84.7,206.72
2014-11-21,59.05,140.24,104.68,84.71,207.26
2014-11-24,59.0,140.66,104.84,84.72,207.25
2014-11-25,58.59,142.49,105.52,84.76,207.64
2014-11-26,58.29,143.82,106.01,84.77,207.2
2014-11-28,58.97,140.48,104.81,84.73,205.8
2014-12-01,58.74,141.6,105.23,84.68,207.09
2014-12-02,58.61,142.17,105.42,84.64,207.91
2014-12-03,58.66,141.95,105.37,84.69,207.64
2014-12-04,58.65,142.02,105.38,84.53,208.0
2014-12-05,59.07,139.91,104.63,84.53,206.61
2014-12-08,58.84,140.94,104.96,84.56,206.47
2014-12-09,59.79,136.44,103.31,84.63,203.16
2014-12-10,59.51,137.75,103.8,84.58,204.23
2014-12-11,60.14,134.75,102.67,84.68,200.94
2014-12-12,60.75,132.0,101.61,84.61,199.51
2014-12-15,61.72,127.65,99.98,84.65,197.9
2014-12-16,60.64,132.19,101.8,84.57,201.79
2014-12-17,59.14,138.72,104.25,84.51,206.84
2014-12-18,58.92,139.56,104.32,84.49,206.33
2014-12-19,58.75,140.53,104.58,84.47,207.47
2014-12-22,58.94,139.61,104.21,84.41,207.75
2014-12-23,58.88,139.77,104.3,84.4,207.81
2014-12-24,58.48,141.75,105.04,84.38,208.44
2014-12-26,58.48,141.69,105.02,84.44,208.72
2014-12-29,58.87,139.68,104.32,84.48,207.6
2014-12-30,59.48,136.74,103.25,84.49,205.5
2014-12-31,59.63,136.17,102.94,84.54,205.43
2015-01-02,60.54,132.02,101.43,84.54,201.76
2015-01-05,61.33,128.54,100.07,84.59,199.82
2015-01-06,60.56,131.75,101.36,84.61,202.31
2015-01-07,59.37,136.79,103.3,84.62,205.9
2015-01-08,59.76,135.03,102.62,84.69,204.19
2015-01-09,60.37,132.25,101.55,84.75,202.65
2015-01-12,60.41,132.05,101.52,84.77,202.08
2015-01-13,60.73,130.74,100.96,84.83,200.94
2015-01-14,61.52,127.29,99.65,84.95,198.97
2015-01-15,60.81,130.29,100.82,84.87,201.63
2015-01-16,60.32,132.3,101.62,84.85,202.08
2015-01-20,60.02,133.64,102.14,84.84,203.06
2015-01-21,58.89,138.58,104.03,84.81,206.05
2015-01-22,58.75,139.18,104.26,84.85,204.97
2015-01-23,58.81,138.9,104.14,84.81,205.44
2015-01-26,60.32,131.78,101.44,84.83,202.79
2015-01-27,60.66,130.34,100.92,84.9,200.14
2015-01-28,60.11,132.73,101.89,84.87,202.01
2015-01-29,60.53,130.79,101.1,84.97,199.47
2015-01-30,60.02,133.01,101.98,84.91,201.9
2015-02-02,59.43,135.56,102.96,84.85,204.84
2015-02-03,59.5,135.25,102.87,84.86,204.06
2015-02-04,58.97,137.62,103.76,84.83,206.18
2015-02-05,59.33,135.95,103.13,84.63,205.53
2015-02-06,59.5,135.07,102.8,84.63,204.63
2015-02-09,58.57,139.29,104.4,84.61,206.77
2015-02-10,58.38,140.33,104.78,84.61,206.93
2015-02-11,57.67,143.58,106.0,84.66,208.92
2015-02-12,57.18,145.98,106.91,84.65,209.78
2015-02-13,57.12,146.27,107.01,84.61,210.16
2015-02-17,57.03,146.7,107.16,84.69,210.15
2015-02-18,56.75,148.13,107.69,84.66,209.98
2015-02-19,56.38,150.1,108.41,84.63,211.28
2015-02-20,56.3,150.45,108.52,84.69,211.19
2015-02-23,56.25,150.64,108.6,84.76,211.81
2015-02-24,56.41,149.86,108.33,84.75,211.61
2015-02-25,56.12,151.38,108.88,84.66,211.37
2015-02-26,56.38,150.04,108.4,84.71,210.66
2015-02-27,55.87,152.76,109.38,84.61,211.99
2015-03-02,56.13,151.26,108.87,84.59,211.12
2015-03-03,56.31,150.17,108.45,84.62,210.21
2015-03-04,56.23,150.63,108.64,84.64,210.51
2015-03-05,56.88,147.15,107.41,84.52,207.5
2015-03-06,56.72,147.97,107.72,84.57,208.36
2015-03-09,57.72,142.66,105.72,84.59,205.0
2015-03-10,58.08,140.93,105.11,84.61,204.5
2015-03-11,57.68,142.84,105.8,84.63,207.13
2015-03-12,57.94,141.52,105.34,84.63,205.84
2015-03-13,57.21,145.25,106.7,84.64,208.64
2015-03-16,57.11,145.54,106.87,84.64,207.99
2015-03-17,56.53,148.52,107.92,84.82,210.42
2015-03-18,56.46,148.92,108.08,84.72,209.5
2015-03-19,56.05,150.97,108.53,84.77,210.45
2015-03-20,56.19,150.22,108.32,84.8,210.0
2015-03-23,56.39,149.15,107.93,84.82,208.82
2015-03-24,57.68,142.23,105.46,84.8,205.76
2015-03-25,57.87,141.28,105.1,84.77,205.27
2015-03-26,57.64,142.43,105.52,84.79,205.75
2015-03-27,56.96,145.68,106.73,84.82,208.24
2015-03-30,57.57,142.55,105.6,84.87,206.43
2015-03-31,57.91,141.08,105.05,84.87,205.7
2015-04-01,57.81,141.3,105.12,84.87,206.4
2015-04-02,57.37,143.54,105.98,84.94,207.84
2015-04-06,57.47,143.04,105.8,84.9,207.28
2015-04-07,57.01,145.31,106.64,84.89,208.02
2015-04-08,56.65,147.13,107.31,84.86,208.92
2015-04-09,56.41,148.31,107.75,84.84,210.06
2015-04-10,56.54,147.55,107.48,84.87,209.06
2015-04-13,56.71,146.73,107.17,84.9,209.49
2015-04-14,56.35,148.45,107.84,84.915,210.47
2015-04-15,56.43,148.09,107.69,84.96,210.4
2015-04-16,57.3,143.53,106.01,84.93,207.98
2015-04-17,56.45,147.8,107.6,84.9,209.85
2015-04-20,56.19,149.02,108.06,84.91,209.6
2015-04-21,55.89,150.63,108.65,84.86,210.66
2015-04-22,55.69,151.84,109.06,84.88,211.21
2015-04-23,54.95,155.86,110.54,84.92,211.67
2015-04-24,55.07,155.15,110.26,84.91,210.74
2015-04-27,55.19,154.42,110.04,84.875,211.44
2015-04-28,55.51,152.57,109.35,84.87,210.53
2015-04-29,56.38,147.66,107.63,84.87,208.52
2015-04-30,55.63,151.68,109.05,84.8,210.72
2015-05-01,55.54,152.09,109.23,84.8,211.39
