Date,BSV,SQQQ,TECL,TQQQ,UVXY
2012-06-29,81.09,46.77,48.66,50.17,9.45
2012-07-02,81.03,46.46,49.01,50.47,8.4
2012-07-03,81.09,45.51,49.8,51.56,8.26
2012-07-05,81.13,45.84,49.2,51.14,9.22
2012-07-06,81.15,47.12,47.75,49.71,8.45
2012-07-09,81.15,46.38,48.42,50.39,8.15
2012-07-10,81.22,48.74,45.94,47.97,8.82
2012-07-11,81.19,50.51,44.34,46.26,8.7
2012-07-12,81.19,50.32,44.49,46.35,8.19
2012-07-13,81.28,48.8,45.74,47.74,7.45
2012-07-16,81.28,47.91,46.64,48.53,7.05
2012-07-17,81.31,48.36,46.18,48.09,6.83
2012-07-18,81.32,45.1,49.61,51.44,6.8
2012-07-19,81.32,44.61,49.67,51.99,6.97
2012-07-20,81.35,49.01,45.58,47.06,8.43
2012-07-23,81.35,47.82,47.0,48.46,8.22
2012-07-24,81.41,50.22,44.49,45.99,8.79
2012-07-25,81.39,47.94,46.74,48.07,7.59
2012-07-26,81.35,47.09,47.69,48.92,6.71
2012-07-27,81.34,44.34,50.02,51.69,6.81
2012-07-30,81.43,44.61,50.26,51.42,7.48
2012-07-31,81.37,43.9,51.44,52.16,7.3
2012-08-01,81.29,46.34,48.75,49.45,7.63
2012-08-02,81.26,43.5,51.5,52.56,6.42
2012-08-03,81.23,42.47,52.44,53.83,5.82
2012-08-06,81.24,41.55,53.55,54.96,5.53
2012-08-07,81.22,41.39,53.7,55.05,5.97
2012-08-08,81.17,41.11,54.46,55.42,5.59
2012-08-09,81.24,41.15,54.12,55.41,5.58
2012-08-10,81.18,40.64,55.02,56.06,5.32
2012-08-13,81.14,39.92,56.02,57.1,5.06
2012-08-14,81.12,40.38,55.19,56.38,5.57
2012-08-15,81.13,39.56,56.2,57.61,5.52
2012-08-16,81.13,38.32,57.87,59.35,5.22
2012-08-17,81.15,38.12,58.4,59.66,5.12
2012-08-20,81.1,37.52,59.29,60.6,4.91
2012-08-21,81.2,38.59,57.05,58.86,5.48
2012-08-22,81.26,38.34,57.06,59.28,5.44
2012-08-23,81.32,39.04,55.99,58.12,5.74
2012-08-24,81.3,37.52,58.2,60.44,5.07
2012-08-27,81.31,37.95,57.28,59.76,5.38
2012-08-28,81.31,37.86,57.75,60.01,5.39
2012-08-29,81.34,38.33,56.96,59.16,5.71
2012-08-30,81.38,38.12,56.93,59.4,5.5
2012-08-31,81.4,38.38,56.67,59.04,5.37
2012-09-04,81.33,38.41,56.93,58.99,5.19
2012-09-05,81.28,37.76,57.93,59.99,4.74
2012-09-06,81.32,36.09,60.07,62.43,37.7
2012-09-07,81.33,36.3,60.0,62.12,35.94
2012-09-10,81.33,37.4,58.62,60.22,38.35
2012-09-11,81.25,37.19,59.5,60.53,36.46
2012-09-12,81.3,37.13,60.0,60.59,35.91
2012-09-13,81.35,35.3,62.78,63.6,29.56
2012-09-14,81.27,34.7,63.09,64.66,33.93
2012-09-17,81.36,35.01,62.81,64.08,32.57
2012-09-18,81.36,34.63,63.4,64.82,29.39
2012-09-19,81.33,34.95,62.65,64.17,30.87
2012-09-20,81.35,34.03,64.18,65.92,29.78
2012-09-21,81.4,35.35,61.89,63.34,29.98
2012-09-24,81.37,34.81,62.74,64.4,27.85
2012-09-25,81.39,36.73,59.14,60.86,34.11
2012-09-26,81.42,37.17,58.6,60.08,33.21
2012-09-27,81.47,36.27,59.97,61.46,30.51
2012-09-28,81.39,36.26,59.86,61.5,29.43
2012-10-01,81.37,36.47,59.66,61.1,30.7
2012-10-02,81.36,36.3,59.48,61.32,30.4
2012-10-03,81.4,35.73,60.26,62.35,29.53
2012-10-04,81.39,35.04,61.49,63.56,26.86
2012-10-05,81.39,36.77,58.3,60.54,28.57
2012-10-08,81.4,37.46,57.52,59.43,28.55
2012-10-09,81.31,38.91,55.31,57.0,30.31
2012-10-10,81.35,38.57,56.16,57.52,29.27
2012-10-11,81.38,39.83,54.18,55.72,28.4
2012-10-12,81.4,39.42,54.46,56.22,29.36
2012-10-15,81.4,38.84,55.2,57.05,26.82
2012-10-16,81.37,37.94,55.94,58.3,26.42
2012-10-17,81.29,37.81,55.71,58.53,26.11
2012-10-18,81.23,38.81,54.14,56.87,26.12
2012-10-19,81.25,41.57,50.53,52.86,28.78
2012-10-22,81.23,41.81,50.51,52.48,31.37
2012-10-23,81.3,41.32,50.34,53.12,31.58
2012-10-24,81.24,41.48,50.08,52.75,30.66
2012-10-25,81.26,42.43,48.55,51.7,31.14
2012-10-26,81.29,42.17,48.98,51.95,29.73
2012-10-31,81.26,42.02,49.09,52.09,31.51
2012-11-01,81.28,40.43,51.4,54.05,26.12
2012-11-02,81.32,42.26,48.72,51.67,28.91
2012-11-05,81.25,41.2,50.19,52.91,28.74
2012-11-06,81.33,42.52,48.45,51.22,28.4
2012-11-07,81.29,43.75,46.98,49.56,31.2
2012-11-08,81.23,46.1,44.22,46.92,32.4
2012-11-09,81.23,44.78,45.5,48.26,30.87
2012-11-12,81.35,46.76,43.92,46.33,28.84
2012-11-13,81.32,45.93,44.71,47.08,26.12
2012-11-14,81.3,48.15,43.01,44.86,29.45
2012-11-15,81.36,48.56,42.23,44.47,29.35
2012-11-16,81.35,46.48,44.0,46.33,25.34
2012-11-19,81.35,44.61,45.65,48.08,22.02
2012-11-20,81.32,44.49,45.22,48.25,21.62
2012-11-21,81.34,43.44,46.5,49.31,21.04
2012-11-23,81.32,42.57,47.6,50.3,20.93
2012-11-26,81.31,41.82,48.22,51.27,19.56
2012-11-27,81.33,42.78,46.72,49.97,21.35
2012-11-28,81.37,40.41,49.25,52.9,18.87
2012-11-29,81.39,40.28,49.25,53.05,18.59
2012-11-30,81.31,39.57,50.13,53.99,18.65
2012-12-03,81.35,40.7,48.79,52.55,20.66
2012-12-04,81.35,41.01,48.33,52.13,21.09
2012-12-05,81.32,42.54,46.67,50.12,20.33
2012-12-06,81.35,40.72,48.85,52.36,20.11
2012-12-07,81.35,42.43,46.91,50.25,19.75
2012-12-10,81.3,40.8,48.64,52.23,19.41
2012-12-11,81.34,39.43,50.39,53.88,18.4
2012-12-12,81.27,40.58,49.21,52.44,19.37
2012-12-13,81.24,42.12,47.28,50.52,20.38
2012-12-14,81.29,42.41,47.07,50.14,20.6
2012-12-17,81.2,40.08,49.31,52.97,18.43
2012-12-18,81.13,38.58,51.0,54.84,17.58
2012-12-19,81.17,39.24,50.15,53.91,19.51
2012-12-20,81.22,41.22,48.24,51.19,23.97
2012-12-21,80.89,40.97,48.9,51.72,22.6
2012-12-24,80.88,40.87,48.44,51.71,23.32
2012-12-26,80.92,41.85,47.61,50.41,24.94
2012-12-27,81.0,43.0,46.27,49.02,26.66
2012-12-28,81.02,43.55,45.46,48.5,28.54
2012-12-31,80.97,37.6,52.35,55.5,16.73
2013-01-02,81.0,36.79,53.07,56.6,16.09
2013-01-03,80.93,37.27,51.96,55.76,15.92
2013-01-04,80.96,37.97,50.86,54.75,15.69
2013-01-07,80.96,37.64,51.4,55.19,15.11
2013-01-08,80.99,37.66,50.84,55.15,14.47
2013-01-09,80.98,36.66,51.82,56.65,14.43
2013-01-10,80.97,36.79,51.67,56.47,14.3
2013-01-11,81.01,37.15,50.86,55.82,14.09
2013-01-14,81.02,37.6,49.99,55.22,14.04
2013-01-15,81.05,37.47,50.02,55.48,13.47
2013-01-16,81.01,36.69,51.21,56.59,12.76
2013-01-17,80.96,36.98,50.3,56.12,13.0
2013-01-18,80.99,36.75,50.87,56.47,11.58
2013-01-22,81.02,36.04,52.32,57.5,10.86
2013-01-23,81.04,37.5,50.32,55.17,10.42
2013-01-24,80.97,37.14,50.64,55.75,10.48
2013-01-25,80.88,36.86,50.31,56.07,10.5
2013-01-28,80.85,36.84,50.44,56.1,11.45
2013-01-29,80.89,36.47,50.91,56.77,10.96
2013-01-30,80.87,36.85,50.88,56.0,11.92
2013-01-31,80.93,36.3,51.83,56.85,10.91
2013-02-01,80.88,36.4,51.75,56.57,11.28
2013-02-04,80.89,37.23,51.12,55.32,11.61
2013-02-05,80.91,36.4,51.46,56.52,11.59
2013-02-06,80.92,36.2,52.18,56.67,10.74
2013-02-07,80.91,35.78,52.56,57.42,10.78
2013-02-08,80.92,35.07,53.66,58.49,10.43
2013-02-11,80.9,35.24,53.53,58.24,10.11
2013-02-12,80.87,35.24,53.35,58.18,9.89
2013-02-13,80.88,35.61,52.19,57.53,10.17
2013-02-14,80.88,35.19,52.87,58.29,9.55
2013-02-15,80.9,35.25,52.75,58.15,9.44
2013-02-19,80.85,34.73,53.51,58.96,8.83
2013-02-20,80.89,36.74,50.81,55.67,10.26
2013-02-21,80.91,36.85,50.95,55.39,10.15
2013-02-22,80.93,35.65,52.96,57.19,9.24
2013-02-25,80.99,37.54,50.22,54.29,12.3
2013-02-26,81.04,37.29,50.5,54.63,12.12
2013-02-27,81.05,36.15,51.85,56.27,10.27
2013-02-28,81.0,36.72,50.81,55.37,11.94
2013-03-01,81.01,36.26,51.49,56.07,11.6
2013-03-04,81.0,34.74,53.22,58.42,9.42
2013-03-05,80.97,33.52,55.14,60.5,9.16
2013-03-06,80.93,34.01,54.59,59.72,9.41
2013-03-07,80.85,33.5,55.49,60.58,8.79
2013-03-08,80.89,33.8,54.78,59.99,8.84
2013-03-11,80.89,33.69,54.77,60.18,8.15
2013-03-12,80.9,33.65,54.85,60.2,8.3
2013-03-13,80.88,33.57,55.39,60.43,8.05
2013-03-14,80.91,33.48,55.8,60.5,8.03
2013-03-15,80.95,34.79,53.79,58.24,8.96
2013-03-18,81.0,33.78,55.63,59.99,8.39
2013-03-19,81.0,33.53,55.93,60.39,8.17
2013-03-20,80.96,34.4,54.37,58.8,8.26
2013-03-21,81.0,34.26,54.41,59.02,8.01
2013-03-22,80.95,33.35,55.5,60.58,7.82
2013-03-25,80.97,33.65,55.42,60.0,7.76
2013-03-26,80.98,34.12,54.5,59.15,7.96
2013-03-27,80.99,33.35,54.67,60.57,7.7
2013-03-28,80.83,33.02,55.39,61.17,7.62
2013-04-01,80.89,33.32,54.8,60.57,7.5
2013-04-02,80.91,32.87,55.22,61.26,7.23
2013-04-03,80.93,33.9,53.67,59.44,7.73
2013-04-04,80.98,35.39,51.49,56.74,8.35
2013-04-05,81.02,34.64,52.56,58.1,7.44
2013-04-08,81.01,33.81,53.49,59.46,7.01
2013-04-09,80.99,33.07,54.82,60.76,6.79
2013-04-10,80.95,31.73,56.38,63.22,6.53
2013-04-11,81.01,31.76,55.84,63.13,6.69
2013-04-12,81.02,32.0,55.2,62.68,6.37
2013-04-15,81.03,32.81,54.4,60.79,6.94
2013-04-16,81.02,32.97,53.85,60.43,6.89
2013-04-17,81.05,33.7,52.56,58.96,7.84
2013-04-18,81.03,35.19,49.83,56.39,8.32
2013-04-19,81.01,33.53,50.83,58.95,7.42
2013-04-22,81.06,32.34,52.2,61.1,6.58
2013-04-23,81.05,32.2,52.28,61.34,6.34
2013-04-24,81.03,31.7,53.78,62.27,6.22
2013-04-25,81.07,31.73,53.62,62.28,6.63
2013-04-26,81.12,31.48,54.35,62.67,6.28
2013-04-29,81.12,30.77,56.51,64.08,6.41
2013-04-30,81.07,30.23,57.84,65.19,6.4
2013-05-01,81.08,30.5,56.9,64.61,6.59
2013-05-02,81.04,28.62,60.04,68.66,6.07
2013-05-03,80.99,28.25,60.68,69.42,6.07
2013-05-06,80.99,27.98,61.5,70.23,5.71
2013-05-07,80.99,28.22,60.95,69.57,5.87
2013-05-08,81.0,27.87,62.14,70.29,5.95
2013-05-09,80.95,27.74,62.21,70.89,6.14
2013-05-10,80.88,27.48,62.34,71.43,5.95
2013-05-13,80.93,27.22,62.07,72.05,5.81
2013-05-14,80.88,26.95,62.25,72.79,5.89
2013-05-15,80.91,26.53,63.62,73.81,5.94
2013-05-16,80.94,26.37,64.84,74.47,5.91
2013-05-17,80.92,26.17,65.42,74.87,5.8
2013-05-20,80.89,26.11,65.91,75.06,5.75
2013-05-21,80.9,25.87,65.6,75.69,5.81
2013-05-22,80.83,27.43,61.67,71.39,6.61
2013-05-23,80.8,27.39,62.3,71.4,6.28
2013-05-24,80.8,25.95,64.87,75.26,5.75
2013-05-28,80.65,26.7,63.0,73.3,5.98
2013-05-29,80.68,26.74,63.35,73.12,5.99
2013-05-30,80.71,26.64,63.78,73.39,6.08
2013-05-31,80.48,27.01,62.9,72.29,6.34
2013-06-03,80.52,26.72,63.93,73.0,6.42
2013-06-04,80.53,27.55,62.35,70.75,6.73
2013-06-05,80.55,28.26,61.12,68.94,7.15
2013-06-06,80.54,27.6,62.29,70.59,6.48
2013-06-07,80.41,26.62,63.8,72.97,60.79
2013-06-10,80.33,27.57,61.72,70.41,66.13
2013-06-11,80.38,27.09,62.51,71.73,65.97
2013-06-12,80.39,28.64,59.88,67.7,77.16
2013-06-13,80.56,27.44,62.46,70.54,70.24
2013-06-14,80.61,27.31,62.4,70.8,70.04
2013-06-17,80.51,27.05,62.81,71.44,70.04
2013-06-18,80.54,26.54,64.08,72.87,69.72
2013-06-19,80.15,28.34,60.19,68.05,74.13
2013-06-20,80.08,29.37,58.0,65.45,78.88
2013-06-21,79.75,30.53,55.18,62.8,86.43
2013-06-24,79.89,29.81,56.34,64.24,81.98
2013-06-25,80.04,29.25,57.75,65.38,78.2
2013-06-26,80.02,28.77,58.0,66.54,74.8
2013-06-27,80.0,29.14,56.45,65.72,75.18
2013-06-28,80.02,28.11,58.79,68.0,69.45
2013-07-01,80.06,28.24,58.17,67.8,68.65
2013-07-02,80.06,28.45,57.82,67.18,70.6
2013-07-03,79.85,27.35,60.31,69.8,64.05
2013-07-05,79.86,26.73,61.23,71.25,57.2
2013-07-08,79.99,26.73,61.36,71.42,52.13
2013-07-09,79.94,26.67,60.88,71.53,52.76
2013-07-10,80.12,25.28,63.32,75.33,48.36
2013-07-11,80.21,24.51,64.97,77.57,48.91
2013-07-12,80.17,24.2,64.93,78.65,48.88
2013-07-15,80.22,24.03,64.99,79.14,47.55
2013-07-16,80.34,23.97,65.77,79.27,48.77
2013-07-17,80.34,23.99,65.51,79.18,46.01
2013-07-18,80.33,24.81,63.14,76.59,45.77
2013-07-19,80.31,24.65,62.33,77.06,42.61
2013-07-22,80.35,24.56,62.58,77.23,40.52
2013-07-23,80.26,24.5,63.52,77.32,40.34
2013-07-24,80.15,24.64,62.95,76.92,42.83
2013-07-25,80.33,24.8,62.09,76.34,40.67
2013-07-26,80.28,24.28,62.87,78.09,40.43
2013-07-29,80.31,24.01,63.92,78.95,40.3
2013-07-30,80.22,23.76,64.37,79.75,38.92
2013-07-31,80.21,23.25,64.92,81.36,35.4
2013-08-01,80.25,23.01,65.39,82.26,35.12
2013-08-02,80.31,22.73,66.09,83.29,33.02
2013-08-05,80.28,22.66,66.58,83.36,32.8
2013-08-06,80.28,23.14,65.02,81.51,35.45
2013-08-07,80.31,22.74,65.9,83.07,33.81
2013-08-08,80.3,22.82,65.6,82.66,34.1
2013-08-09,80.33,23.32,65.19,81.07,36.44
2013-08-12,80.2,22.79,66.26,82.82,33.92
2013-08-13,80.15,22.54,67.35,83.8,33.51
2013-08-14,80.07,23.52,65.28,80.21,36.87
2013-08-15,80.05,23.91,64.1,78.68,38.03
2013-08-16,79.98,23.93,63.88,78.76,37.06
2013-08-19,79.99,23.93,63.45,78.71,39.11
2013-08-20,80.0,23.95,63.07,78.55,39.12
2013-08-21,79.92,23.68,63.61,79.37,38.15
2013-08-22,79.82,22.78,65.28,82.45,36.5
2013-08-23,79.99,22.78,65.07,82.55,35.02
2013-08-26,80.01,23.57,62.22,79.55,41.59
2013-08-27,80.02,24.22,60.64,77.19,44.82
2013-08-28,79.97,23.87,61.42,78.22,45.24
2013-08-29,80.04,23.33,62.34,80.16,45.22
2013-08-30,79.89,23.21,62.05,80.34,42.78
2013-09-03,79.86,23.22,61.79,80.45,43.46
2013-09-04,79.64,22.61,63.26,82.45,42.97
2013-09-05,79.73,22.34,63.73,83.49,40.1
2013-09-06,79.84,22.21,64.27,83.98,40.96
2013-09-09,79.77,21.28,66.78,87.39,36.54
2013-09-10,79.77,21.78,65.28,85.45,36.31
2013-09-11,79.84,21.5,65.96,86.69,33.43
2013-09-12,79.83,21.46,66.39,86.72,33.39
2013-09-13,80.05,20.97,67.68,88.75,32.13
2013-09-16,80.02,21.54,66.35,86.42,32.85
2013-09-17,80.03,21.14,67.31,88.04,32.64
2013-09-18,80.25,20.26,70.0,91.6,29.09
2013-09-19,80.23,20.16,70.54,92.09,29.68
2013-09-20,80.24,20.25,69.27,91.6,30.5
2013-09-23,80.27,20.52,68.53,90.43,31.04
2013-09-24,80.32,20.62,67.78,90.04,30.95
2013-09-25,80.33,20.61,68.14,90.05,29.95
2013-09-26,80.32,20.67,67.12,89.58,30.73
2013-09-27,80.3,21.08,64.64,87.8,34.98
2013-09-30,80.32,20.61,65.93,90.01,34.43
2013-10-01,80.35,20.36,66.12,90.82,33.35
2013-10-02,80.35,20.05,67.32,92.33,34.5
2013-10-03,80.34,20.69,65.76,89.35,37.32
2013-10-04,80.35,20.67,65.01,89.37,38.8
2013-10-07,80.28,20.65,65.3,89.4,41.29
2013-10-08,80.27,21.69,62.97,84.8,45.01
2013-10-09,80.22,21.31,64.57,86.1,38.87
2013-10-10,80.29,20.77,66.08,88.08,33.88
2013-10-11,80.3,20.53,66.51,89.08,34.92
2013-10-14,80.28,19.75,68.58,92.52,33.77
2013-10-15,80.25,19.64,68.28,92.94,33.67
2013-10-16,80.42,19.52,68.07,93.49,29.44
2013-10-17,80.46,18.41,71.48,99.01,24.72
2013-10-18,80.48,17.91,74.06,101.72,23.89
2013-10-21,80.52,17.71,75.07,102.89,24.32
2013-10-22,80.52,18.07,73.23,100.65,26.01
2013-10-23,80.55,18.13,73.25,100.45,25.52
2013-10-24,80.53,17.41,74.89,104.44,25.0
2013-10-25,80.53,17.5,75.02,103.77,25.17
2013-10-28,80.52,17.36,76.46,104.83,25.08
2013-10-29,80.59,17.22,77.27,105.38,24.91
2013-10-30,80.58,17.62,75.7,103.26,25.39
2013-10-31,80.46,17.43,76.01,104.22,24.84
2013-11-01,80.49,17.39,76.61,104.4,24.56
2013-11-04,80.44,17.68,75.5,102.61,23.92
2013-11-05,80.51,17.22,77.29,105.4,22.91
2013-11-06,80.58,17.43,78.17,104.12,22.53
2013-11-07,80.46,18.24,75.5,99.21,23.79
2013-11-08,80.43,17.79,76.69,101.51,22.32
2013-11-11,80.42,17.91,76.88,100.77,22.18
2013-11-12,80.44,18.04,76.72,100.22,22.64
2013-11-13,80.49,17.17,78.66,104.97,21.75
2013-11-14,80.55,16.84,79.57,107.0,21.08
2013-11-15,80.54,16.8,80.0,107.59,20.17
2013-11-18,80.57,17.31,78.68,104.17,20.62
2013-11-19,80.57,17.28,78.8,104.34,21.75
2013-11-20,80.54,17.35,78.06,103.87,19.96
2013-11-21,80.54,16.9,79.12,106.33,18.84
2013-11-22,80.57,16.54,79.42,108.54,18.13
2013-11-25,80.6,16.6,78.8,108.26,18.62
2013-11-26,80.63,16.25,80.19,110.64,18.64
2013-11-27,80.57,15.83,82.61,113.49,18.71
2013-11-29,80.54,15.67,82.58,114.7,19.18
2013-12-02,80.5,15.9,81.35,113.0,20.38
2013-12-03,80.41,16.09,81.47,111.56,21.45
2013-12-04,80.38,15.8,81.63,113.63,19.9
2013-12-05,80.33,15.52,83.69,115.63,19.52
2013-12-06,80.4,15.37,84.37,116.59,18.72
2013-12-09,80.43,15.45,84.12,116.03,18.95
2013-12-10,80.44,15.42,84.17,116.39,18.83
2013-12-11,80.36,15.99,81.2,112.03,20.47
2013-12-12,80.36,15.88,80.94,112.62,20.8
2013-12-13,80.36,15.93,81.04,112.33,20.48
2013-12-16,80.4,15.89,81.46,112.52,21.51
2013-12-17,80.36,15.98,81.0,112.1,20.39
2013-12-18,80.3,15.54,83.26,115.1,18.18
2013-12-19,80.24,15.51,84.34,115.23,17.97
2013-12-20,80.26,14.73,87.47,121.06,18.02
2013-12-23,79.95,14.61,88.99,121.99,16.63
2013-12-24,79.88,14.51,90.15,122.72,15.77
2013-12-26,79.9,14.42,91.08,123.68,15.75
2013-12-27,79.92,14.63,89.64,121.7,16.47
2013-12-30,79.93,14.54,90.11,122.43,16.39
2013-12-31,79.96,14.53,90.11,122.43,17.27
2014-01-02,79.98,14.67,88.57,121.24,17.15
2014-01-03,79.94,15.0,87.5,118.67,16.65
2014-01-06,80.03,14.95,88.01,118.86,16.49
2014-01-07,79.97,14.76,89.23,120.53,16.21
2014-01-08,79.88,14.48,90.37,122.53,16.01
2014-01-09,80.0,14.7,88.38,120.95,15.89
2014-01-10,80.12,14.73,87.32,120.57,15.5
2014-01-13,80.11,15.14,85.78,117.0,16.13
2014-01-14,80.01,14.25,90.98,124.0,15.14
2014-01-15,80.05,14.11,92.3,125.18,15.39
2014-01-16,80.09,14.17,92.21,124.48,15.54
2014-01-17,80.06,14.03,92.5,125.68,15.22
2014-01-21,80.02,13.88,92.01,126.99,14.82
2014-01-22,80.11,13.98,91.29,126.0,15.04
2014-01-23,80.22,56.64,90.59,61.93,65.4
2014-01-24,80.19,59.28,86.33,59.21,72.11
2014-01-27,80.22,61.92,81.61,56.58,74.89
2014-01-28,80.28,62.67,80.18,55.92,75.32
2014-01-29,80.25,60.75,83.17,57.62,72.66
2014-01-30,80.31,61.59,81.87,56.62,90.13
2014-01-31,80.28,60.4,83.13,57.79,89.76
2014-02-03,80.34,63.22,79.17,54.93,96.42
2014-02-04,80.34,63.4,78.05,54.74,99.75
2014-02-05,80.27,62.71,80.11,55.37,100.54
2014-02-06,80.32,59.82,83.81,57.91,78.07
2014-02-07,80.32,57.67,85.37,59.96,71.65
2014-02-10,80.25,56.3,86.91,61.38,70.05
2014-02-11,80.25,54.31,90.09,63.52,65.16
2014-02-12,80.25,55.53,88.59,62.04,67.75
2014-02-13,80.25,53.2,91.55,64.96,62.8
2014-02-14,80.29,52.55,92.89,65.62,60.06
2014-02-18,80.35,52.34,92.32,65.87,60.92
2014-02-19,80.25,52.99,91.58,64.96,66.19
2014-02-20,80.26,51.88,93.58,66.4,61.15
2014-02-21,80.3,52.28,92.23,65.81,63.49
2014-02-24,80.33,51.53,93.08,66.83,62.66
2014-02-25,80.36,51.41,92.91,66.86,62.85
2014-02-26,80.4,52.01,92.27,66.17,66.6
2014-02-27,80.4,51.05,94.51,67.41,64.39
2014-02-28,80.37,52.67,91.39,65.24,74.3
2014-03-03,80.38,50.62,92.72,67.83,65.4
2014-03-04,80.27,50.04,95.83,68.55,63.72
2014-03-05,80.26,49.56,96.25,69.21,63.2
2014-03-06,80.17,49.49,96.77,69.33,62.2
2014-03-07,80.15,50.83,95.22,67.44,66.72
2014-03-10,80.16,50.24,95.47,68.2,64.9
2014-03-11,80.22,51.94,92.97,65.95,69.74
2014-03-12,80.17,50.11,95.37,68.35,65.03
2014-03-13,80.34,53.37,89.98,64.03,75.1
2014-03-14,80.26,52.89,90.81,64.58,71.94
2014-03-17,80.27,52.3,92.25,65.3,66.0
2014-03-18,80.3,50.51,95.71,67.52,64.1
2014-03-19,80.05,51.86,94.34,65.7,67.05
2014-03-20,80.0,50.09,99.49,67.94,63.7
2014-03-21,79.96,52.2,96.74,65.19,65.8
2014-03-24,80.01,53.33,96.4,63.78,64.92
2014-03-25,80.07,52.8,98.66,64.36,63.57
2014-03-26,80.03,55.95,92.72,60.66,66.85
2014-03-27,80.07,56.09,93.55,60.49,64.29
2014-03-28,80.0,54.99,94.91,61.63,62.75
2014-03-31,80.01,54.29,96.3,62.44,59.64
2014-04-01,80.0,51.54,99.5,65.61,56.12
2014-04-02,79.91,51.67,99.69,65.48,56.7
2014-04-03,80.0,51.98,99.23,64.97,54.6
2014-04-04,80.09,58.34,90.3,57.48,60.04
2014-04-07,80.09,58.63,90.29,57.16,60.96
2014-04-08,80.09,56.62,93.72,59.13,57.89
2014-04-09,80.19,54.25,96.03,61.58,56.5
2014-04-10,80.26,60.94,87.42,54.39,64.6
2014-04-11,80.24,59.87,88.09,55.25,64.61
2014-04-14,80.2,59.36,89.61,55.65,65.12
2014-04-15,80.21,57.99,92.52,57.06,62.09
2014-04-16,80.15,57.66,91.25,57.24,60.2
2014-04-17,80.07,56.55,92.6,58.3,58.01
2014-04-21,80.09,55.1,93.91,59.72,56.18
2014-04-22,80.1,54.36,94.5,60.56,56.16
2014-04-23,80.09,53.07,95.94,61.86,55.55
2014-04-24,80.14,55.17,92.3,59.57,58.35
2014-04-25,80.16,56.01,91.65,58.57,57.45
2014-04-28,80.1,55.69,93.74,58.85,55.25
2014-04-29,80.2,55.59,93.72,58.86,54.3
2014-04-30,80.14,54.21,96.36,60.41,54.28
2014-05-01,80.09,53.42,96.33,61.32,53.12
2014-05-02,80.14,55.23,93.6,59.3,54.92
2014-05-05,80.14,53.66,96.03,61.02,52.67
2014-05-06,80.16,55.15,93.77,59.38,52.44
2014-05-07,80.23,56.5,92.61,57.82,50.74
2014-05-08,80.25,56.25,93.53,58.14,50.68
2014-05-09,80.21,54.5,95.91,59.92,47.6
2014-05-12,80.25,52.55,98.38,61.97,45.68
2014-05-13,80.32,53.07,97.56,61.36,46.4
2014-05-14,80.36,53.51,97.34,60.89,46.15
2014-05-15,80.36,54.55,95.72,59.72,45.8
2014-05-16,80.42,54.15,96.61,60.08,44.95
2014-05-19,80.43,52.6,99.37,61.88,43.1
2014-05-20,80.42,52.83,98.36,61.61,41.8
2014-05-21,80.42,51.42,99.65,63.18,41.35
2014-05-22,80.42,50.74,100.43,64.06,41.24
2014-05-23,80.4,49.06,103.7,66.13,39.12
2014-05-27,80.46,47.98,105.4,67.61,38.1
2014-05-28,80.49,47.83,104.53,67.79,37.5
2014-05-29,80.46,47.37,105.98,68.36,37.55
2014-05-30,80.35,47.23,107.21,68.62,37.44
2014-06-02,80.3,47.98,104.71,67.43,37.44
2014-06-03,80.27,47.96,104.6,67.52,37.68
2014-06-04,80.28,46.95,106.26,69.02,35.56
2014-06-05,80.33,45.34,109.32,71.4,32.18
2014-06-06,80.21,45.03,109.46,71.86,30.11
2014-06-09,80.15,45.3,109.69,71.37,31.5
2014-06-10,80.2,45.39,109.87,71.18,31.16
2014-06-11,80.17,45.22,109.12,71.45,31.91
2014-06-12,80.12,45.57,108.28,70.91,33.95
2014-06-13,80.13,45.98,108.66,70.26,33.52
2014-06-16,80.11,45.71,109.07,70.62,32.92
2014-06-17,80.09,45.43,109.58,71.13,30.71
2014-06-18,80.22,44.63,111.84,72.39,27.19
2014-06-19,80.11,44.84,110.69,72.04,27.66
2014-06-20,80.18,44.79,109.78,72.05,28.27
2014-06-23,80.15,44.71,110.29,72.19,27.72
2014-06-24,80.24,45.15,108.15,71.5,30.15
2014-06-25,80.24,43.9,110.75,73.5,26.94
2014-06-26,80.28,44.11,109.85,73.21,28.2
2014-06-27,80.33,43.36,112.0,74.36,27.09
2014-06-30,80.21,42.64,112.4,75.57,26.16
2014-07-01,80.16,41.58,116.09,77.4,25.11
2014-07-02,80.06,41.1,116.76,78.38,23.92
2014-07-03,80.07,40.84,117.64,78.83,24.44
2014-07-07,80.12,41.26,117.0,77.95,25.37
2014-07-08,80.11,42.19,115.1,76.12,25.14
2014-07-09,80.24,43.17,111.91,74.29,27.56
2014-07-10,80.24,41.68,116.38,77.02,26.47
2014-07-11,80.22,40.6,119.0,78.95,24.82
2014-07-14,80.18,40.21,120.38,79.75,24.11
2014-07-15,80.17,39.96,121.8,80.24,23.85
2014-07-16,80.2,40.68,121.91,78.78,24.79
2014-07-17,80.24,41.23,119.03,77.58,26.68
2014-07-18,80.2,40.2,121.65,79.33,25.49
2014-07-21,80.2,39.47,123.12,80.76,24.86
2014-07-22,80.23,38.9,124.9,81.92,24.77
